x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,value,Timestamp
2,1,1,2,-2,-1,-1,1,0,-2,-2,-2,5.344442157239921,27
-2,1,1,-2,1,2,1,0,0,-2,0,-2,4.927233671124704,32
0,-2,-2,2,-2,-2,-2,-1,-2,-2,-1,0,5.716827316608715,37
2,-2,1,1,-1,2,-2,-2,-1,0,2,0,5.26497626139572,42
0,-2,-2,2,-2,-2,-1,-1,-2,2,-1,1,5.572535584231876,47
-2,-1,2,-1,-1,0,-2,-2,-1,2,0,-1,5.014888538300049,52
-1,0,-2,-1,1,1,1,2,0,0,1,-2,4.34511045350505,58
0,-1,0,-1,-1,2,0,1,2,1,-2,2,4.649360376514142,63
-2,2,-1,2,-2,1,2,2,2,-2,2,2,6.24274206211723,69
-2,-1,2,1,2,-1,2,-2,-2,2,1,0,5.572535584231876,74
0,1,-1,0,0,1,2,1,1,-2,-1,1,4.007410226459292,81
-1,0,2,-1,2,-2,-2,-2,-2,0,0,-1,5.183635586365643,88
2,1,2,-1,1,0,1,-1,1,2,0,-2,4.744638830078376,94
0,-2,-1,-1,-2,0,1,-2,0,-1,0,0,4.124259872794621,143
0,0,-2,0,0,1,-1,1,1,1,-1,0,3.337543285551192,959
-2,-2,-2,0,-2,2,2,-2,2,2,2,-1,6.180954859900268,1830
0,0,-2,0,2,-2,-2,-2,1,2,2,-2,5.645409385190774,2635
0,-2,-2,2,-2,2,-2,-2,-2,2,-1,-2,6.180954859900268,3349
2,2,-2,0,-2,-2,1,0,1,-1,-1,-2,5.26497626139572,4125
0,-1,2,-2,0,-1,-2,1,1,-2,-1,-2,5.014888538300049,4891
0,-2,-2,2,2,2,-2,2,1,2,-1,2,5.989183125881905,5764
0,-2,-2,0,2,2,-2,2,2,2,-1,2,5.922978106310101,6727
-1,0,0,-1,0,1,-1,1,-2,2,-2,2,4.649360376514142,7421
2,-2,-2,0,0,1,-2,0,2,0,2,-1,5.100312424022249,8157
0,0,0,2,0,1,-2,1,1,0,2,-1,4.124259872794621,8847
0,0,-2,2,0,1,-1,1,-1,0,0,-1,3.7585653133203754,9551
-1,-2,-2,-1,0,1,-2,1,2,-2,2,0,5.26497626139572,10249
-1,0,-2,-2,0,1,2,-2,2,-2,2,0,5.422131717799509,11073
2,-2,-2,0,-2,-2,-1,0,-1,-2,-2,1,5.49813519806202,11810
-2,0,-2,-2,0,1,0,2,-2,2,-1,0,5.100312424022249,12766
0,0,2,1,0,1,2,1,2,-2,-2,0,4.837203764515088,13595
2,0,-2,2,0,1,2,1,2,2,2,0,5.422131717799509,14404
0,0,-2,0,0,1,-1,1,2,2,-1,1,4.236696754403045,15206
0,2,-2,2,0,1,2,2,-1,0,0,0,4.744638830078376,16007
0,1,-2,0,0,1,-1,1,1,1,-1,0,3.4853667418909855,16661
0,-1,-1,2,0,1,-1,1,-1,-2,-2,0,4.34511045350505,17425
0,0,-2,2,0,1,2,1,2,0,2,0,4.744638830078376,18217
0,0,-2,0,0,1,2,1,2,-1,-1,-1,4.236696754403045,19228
0,-2,-2,-1,0,1,1,1,0,2,0,-1,4.236696754403045,20068
-2,-2,-1,-1,0,1,-1,1,2,1,-1,0,4.449836924951551,20853
-1,2,-2,0,1,0,0,-2,0,0,0,1,4.007410226459292,20960
