x1,x2,x3,x4,x5,x6,x7,x8,value,Timestamp
0,-1,-1,2,0,1,0,2,11.0,5
1,0,-2,1,0,-1,1,1,9.0,12
2,-1,0,-1,-2,-2,1,-2,19.0,16
0,0,0,-1,-2,0,-1,-1,7.0,21
-2,1,1,-2,-1,1,2,-1,17.0,26
-1,-2,2,-1,2,2,-2,-1,23.0,30
-1,-2,-1,1,1,1,-1,-1,11.0,34
-2,-2,1,-2,-2,0,2,-2,25.0,38
1,0,1,-1,1,0,-2,2,12.0,43
-1,0,-2,2,-2,-2,-2,-2,25.0,69
-2,-2,-1,-1,-2,1,-1,0,16.0,88
0,2,-2,-1,-2,-2,0,2,21.0,679
2,-2,0,2,0,1,-2,-1,18.0,700
0,-2,1,-2,-1,-1,-1,-1,13.0,1250
1,0,-1,1,-2,2,-1,1,13.0,1827
1,0,-2,-1,2,-1,2,-1,16.0,2387
-2,0,-1,1,1,-2,-2,1,16.0,2408
-1,-1,0,-1,-2,0,1,-1,9.0,2951
-1,-2,-1,2,-1,-2,1,-2,20.0,2974
-1,-2,0,-2,-1,-1,1,1,13.0,3518
-1,-1,1,-1,-2,0,0,-1,9.0,4076
-1,0,1,0,-2,-1,-2,-1,12.0,4633
0,1,0,-1,-2,-1,1,-1,9.0,5190
-1,2,0,-1,-2,0,-1,-1,12.0,5738
0,-1,2,2,-1,0,-1,-1,12.0,6317
2,-1,0,-1,-2,0,-1,-2,15.0,6925
0,1,0,0,-2,0,1,2,10.0,7484
-2,1,-1,-1,-2,0,0,-1,12.0,8050
-1,-1,0,-1,2,0,-1,-1,9.0,8612
0,0,2,-1,-2,0,-1,-1,11.0,9183
0,0,-2,-2,-1,0,-1,-1,11.0,9768
0,2,-1,0,-2,-1,1,0,11.0,10340
0,0,0,-1,-2,1,-1,-1,8.0,10894
0,0,1,-1,2,-1,-1,-1,9.0,11509
-2,2,-2,-2,-2,1,0,1,22.0,11538
2,-2,-1,1,-2,-2,2,0,22.0,11565
0,0,1,-1,-2,1,-1,-1,9.0,12144
0,0,0,-1,-2,2,-1,-1,11.0,12723
0,0,0,-1,-2,0,2,-1,10.0,13281
-1,0,-2,-1,1,0,-1,-1,9.0,13842
-1,0,0,-1,2,1,-1,-1,9.0,14412
0,-1,0,-1,-1,1,-1,0,5.0,14989
0,1,1,0,-2,0,-1,2,11.0,15045
0,-1,0,-2,-1,2,1,0,11.0,15629
0,-1,0,-1,-2,1,-1,-2,12.0,16228
0,-1,0,-1,0,0,-2,0,6.0,16801
0,-1,2,-1,0,2,1,0,11.0,17359
-1,-1,0,-1,-1,1,-2,0,9.0,17922
0,-1,-2,-1,-2,0,0,1,11.0,18496
0,-1,0,-2,-1,-1,-1,0,8.0,19061
-1,-1,1,-2,0,1,-2,0,12.0,19619
0,-1,0,-1,0,0,2,0,6.0,20207
0,0,0,-2,-2,1,-1,0,10.0,20771
-2,-1,0,-1,0,-1,0,1,8.0,21346
-2,-1,0,-2,-1,-1,-2,2,19.0,21916
0,-1,0,-2,1,0,1,2,11.0,22474
0,2,0,-1,0,0,2,0,9.0,23048
0,-1,0,-2,0,-1,2,-2,14.0,23640
0,-1,0,-1,2,0,-2,0,10.0,24202
-2,-1,0,-1,0,0,-2,0,10.0,24768
-1,-1,0,1,-1,1,2,-2,13.0,25328
0,-1,-1,-1,-1,-1,2,0,9.0,25930
0,-1,-2,-1,0,1,1,2,12.0,26494
0,-1,-2,-1,-2,1,-1,0,12.0,27068
-2,0,-2,2,1,-1,2,0,18.0,27647
0,-1,0,-1,0,1,-2,1,8.0,28219
-2,0,2,-1,1,0,-1,-2,15.0,28794
-2,2,0,1,-1,-1,0,1,12.0,29411
0,-1,2,-1,-1,1,-1,0,9.0,29984
2,-1,0,-1,-1,1,-1,0,9.0,30568
0,-2,0,-1,0,0,1,-1,7.0,30604
2,-1,0,-1,0,0,2,0,10.0,31203
1,-1,0,-1,0,1,2,0,8.0,31777
0,-2,0,-1,-2,1,2,0,14.0,32349
0,-2,0,-2,2,0,0,-1,13.0,32921
1,-1,1,-1,-1,0,2,0,9.0,33496
0,-1,2,-1,-1,0,-2,-1,12.0,34100
-2,2,2,1,-2,-1,2,1,23.0,34142
0,-1,0,2,-1,1,2,0,11.0,34710
1,-1,2,0,2,-1,0,0,11.0,34754
0,-2,1,-1,0,-1,-1,-1,9.0,35325
1,2,-1,-1,-1,1,2,-1,14.0,35911
0,2,0,-1,-1,1,-1,1,9.0,36495
-1,-1,0,-1,2,2,2,1,16.0,37076
-2,-1,2,-1,0,-1,0,2,15.0,37691
0,-1,0,-2,-2,-1,-2,1,15.0,38276
-1,-2,0,-1,2,0,-1,-1,12.0,38867
1,-1,0,-1,-1,0,-2,-1,9.0,39443
2,2,1,1,2,0,0,2,18.0,39488
