x1,x2,x3,x4,x5,x6,x7,x8,value,Timestamp
0,-2,-2,1,0,1,-1,1,12.0,5
0,-1,-2,-1,1,-2,-1,-1,13.0,9
-1,0,-2,1,-2,-1,1,1,13.0,14
2,-1,0,-1,-2,-1,1,1,13.0,18
2,-1,1,2,0,2,-2,0,18.0,22
-2,1,-1,-1,-2,-1,0,1,13.0,27
-1,2,1,1,-1,0,-1,0,9.0,31
0,-1,-1,-1,-1,1,2,0,9.0,35
1,-1,2,1,0,-1,1,-1,10.0,40
-2,-2,-1,2,-1,1,2,0,19.0,599
-2,-1,-1,-2,0,1,2,-2,19.0,1136
0,0,0,1,-1,1,2,0,7.0,1726
2,2,0,-1,0,-2,-2,-2,21.0,1746
2,-2,-1,-2,2,0,2,-1,22.0,2290
0,0,1,-1,2,1,2,-1,12.0,2847
0,-2,-1,-1,-2,0,-2,0,14.0,3409
2,-1,2,1,-1,1,0,0,12.0,3955
2,2,0,-1,0,1,2,0,14.0,4521
-2,-1,-1,1,-1,-2,2,0,16.0,5071
2,1,-1,0,2,0,2,-1,15.0,5093
-1,1,0,-2,1,2,-1,1,13.0,5117
2,-1,2,0,0,-2,1,2,18.0,5138
-1,-2,2,2,-1,-2,2,2,26.0,5701
0,-2,2,1,-1,0,2,0,14.0,6292
1,1,-1,-1,2,1,-2,1,14.0,6317
-1,0,1,-2,-1,-2,2,0,15.0,6874
-1,0,2,1,-2,1,2,2,19.0,7424
2,0,2,1,1,1,0,-2,15.0,7447
0,1,1,1,-1,2,2,0,12.0,8007
-1,0,0,1,-1,0,2,0,7.0,8552
-1,2,1,0,1,2,0,0,11.0,8577
0,0,0,0,-1,0,2,-2,9.0,9146
-1,2,0,-1,-2,1,2,-2,19.0,9702
-2,1,-1,-2,-2,-2,-2,2,26.0,9729
-1,-1,0,1,-1,1,-2,0,9.0,10285
-2,-1,0,1,0,-1,2,0,11.0,10890
-1,1,0,1,-1,0,1,-2,9.0,11453
-1,0,0,2,-1,1,2,1,12.0,12013
-1,0,0,2,-1,0,2,-1,11.0,12594
1,1,0,-1,-1,1,2,-2,13.0,13161
0,0,-1,1,-1,0,2,0,7.0,13721
0,0,-2,0,-1,0,2,0,9.0,14279
-2,1,0,1,-1,1,2,0,12.0,14844
0,0,-2,1,-1,2,2,-2,18.0,15418
0,0,-1,1,-1,1,2,0,8.0,16015
-1,1,1,0,0,-2,2,0,11.0,16585
0,0,-2,1,-1,0,2,0,10.0,17162
0,0,0,1,0,1,1,0,3.0,17748
1,1,-2,-2,1,-2,-1,2,20.0,17779
0,2,-1,0,1,1,2,0,11.0,18365
0,0,0,0,0,2,0,0,4.0,18962
0,0,0,0,0,2,-2,0,8.0,19549
1,0,0,0,0,2,0,0,5.0,20121
1,0,2,2,1,2,0,0,14.0,20742
0,0,0,1,0,1,-2,-1,7.0,21316
1,0,0,0,0,1,0,-2,6.0,21903
0,-1,0,1,0,2,0,0,6.0,22481
1,-2,0,1,1,1,1,0,9.0,23062
0,2,0,0,-2,2,1,0,13.0,23631
-1,0,0,1,0,1,1,2,8.0,24207
0,0,0,1,-1,1,1,2,8.0,24796
1,0,0,1,0,2,1,-2,11.0,25430
0,0,0,0,0,2,-2,2,12.0,26002
-1,0,-1,1,0,2,0,0,7.0,26574
0,-2,0,0,0,1,2,0,9.0,27151
0,0,0,1,0,2,2,-1,10.0,27724
0,0,0,-1,0,1,1,0,3.0,28306
-2,0,0,1,0,1,1,0,7.0,28883
0,0,0,-1,0,2,1,-1,7.0,29464
0,0,0,2,0,1,1,0,6.0,30070
0,0,-1,-1,0,1,0,0,3.0,30653
-1,0,2,-2,1,-1,2,1,16.0,30693
-2,-1,-2,-1,0,1,1,0,12.0,31265
0,1,-1,-1,0,1,0,0,4.0,31838
0,0,1,-1,0,1,0,0,3.0,32415
0,0,1,-1,0,1,0,1,4.0,32991
0,1,-1,-1,0,0,0,2,7.0,33576
0,0,-1,-2,0,1,1,0,7.0,34150
0,1,-1,0,-2,-2,-1,1,12.0,34220
0,-2,-1,2,0,-1,0,-1,11.0,34796
1,1,1,-2,0,1,0,1,9.0,35384
0,0,-1,-2,0,0,0,0,5.0,35956
0,1,1,0,-1,2,1,0,8.0,36542
-2,0,1,-1,0,0,1,2,11.0,37129
0,0,2,-1,0,1,1,1,8.0,37731
1,1,-2,-1,0,1,0,0,8.0,38314
2,-2,2,0,2,-1,-2,-1,22.0,38358
0,-1,1,0,0,0,0,2,6.0,38965
0,-1,-2,-1,0,1,0,2,11.0,39559
