x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
-2,0,0,2,0,0,-2,0,-2,-1,-1,2,-2,0,1,4.706863755768467,8
1,0,2,-1,2,2,0,1,0,1,-2,1,1,-2,-2,4.927233671124704,12
1,-2,-1,-2,2,2,-1,-2,2,0,-1,-1,-2,-2,1,5.452730638548356,17
-1,2,-1,2,-2,-2,1,-1,1,1,-2,1,1,-1,-1,4.927233671124704,21
-1,-1,0,0,0,-2,2,-2,-1,-2,-2,1,2,-1,-1,4.927233671124704,25
-1,0,-1,0,0,-2,0,-2,-1,-2,2,2,-1,1,2,4.855407179766363,29
0,-1,1,0,-2,-1,2,2,0,-2,0,-1,-1,0,1,4.3022051790294995,34
-2,-1,0,2,1,2,-1,0,-1,-1,2,-1,-2,-2,1,4.997540442167399,38
-2,1,-2,-2,1,1,0,-1,2,-2,0,0,2,0,1,4.855407179766363,42
-1,0,0,2,1,-1,-2,-1,-1,1,1,2,2,-1,1,4.55116827767262,46
-2,-2,1,-2,1,1,-1,-2,-1,2,0,-1,2,1,-1,5.066401964042267,50
0,-1,0,-2,2,-2,-2,-1,1,-2,2,2,-2,0,1,5.328694110864067,54
-2,-1,-1,-1,2,2,0,-2,-2,2,2,-2,-1,2,1,5.630953279073676,59
1,1,-2,0,1,1,-2,2,-1,-1,-1,2,0,-2,2,4.997540442167399,64
-1,-2,1,2,0,1,0,-1,2,2,1,-1,1,2,-1,4.781979982624225,69
-2,-1,2,0,2,2,-2,-2,2,0,2,-2,-2,-2,-2,6.067087766804445,73
2,2,1,0,-2,2,2,2,0,-2,-2,1,0,0,2,5.452730638548356,1030
1,-1,2,-1,-2,-2,2,1,1,-2,0,-1,1,-1,1,4.855407179766363,2006
-1,-1,-1,0,-2,2,2,0,0,0,-2,2,0,0,1,4.470366137487645,3041
-1,-1,0,0,-2,0,-2,2,0,-2,2,-2,1,2,-2,5.26497626139572,3925
1,-1,-2,1,-2,0,2,2,-1,0,-2,2,2,-2,2,5.572535584231876,4739
-2,-1,2,-2,-2,2,-2,2,-1,-2,-2,-2,-2,1,1,6.015334650052058,5738
2,-1,2,-1,-2,-2,2,2,0,0,-2,1,-1,0,2,5.328694110864067,6494
-2,-1,2,0,-2,1,2,-2,-1,2,0,-2,-2,-1,1,5.391263105430198,7323
0,1,0,0,2,1,0,0,2,0,0,-1,-2,-2,1,4.124259872794621,8241
0,1,2,0,2,1,0,1,0,0,-1,1,-2,-1,1,4.031153985980225,9021
-1,0,1,1,-2,2,-2,-2,-2,2,2,1,0,-2,1,5.391263105430198,9090
0,1,-2,0,2,-2,2,2,-2,0,-1,2,2,2,1,5.513140985892029,9953
0,1,2,2,-2,1,0,2,1,0,-1,0,-2,2,1,4.855407179766363,10794
0,1,2,0,2,1,0,2,2,0,-2,2,2,2,1,5.26497626139572,11600
0,1,2,0,1,2,1,2,1,0,-1,2,-2,2,1,4.927233671124704,12523
1,-2,-1,-1,2,-2,-2,2,-2,1,2,-1,-2,2,-2,5.855552955621501,12688
