x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
-2,1,1,2,-1,2,1,2,2,-2,2,-1,0,-2,0,5.391263105430198,28
2,0,1,2,2,1,1,1,-1,-1,1,-1,-1,-2,1,4.629961873718873,38
0,0,-1,0,1,0,0,1,-2,2,1,-2,2,-1,-1,4.3022051790294995,47
1,2,2,0,0,1,1,1,-2,0,2,-1,0,-2,0,4.55116827767262,57
-1,-2,-1,-1,2,0,-2,-1,-1,0,-2,1,1,0,2,4.706863755768467,65
2,-1,2,1,-2,2,1,-1,2,2,0,0,1,2,-2,5.391263105430198,74
1,2,-2,-2,1,-1,0,-1,-2,0,1,0,-2,0,0,4.55116827767262,83
2,-1,-1,0,-2,-1,-2,0,2,2,-2,1,2,-1,-2,5.391263105430198,93
2,1,0,-2,-1,-2,-2,2,2,1,2,0,2,1,-2,5.572535584231876,102
1,-1,2,-2,-1,2,1,2,0,-2,0,0,0,2,-1,4.855407179766363,112
2,-1,-1,0,0,-2,-2,0,0,-1,-2,-2,0,-2,0,4.706863755768467,122
2,0,2,-1,-2,1,0,-1,2,-1,0,1,-1,0,0,4.3022051790294995,131
-2,1,2,0,0,1,1,0,0,-2,-2,-1,-2,1,1,4.629961873718873,140
0,-2,0,-2,-1,-1,1,1,1,-2,0,-2,-2,-1,1,4.706863755768467,148
1,0,1,1,0,0,-2,1,2,2,-2,-2,1,2,-2,5.133886902504635,157
0,1,-1,0,-1,-2,-1,2,0,2,0,0,-1,-1,-2,4.3022051790294995,165
0,-2,0,-1,1,0,2,-2,0,1,-2,0,-2,-2,-2,4.997540442167399,1362
0,1,-2,2,2,-2,-1,2,-1,2,2,-1,-2,0,-2,5.572535584231876,2230
-2,-1,-1,-1,1,-2,1,2,2,1,-2,2,-1,-1,0,5.066401964042267,2901
0,2,-1,0,1,2,-1,-2,0,1,0,2,-1,0,-2,4.55116827767262,3580
-1,1,2,1,-1,-1,-1,1,2,0,-1,-1,-2,0,2,4.55116827767262,3678
0,1,-2,-1,-1,0,0,-1,-2,-1,0,2,2,0,1,4.3022051790294995,4493
-1,0,-2,1,-2,-2,-1,2,0,2,2,0,-1,0,-2,5.066401964042267,5317
0,-1,-1,-1,0,2,0,0,1,2,0,-1,-2,0,2,4.21454285630703,6070
-2,-1,0,-1,-2,2,0,2,2,2,0,-2,1,-1,2,5.328694110864067,6980
1,0,-2,-2,-1,-2,1,2,0,0,0,-2,1,0,2,4.781979982624225,7866
0,-2,-1,-2,2,1,1,1,1,-1,0,0,-2,0,2,4.629961873718873,8765
0,0,0,0,-2,1,0,2,-1,1,1,1,0,-1,-2,3.9349958554848574,9663
0,-1,0,0,0,-2,-1,-2,1,0,-2,-2,1,-1,-2,4.55116827767262,10419
0,0,1,0,-2,2,2,2,-1,2,2,1,1,-1,-2,5.133886902504635,11408
0,-2,0,0,1,2,-1,-1,-2,-1,1,-1,2,-1,0,4.387426259560009,12138
0,-1,2,0,2,0,2,2,-1,-2,1,-1,1,-1,0,4.629961873718873,12947
0,1,-1,0,-1,2,0,1,1,0,1,1,-2,-1,-2,4.124259872794621,13921
0,1,0,0,-2,1,0,2,0,1,1,1,0,-1,-2,3.9349958554848574,14709
0,1,2,0,-2,1,0,2,-1,2,1,2,1,-1,-2,4.927233671124704,15585
0,0,0,0,-2,2,0,2,-1,1,1,2,0,-1,-2,4.470366137487645,16373
0,1,0,0,-2,-2,0,2,2,2,0,0,1,-1,-1,4.470366137487645,17334
0,1,0,0,-2,2,0,2,0,1,1,1,0,-1,-2,4.21454285630703,18220
0,-1,-1,0,-2,0,-2,-2,-1,0,1,0,0,-1,2,4.21454285630703,19033
2,-1,0,0,2,0,0,-2,-2,1,1,-1,-1,-2,0,4.55116827767262,19127
0,1,-1,0,-1,1,2,0,1,-2,1,1,0,-1,-2,4.124259872794621,20006
0,-1,0,0,-2,0,-2,-2,-1,0,1,1,0,-1,2,4.21454285630703,20777
0,2,0,0,2,1,-2,-1,2,0,1,0,-1,-1,1,4.3022051790294995,21503
0,0,-1,2,-1,0,-1,2,0,2,1,1,0,-1,-1,4.031153985980225,22381
0,2,0,2,-1,0,2,2,0,2,1,1,0,-1,-1,4.55116827767262,23211
0,1,-1,-2,-1,1,0,2,-2,1,1,1,-2,-1,0,4.470366137487645,23964
0,2,-1,1,2,1,-1,2,-2,1,1,0,-1,-2,-2,4.997540442167399,24826
0,-2,0,2,-2,1,-1,-1,2,-1,1,0,-2,-1,-2,4.927233671124704,25679
-2,2,0,0,2,0,2,2,0,2,1,1,-2,-1,-2,5.26497626139572,26518
0,2,-1,1,1,0,-1,2,-2,2,-1,2,2,-1,-2,5.200058730719189,27473
-1,0,2,-1,0,2,-1,0,2,-2,1,-2,-1,0,-2,4.855407179766363,27528
0,-2,0,0,-2,0,0,2,2,2,1,1,1,-1,-2,4.781979982624225,28346
-1,1,0,-1,-2,1,-1,1,0,2,-1,-1,2,-1,1,4.3022051790294995,28460
0,0,0,0,-2,1,-2,-2,0,0,1,0,0,-1,2,4.031153985980225,29254
