x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
-2,2,-1,0,0,-1,-2,2,1,-2,0,2,0,2,1,32.0,13
1,1,0,1,1,-1,-1,-1,-1,0,2,0,-1,-1,2,18.0,18
0,-2,2,-2,-2,2,2,0,-1,0,-2,-1,-1,1,-2,36.0,24
-1,2,-2,-1,-2,-2,2,1,1,-2,0,1,-1,-1,1,32.0,29
2,1,1,2,2,-1,-1,1,-2,2,-1,0,0,2,0,30.0,33
0,0,-2,-2,-2,-2,-2,1,0,2,-2,0,1,2,-1,35.0,38
-1,-2,1,0,-2,-2,-2,-1,-1,-1,1,-2,2,1,-1,32.0,42
2,1,-1,0,-2,1,-1,-2,1,2,-1,1,-2,1,-1,29.0,46
0,-1,-2,-2,1,2,-1,2,-2,-2,-1,-1,0,-1,-2,34.0,50
-2,-2,-2,0,2,0,-1,1,1,-1,2,-1,2,-2,1,34.0,54
-2,-1,2,-1,-2,0,2,0,-1,-2,0,-2,2,1,-2,36.0,59
0,-2,2,-2,-1,1,-1,2,2,2,1,0,2,-2,1,37.0,63
0,-2,2,0,-2,2,-2,-2,-2,-1,-1,1,2,2,-1,40.0,67
-1,-2,0,2,0,1,-2,-1,0,-2,1,-2,-2,-2,-1,33.0,73
-2,2,2,1,0,-1,0,0,-1,2,1,-1,-1,1,-1,24.0,77
-1,-1,-1,-2,2,2,-1,-2,-2,-2,1,1,2,-2,2,42.0,81
1,0,-2,2,-1,0,2,-1,1,-2,2,1,2,-2,-2,37.0,230
-2,0,2,1,1,-1,0,-2,-2,-1,2,1,-1,-2,1,31.0,1190
1,1,-1,-1,-2,0,2,2,-1,-2,-1,2,-1,1,-1,29.0,2215
2,1,1,1,2,-1,-2,-2,0,1,2,-1,-2,2,2,38.0,3310
-1,1,-1,1,1,-1,-2,2,-1,1,2,-2,-1,-1,0,26.0,4277
1,-1,2,-1,0,0,-1,2,0,2,2,-1,-2,2,-1,30.0,4434
2,1,2,-1,2,2,1,-1,1,-2,1,0,-2,-1,2,35.0,5484
1,1,1,1,1,-1,-1,-1,-1,0,2,0,-1,-1,2,19.0,6390
0,1,-2,2,2,-1,-1,-1,-1,1,1,1,-1,0,2,25.0,7191
1,-2,0,1,-2,-1,0,-2,-1,-1,1,-1,-1,2,2,28.0,8097
2,1,-2,2,-2,-1,-1,-1,-1,-1,2,0,-1,2,-2,35.0,9011
1,1,0,1,2,-1,0,-1,-1,1,2,0,-1,-1,2,21.0,10001
0,-1,0,1,0,-2,0,0,0,1,2,1,-1,1,1,15.0,10130
0,1,-2,2,0,-2,2,2,0,2,1,1,-1,2,2,36.0,11237
1,1,-1,1,0,-2,-1,0,0,1,2,0,-1,2,2,23.0,12173
1,2,-1,1,0,1,-2,0,-1,-2,2,2,-1,0,2,30.0,13176
0,-2,1,1,0,-2,0,-1,0,1,2,2,-1,1,1,23.0,14279
0,-1,1,1,1,-1,-1,0,-2,1,2,-1,-1,0,1,18.0,15471
-1,1,1,-2,1,-2,0,0,-2,1,0,2,-1,-2,1,27.0,16462
0,2,-2,1,-2,-2,-2,0,-1,1,2,0,-1,-2,1,33.0,17422
1,1,0,1,0,-2,-1,0,0,2,2,0,-1,2,2,25.0,18449
0,-1,-1,-1,0,1,0,0,2,1,2,1,-1,2,1,20.0,19643
1,-1,0,2,0,-2,0,0,0,1,2,1,-1,1,1,19.0,20587
-1,2,0,2,0,-1,2,-1,-1,2,2,0,2,1,-2,33.0,20684
0,0,-2,-1,0,-2,-2,0,2,0,2,-2,-1,-1,-2,31.0,21750
