x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
0,-2,-2,1,-2,1,-1,0,2,1,1,-1,-2,2,1,31.0,8
2,2,2,-1,0,-2,0,-1,0,2,2,-1,1,1,-1,30.0,12
0,-2,1,2,1,0,-1,-1,2,-2,0,1,-2,1,0,26.0,17
2,-2,-1,1,-2,-2,1,-1,2,0,2,2,2,2,2,44.0,22
-1,1,0,-1,1,1,2,-2,0,1,-2,0,0,2,-1,23.0,26
2,-1,0,1,-1,-1,-2,-2,0,1,0,0,-2,0,-2,25.0,30
1,-1,-2,2,-2,-1,0,2,2,-1,2,2,-1,0,2,37.0,34
-1,1,-1,-2,1,1,2,1,-2,-1,0,1,0,-1,-2,25.0,38
-2,1,-1,-1,1,-1,1,2,0,-1,-1,0,0,-2,0,20.0,43
-2,-1,0,2,2,-2,-1,-2,-2,0,2,2,-2,-2,-1,43.0,47
1,2,1,0,2,-1,1,1,1,1,2,-2,1,-2,1,29.0,51
1,0,1,0,1,2,1,-2,0,1,0,-1,-1,-1,-2,20.0,55
1,-1,-1,-2,-2,-1,-1,2,2,-2,1,0,2,2,0,34.0,59
0,2,2,-1,0,0,1,0,-1,1,-1,2,2,1,1,23.0,63
2,-1,1,1,2,-2,1,-1,1,0,2,2,2,2,0,34.0,68
0,-2,0,2,0,1,0,-1,-1,-1,1,1,0,0,-2,18.0,72
-1,-2,2,2,2,2,-2,2,-1,-2,2,2,2,-1,2,51.0,1139
1,-2,2,2,2,2,2,-1,-2,-2,1,1,0,-2,-2,44.0,2225
-2,-2,1,2,0,2,1,1,0,-2,-1,2,2,-1,0,33.0,3253
1,-2,1,2,0,2,-1,1,-2,-2,2,2,2,2,-2,44.0,4362
0,0,0,0,0,0,1,-2,2,1,0,0,-1,2,1,16.0,5285
0,2,1,2,0,1,1,2,2,-1,-1,-1,-1,0,1,24.0,6382
-2,2,-2,-2,0,0,2,0,0,2,-1,1,0,-2,-1,31.0,7404
0,2,-2,2,0,-2,2,0,-1,2,1,-1,-1,-2,0,32.0,8373
-1,-2,0,2,0,2,1,2,-1,0,1,-2,2,0,-2,32.0,9560
0,-2,0,2,0,-2,-2,-1,-2,0,0,0,0,1,0,22.0,10682
0,1,0,0,0,2,2,-2,2,0,0,1,-2,2,-2,30.0,11804
-1,-2,-1,-2,1,-1,-1,2,-2,-1,2,-2,0,-2,-1,35.0,11879
0,0,0,1,0,0,1,-2,2,1,0,0,0,2,2,19.0,12934
0,-2,0,0,2,-2,0,1,-1,-1,-1,1,2,2,1,26.0,13011
0,1,1,-1,-1,-2,1,1,2,-2,0,0,-2,0,-1,23.0,13885
-2,-2,-1,2,-2,2,0,0,1,0,2,1,-2,-2,1,36.0,14821
-2,0,0,-1,0,0,2,-2,1,-2,0,0,0,2,0,22.0,15969
1,0,0,-2,1,0,0,1,2,2,0,0,-2,2,1,24.0,17027
0,-1,-1,-2,0,-2,0,1,1,1,0,0,-2,2,-2,25.0,18032
1,0,0,1,1,-2,2,2,2,2,-1,0,-1,1,2,30.0,19162
-1,-2,0,2,-2,-2,2,0,2,-1,0,2,0,0,-2,34.0,20274
-1,2,1,-2,1,2,2,-2,2,1,0,0,-1,2,2,37.0,21358
1,0,1,2,0,-2,0,2,1,2,2,2,1,1,2,33.0,21515
-2,0,0,-1,1,0,2,-1,1,0,0,0,1,2,2,21.0,22590
2,0,1,0,2,-1,0,2,2,2,0,0,0,2,2,30.0,23679
0,0,0,-2,-2,1,1,-2,2,1,0,0,-2,2,-2,31.0,24715
-2,0,-2,0,0,0,-1,2,0,-2,-1,0,-1,1,0,20.0,25772
0,-2,-1,2,-1,2,-1,-2,-2,0,1,1,2,1,-1,31.0,25896
2,0,2,0,0,-1,1,2,2,2,1,0,-2,1,-2,32.0,27013
2,0,0,0,1,0,-1,1,2,2,-1,0,1,0,2,21.0,28141
2,0,-1,0,2,0,-2,0,0,2,0,0,-1,2,-1,23.0,29139
1,-1,0,1,-2,1,1,0,-2,1,0,1,-2,2,-2,27.0,30120
-2,0,0,1,-2,0,1,0,2,-1,-1,0,0,1,0,17.0,31064
0,1,-1,-1,0,1,0,-2,-2,-1,-2,-1,-1,-1,0,20.0,31217
-1,0,0,0,-2,0,2,2,2,2,0,0,0,2,2,29.0,32306
-2,0,1,1,2,0,0,-1,2,1,-1,0,-2,1,2,26.0,33411
-2,1,0,0,2,0,1,-2,2,0,-1,0,1,-1,0,21.0,34481
-2,-1,-1,1,-2,0,2,0,-1,-2,-1,0,-1,2,-2,30.0,35425
2,0,0,0,-2,0,-1,-2,2,2,-1,0,1,2,-2,31.0,36420
2,-2,1,2,0,1,-1,0,-2,0,-1,2,-1,-2,-2,33.0,37499
1,0,-2,-2,0,0,1,0,-2,0,0,0,-2,1,0,19.0,38438
0,1,-2,1,-1,0,-2,0,2,-1,-1,2,0,1,-2,26.0,39477
-1,0,2,2,0,0,-2,-2,2,-1,-1,-2,0,-1,2,32.0,40559
-1,0,1,2,0,0,-1,1,-2,0,-2,0,0,0,-1,17.0,41690
-2,1,2,1,-1,0,2,-1,2,-1,-2,0,-1,2,0,30.0,42784
-2,0,2,2,-2,0,-1,-2,2,-1,-2,0,-1,0,1,32.0,43790
1,0,0,1,0,0,1,2,2,0,-2,0,-1,-1,-2,21.0,44967
-2,0,-2,1,0,0,-1,2,1,0,-1,0,0,1,1,18.0,46241
-2,0,2,-2,1,0,2,1,1,-1,-2,0,2,0,2,32.0,47333
1,0,0,2,-2,0,-2,2,-1,1,-2,0,0,1,0,24.0,48515
1,0,0,2,-1,0,1,-1,0,0,-1,0,-1,2,1,15.0,49511
-1,-1,0,2,0,0,0,-1,1,0,-1,0,2,0,0,13.0,50646
-1,-1,0,2,0,0,0,-1,1,0,0,0,2,0,0,12.0,51800
2,-2,-2,-2,2,0,2,0,-2,0,-2,0,2,2,2,44.0,53052
2,-1,0,2,1,1,0,-1,2,0,0,0,2,0,0,20.0,54277
-1,0,0,2,0,0,0,-1,1,0,0,0,2,0,0,11.0,55511
-1,2,0,2,0,0,-2,0,1,0,-1,0,0,-1,0,16.0,56680
-1,2,-2,2,0,0,-2,0,0,-1,0,0,2,2,1,27.0,57961
-1,2,0,2,0,0,-2,0,1,0,0,0,0,1,0,15.0,59844
-2,2,0,2,0,0,0,1,-2,0,0,0,0,2,0,21.0,61280
2,0,0,2,1,0,0,2,0,0,-1,-1,0,-2,-2,23.0,62481
2,0,0,2,0,0,0,2,2,0,0,0,2,0,0,20.0,63720
0,0,0,2,1,0,0,-1,1,0,0,0,2,0,0,11.0,64898
0,0,0,2,0,0,2,-2,-2,0,0,-1,0,1,0,18.0,66247
-1,0,0,2,0,0,0,-1,1,0,-1,1,2,1,0,14.0,67294
0,0,0,-1,0,0,0,1,-2,0,-1,0,-1,1,0,9.0,68413
-1,-2,0,-1,-1,-2,-1,1,-2,2,-1,2,-2,2,-1,35.0,69004
0,1,0,-1,0,0,0,-2,0,1,1,0,0,0,0,8.0,70525
-1,1,0,1,0,0,1,-1,0,0,0,0,-1,0,1,7.0,71784
0,2,0,1,0,0,1,-1,0,0,0,0,-1,0,1,9.0,73245
2,1,-1,-1,-2,-2,2,-2,2,0,2,1,0,1,1,34.0,73510
0,1,0,2,0,0,1,-1,0,0,0,0,-1,0,1,9.0,74584
