x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
2,0,-1,2,2,-2,2,-1,-1,-1,0,0,-1,2,-2,33.0,10
2,-2,2,1,2,-1,-2,-2,-1,-1,-1,1,-1,-1,0,32.0,15
1,-1,0,2,2,-2,2,-2,1,0,2,0,0,0,-2,31.0,20
2,2,0,-1,0,2,1,1,2,2,-2,0,0,1,0,28.0,25
0,2,1,1,-2,2,-1,-2,0,1,-2,0,0,-2,1,29.0,30
2,1,1,-2,1,-2,0,-1,1,1,-1,-2,1,0,-2,28.0,34
-1,-1,2,2,-1,1,-1,1,0,0,-2,-1,0,-1,-1,21.0,40
-2,1,-2,1,0,-1,0,-1,2,0,2,1,1,0,-2,26.0,45
-1,-1,2,-1,1,2,-1,0,0,-1,2,-1,-1,-1,-1,22.0,50
2,2,0,-2,0,0,-2,1,2,0,1,1,2,2,-1,32.0,55
-2,-2,-1,-2,-1,1,-2,-2,1,1,2,2,2,-2,1,42.0,60
2,1,-1,2,1,1,-2,0,-1,-2,1,1,2,-2,-2,35.0,66
2,0,-1,1,1,-2,0,2,1,0,2,0,-1,1,0,22.0,71
0,2,-2,0,1,1,-1,-2,-2,-2,-1,0,2,-2,2,36.0,76
2,0,-2,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,20.0,81
-1,-1,-1,-1,1,2,1,1,-2,1,-1,2,2,-2,2,33.0,86
-1,2,2,2,2,0,-1,2,1,2,2,-1,2,-2,2,44.0,1089
0,2,0,1,-1,0,-2,-2,1,-2,1,-1,0,1,-1,23.0,2176
2,-1,-2,1,1,-2,-1,2,2,2,-2,0,2,2,-1,41.0,3230
-2,-1,-2,2,-2,1,-1,2,2,-1,-1,-2,0,2,-2,41.0,4360
2,-2,-2,0,0,1,-2,2,1,2,-2,-2,-2,2,-2,46.0,5356
1,-1,1,-2,-1,2,-1,0,1,-2,-2,-2,2,1,-2,35.0,6334
-2,2,-2,1,-1,-2,-2,-2,1,0,2,0,2,1,-2,40.0,7221
2,-2,2,2,-1,2,0,-2,1,2,0,-1,2,1,1,37.0,8177
1,2,0,2,-1,-1,0,2,1,2,1,-2,1,1,1,28.0,9093
0,-2,-1,1,1,2,2,1,-1,-2,2,-1,-2,-2,-2,38.0,9155
2,0,-2,0,2,-1,-2,0,1,-1,1,1,1,1,-2,27.0,9974
-1,0,2,-1,2,1,2,-1,0,-2,2,2,0,-1,1,30.0,10876
2,0,1,-2,0,-1,-1,0,1,-1,-1,0,-2,1,-1,20.0,11698
-2,1,1,1,2,-2,0,-2,1,2,-2,2,0,-1,-1,34.0,12488
2,2,0,2,1,1,-1,-2,0,0,2,0,-1,-1,0,25.0,13217
-1,-2,-1,0,-2,1,-1,1,0,0,0,2,2,-1,-2,26.0,14035
0,0,0,-1,-2,1,-1,2,0,0,0,-2,-1,-1,-2,21.0,14870
-2,1,-2,-2,-2,-2,-1,-2,1,-1,1,2,1,1,1,36.0,15746
1,-1,2,1,-2,-1,-1,0,1,-1,-1,2,-1,1,2,26.0,16575
1,1,-1,1,0,-1,-1,-1,1,-1,-2,-1,-1,1,-2,20.0,17553
2,2,1,0,2,-1,0,-1,1,-2,-2,-2,-1,1,-1,31.0,18481
-2,-2,-1,0,0,1,-1,0,0,-1,2,-2,-2,-1,-2,29.0,19425
2,0,1,-1,2,-1,0,2,1,0,1,-1,-2,1,1,24.0,20274
2,1,-1,2,0,-1,-1,-1,1,-1,-2,0,-1,1,-2,25.0,21317
