x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
-1,2,-1,1,0,-1,-2,-1,1,0,1,2,2,-1,1,25.0,8
2,-2,-2,-1,0,1,2,1,-2,2,1,-2,-2,2,0,40.0,13
1,0,-2,-2,1,-2,-2,1,2,1,1,-2,0,0,-2,33.0,17
0,-2,-1,-2,0,0,-2,-2,2,-2,2,2,0,2,-2,41.0,21
0,1,2,-2,0,0,-1,-2,0,2,1,2,-1,2,-1,29.0,26
0,2,-1,2,1,2,1,1,0,1,2,-1,2,0,1,27.0,30
2,0,0,-2,-1,-2,0,2,-1,-1,2,-1,0,2,2,32.0,34
-1,2,1,2,0,-1,-2,1,-2,-2,-2,1,2,1,2,38.0,39
0,1,-2,-1,-2,-2,-1,2,2,0,1,2,0,-2,-1,33.0,43
-2,-1,-1,2,-1,2,2,0,1,-1,-1,-1,1,-2,-2,32.0,48
0,-2,-1,-1,-1,-2,2,2,2,-1,1,-1,0,-2,-2,34.0,52
1,0,-1,2,-1,-1,-1,0,2,-1,0,1,-1,-2,-1,21.0,57
0,1,1,1,0,1,-1,1,0,-2,1,1,0,2,1,17.0,62
1,2,-2,-2,1,-2,2,1,-2,-1,0,0,-1,-2,-1,34.0,68
-2,-1,0,1,2,2,2,-2,1,-1,2,1,1,2,-2,38.0,73
-1,1,-2,-1,1,-2,0,-1,1,1,1,1,2,-2,1,26.0,77
2,1,2,2,-2,2,0,1,0,-1,1,2,-2,2,1,37.0,1207
0,2,2,2,0,2,-1,1,0,-2,1,2,0,2,2,35.0,2521
0,1,1,1,0,1,0,1,0,-2,1,1,0,2,1,16.0,3425
0,1,1,1,0,1,1,1,0,-2,1,1,0,2,1,17.0,4258
0,1,1,1,0,1,0,1,1,-2,1,1,0,2,1,17.0,4990
0,1,1,1,0,1,0,1,0,-2,2,1,0,2,1,19.0,5714
0,1,1,1,1,1,-1,1,0,-2,1,1,0,2,1,18.0,6457
-2,1,1,1,-2,1,1,1,-2,1,-2,1,2,2,0,32.0,7242
-2,0,1,1,2,1,1,1,-2,-2,-1,1,-1,1,1,26.0,8044
-2,-1,1,1,0,1,2,1,-2,2,2,1,0,-2,-1,31.0,8966
-2,-1,1,1,0,1,2,1,0,1,2,1,-2,2,2,31.0,9785
-2,2,1,1,-1,1,2,1,1,-2,1,1,-1,-1,2,30.0,10647
-2,1,-2,0,2,-1,0,1,-2,2,-2,1,-2,0,2,36.0,10848
-2,1,1,1,2,1,2,1,-2,-2,-1,1,-1,2,1,33.0,11662
0,0,2,1,0,1,2,0,2,0,0,0,0,-2,1,19.0,11731
-2,2,2,-1,0,0,-1,-1,2,-1,-2,0,1,-1,0,26.0,12561
0,1,1,1,0,1,2,2,2,-2,1,1,0,2,1,27.0,13369
0,0,2,1,2,1,2,0,2,2,2,0,2,-2,2,38.0,14323
0,0,2,1,0,1,2,0,2,1,0,0,0,-2,1,20.0,15194
-2,1,2,2,-2,2,0,0,-2,-2,0,1,0,1,1,32.0,16248
0,0,2,1,0,1,2,1,2,0,0,0,0,-2,1,20.0,17102
0,1,1,1,-2,1,0,1,-1,-2,0,1,1,2,1,21.0,18070
0,1,0,2,0,-1,0,0,0,-2,0,2,1,-2,1,20.0,18979
0,1,1,1,-1,1,0,0,-1,-2,0,-1,-1,-2,1,17.0,19908
0,1,1,1,-1,1,0,0,-1,-2,1,1,-1,-2,1,18.0,20787
2,0,1,1,0,2,0,-2,-1,-1,2,-2,-1,0,2,29.0,20942
0,0,-1,1,-2,1,1,0,1,-2,0,-1,0,2,1,19.0,21794
0,1,2,1,0,1,0,1,-1,-2,0,-1,0,-2,1,19.0,22896
0,1,2,2,-2,-2,0,0,0,-2,0,2,-1,-1,1,28.0,23968
0,1,1,1,0,1,0,0,0,-2,0,0,-1,-2,1,14.0,24848
0,0,2,-2,1,2,1,0,0,-2,0,2,2,-1,1,28.0,25791
0,0,0,2,2,1,0,-2,1,-2,-2,0,1,-2,1,28.0,26779
0,1,1,2,0,1,0,0,0,-2,0,2,0,-2,1,20.0,27659
0,0,0,1,0,2,1,0,0,-2,0,2,1,1,1,17.0,28600
