x1,x2,value,Timestamp
339.73702022784056,24.226298313183943,999.4479623084299,4
126.85587823423813,45.388324404369435,940.4098310827437,8
456.65307776408497,342.6033620708904,686.257057503373,14
261.1018547658528,35.06063965474997,964.1126967199345,455
495.60721061917843,60.79540669103984,909.9825649501993,909
460.16502865231416,317.64272636150656,873.3268777885055,1323
500,344.8029960982752,1114.0699266002603,1734
496.957702131893,332.23523354366915,1179.1353244269676,2144
473.9086762488438,336.60233038134794,895.9677801846527,2548
454.1493106611286,343.07985562204294,662.5136992501514,2974
455.2173302043134,342.329349004589,677.0995130521189,3381
431.4680775924861,350.99402630048615,473.05076208086933,3797
465.938973652224,394.5757526596106,319.09634733207986,4199
495.6936243851287,439.01106728022586,593.3454919075425,4616
500,352.65374255073203,1043.388952710167,5028
500,379.2541378127951,796.6874885700614,5446
466.34062715535117,390.8364383600641,347.02932529196994,5862
496.2284078141111,454.72822262000676,696.2666897785357,6276
467.51431361385534,85.72180411173828,655.1321596709739,6294
469.153210350004,351.46472740890084,721.2502098204932,6702
463.17230103301944,386.3478062359259,349.514898349758,7106
397.8895935485542,388.78783487749604,187.09837474754386,7522
386.0733956141865,386.9059281775944,278.24852041198835,7956
376.25029789099574,386.0713910862969,365.34947364371067,8410
236.84952510703795,387.6931547074744,475.1115225118568,8868
356.8397623819331,390.1517172633557,517.1946999431984,9283
500,388.23046820582005,725.8601690245263,9702
389.6650915476359,388.2743268409891,242.06319306402258,10132
468.10018999216726,388.78783487749604,378.3311976964545,10554
372.6717095219192,382.57149676950087,424.80214882908285,10972
386.3207761310458,380.4426852707284,327.49709599129824,11417
409.3832542371377,388.1800477720563,143.39929050037722,11877
267.14275493490163,388.087470635743,705.099891882211,12351
404.90659574993583,379.75184238337687,224.83778123267973,12805
379.28153165494655,452.07466779930655,314.69412333640196,12830
379.9681399498597,379.48560981706794,386.2439680152162,13271
397.72452039115205,387.80219637014477,195.11021249068472,13713
412.56578277452473,388.1085437467894,136.01964228777604,14140
402.4092563367412,388.2311607707655,168.6824178547157,14581
416.55456498838447,387.8601509847794,131.42737473615512,15030
415.97632071864126,379.47260011040714,198.40021277494964,15465
393.82579937436054,379.33083870697857,285.01838469947074,15900
345.14492917152694,208.6623287940997,731.6746050207246,15927
