x1,x2,x3,x4,x5,x6,x7,x8,value,Timestamp
2,-1,0,-1,-1,0,0,-2,4.181004170736109,9
-2,2,1,-1,-1,0,2,-1,4.927233671124704,15
-1,-1,0,0,0,-1,-2,-1,3.6253849384403627,20
-1,1,-1,0,-1,1,2,-1,4.007410226459292,25
0,-2,1,2,0,2,1,1,4.791248864181821,31
-1,-1,2,-2,-2,-1,-2,1,5.422131717799509,36
-2,-2,-1,-2,1,0,2,-2,5.645409385190774,40
-2,1,2,-1,0,-2,0,-1,4.791248864181821,46
2,0,0,-2,1,0,-1,-2,4.649360376514142,50
-2,-1,-2,1,2,2,-2,0,5.645409385190774,618
-1,-2,-2,0,0,-1,-1,1,4.34511045350505,1274
-1,1,-2,-1,2,-1,-2,-2,5.422131717799509,1985
-1,-1,-1,1,-2,1,-2,-1,4.649360376514142,2555
-1,2,0,2,2,1,-1,-2,5.304937200273958,2577
-1,1,0,0,0,-2,-2,-2,4.649360376514142,3145
-1,-2,-2,0,-1,-1,0,-1,4.34511045350505,3723
-1,-1,-1,-1,0,0,-2,-1,3.8228421303056384,4303
-1,-1,0,-2,0,-1,-2,-1,4.34511045350505,4909
2,1,2,2,1,0,1,2,5.304937200273958,4932
-1,-1,-1,0,0,-1,-2,0,3.6253849384403627,5566
-1,0,-1,-1,0,0,-2,1,3.6253849384403627,6149
-1,1,-1,0,0,2,-2,0,4.181004170736109,6784
-1,0,0,0,0,0,-2,2,3.8228421303056384,7406
-2,-1,-1,0,0,-1,-2,2,4.791248864181821,7978
2,-1,-1,0,0,-2,-2,1,4.791248864181821,8568
0,-1,-1,0,0,-1,-2,0,3.4124999244112932,9149
0,0,-1,1,0,-1,-2,1,3.6253849384403627,9732
2,0,-1,2,0,0,-2,0,4.500910227060881,10334
1,0,-1,1,0,0,-2,0,3.4124999244112932,10934
0,0,-2,1,0,0,-2,-1,4.007410226459292,11549
0,-1,-1,1,0,-1,-2,0,3.6253849384403627,12140
1,0,0,1,0,1,2,1,3.6253849384403627,12739
1,-1,-1,-1,-2,0,-1,0,3.8228421303056384,13364
1,0,-1,0,-1,-1,-2,0,3.6253849384403627,13975
0,-1,-1,1,0,1,-2,0,3.6253849384403627,14564
1,-1,-1,-2,0,0,-2,0,4.181004170736109,15156
2,0,-2,0,0,-1,-1,0,4.007410226459292,15746
1,1,2,-1,2,-2,0,-1,4.927233671124704,15778
1,0,-1,1,0,0,-2,2,4.181004170736109,16388
-1,-1,-2,-2,2,0,0,-1,4.791248864181821,16423
1,-1,0,2,-1,-1,-1,0,3.8228421303056384,17011
1,0,0,-1,-2,-1,-2,1,4.34511045350505,17588
1,0,-1,-1,0,0,2,0,3.4124999244112932,18220
0,0,0,-1,0,0,2,-1,3.180697372139058,18795
0,0,0,-1,0,2,2,-2,4.500910227060881,19384
1,-1,-1,-1,-1,-1,2,-1,4.181004170736109,19988
0,0,0,0,0,1,2,-1,3.180697372139058,20593
0,2,0,1,0,1,2,-1,4.181004170736109,21173
0,-1,-1,-1,0,0,2,-1,3.6253849384403627,21758
0,0,0,-1,0,-2,2,-1,4.007410226459292,22442
0,0,0,0,0,2,2,1,3.8228421303056384,23148
1,0,-1,2,0,0,2,0,4.007410226459292,23967
1,0,0,-1,0,-1,0,-1,2.6375310921083046,24591
1,0,0,2,0,1,0,-1,3.4124999244112932,25205
0,0,0,-1,0,-1,0,-1,2.305430467798914,25813
0,1,0,-1,0,-1,0,-1,2.6375310921083046,26400
0,1,2,-1,0,2,2,1,4.791248864181821,26436
1,-2,0,-2,-2,-1,0,-1,4.791248864181821,27050
-2,1,0,-1,0,-1,0,-1,3.6253849384403627,27674
2,2,2,1,2,-2,-1,0,5.645409385190774,27719
1,1,0,-2,0,-1,0,-1,3.6253849384403627,28436
0,2,0,-1,0,-1,0,-1,3.4124999244112932,29053
2,0,0,-1,0,-1,0,-1,3.4124999244112932,29668
1,0,0,0,0,-1,0,-1,2.305430467798914,30261
0,0,0,1,1,-1,0,-1,2.6375310921083046,30860
0,0,0,2,1,-1,0,-1,3.4124999244112932,31487
1,0,0,-1,0,-2,0,-1,3.4124999244112932,32086
1,0,0,0,0,-1,1,-1,2.6375310921083046,32709
0,0,-2,0,0,-1,0,-1,3.180697372139058,33324
0,0,0,-1,1,-1,1,-2,3.6253849384403627,33962
-1,0,0,-1,1,-1,1,-1,3.180697372139058,34593
1,0,0,1,-1,-1,0,-1,2.9249490295340626,35204
1,0,0,0,0,-1,0,2,3.180697372139058,35793
0,0,0,-1,2,-1,0,0,3.180697372139058,36388
1,0,0,0,2,-1,0,-1,3.4124999244112932,36996
0,0,0,-1,-2,-1,0,-1,3.4124999244112932,37626
0,0,0,-1,1,-1,0,-1,2.6375310921083046,38224
1,1,0,0,0,-1,0,-1,2.6375310921083046,38829
1,1,0,1,1,-1,0,-1,3.180697372139058,39422
-1,0,0,1,0,-1,0,-1,2.6375310921083046,40018
-2,-2,1,0,1,1,2,2,5.304937200273958,40066
-1,1,0,0,1,-1,0,-1,2.9249490295340626,40654
-1,0,-1,-1,2,-1,0,-1,3.8228421303056384,41246
1,0,0,0,0,-1,2,-1,3.4124999244112932,41853
-2,0,0,0,1,-1,0,-1,3.4124999244112932,42454
1,0,0,1,0,-1,1,-1,2.9249490295340626,43067
1,0,0,-1,1,0,0,-1,2.6375310921083046,43685
0,1,0,0,0,0,0,-1,1.903251639280811,44323
0,1,0,0,0,0,1,-1,2.305430467798914,44982
