x1,x2,x3,x4,x5,x6,x7,x8,value,Timestamp
0,-2,2,-2,-2,1,0,0,5.057870911647608,5
0,2,-1,-1,0,0,-1,2,4.181004170736109,12
1,2,-2,1,-1,1,-1,-2,5.057870911647608,16
-2,-1,-2,1,0,1,1,-2,4.927233671124704,23
1,-2,2,2,-1,-2,-2,-2,6.054217315913252,28
0,-1,2,2,2,-2,-1,0,5.183635586365643,34
-1,0,1,0,1,-1,0,1,2.9249490295340626,39
1,0,-1,1,-2,2,-2,-1,4.927233671124704,44
-1,-1,1,1,0,1,-2,0,3.8228421303056384,51
-2,-2,-2,2,1,-2,-2,1,6.054217315913252,668
-2,-2,-2,0,2,-1,-1,1,5.304937200273958,1244
-1,0,1,0,0,0,-1,2,3.4124999244112932,1930
-2,-1,-1,-1,0,-2,2,1,4.927233671124704,2682
-2,0,1,-2,1,1,-2,0,4.791248864181821,3304
-2,-1,2,0,-2,-2,1,2,5.645409385190774,3999
-2,2,1,2,2,0,0,2,5.5355308527862945,4580
0,0,-1,-2,2,-1,0,-2,4.649360376514142,5158
-1,-1,0,0,0,-1,0,2,3.4124999244112932,5720
-1,-2,1,0,0,-2,-2,1,4.791248864181821,6313
-1,-1,0,0,2,-1,-1,1,3.8228421303056384,6888
-1,0,0,0,-2,1,0,2,4.007410226459292,7473
-1,0,2,0,2,0,1,2,4.649360376514142,8069
-1,-1,1,0,-1,-1,-1,1,3.4124999244112932,8649
-1,1,1,1,1,0,0,1,3.180697372139058,9228
-1,-2,1,1,1,-1,0,1,4.007410226459292,9849
-1,0,2,0,1,-1,0,1,3.6253849384403627,10433
-1,0,1,-2,1,1,0,2,4.34511045350505,11034
2,0,1,0,-1,-1,-1,1,3.8228421303056384,11615
-2,0,-2,-2,-1,0,1,-2,5.183635586365643,11642
-1,1,1,2,0,0,0,1,3.6253849384403627,12249
0,-1,0,1,1,-1,0,1,2.9249490295340626,12933
0,2,-1,0,1,0,0,1,3.4124999244112932,13555
-1,-1,1,2,1,-1,0,2,4.500910227060881,14153
1,-1,0,1,1,-1,1,1,3.4124999244112932,14797
-1,-1,-1,1,0,-2,0,1,3.8228421303056384,15397
0,-1,0,2,1,-1,0,1,3.6253849384403627,16040
0,0,1,0,2,-1,0,1,3.4124999244112932,16639
-1,2,1,1,2,0,0,1,4.34511045350505,17263
0,1,0,1,1,-2,0,1,3.6253849384403627,17868
0,0,-2,1,1,0,1,1,3.6253849384403627,18474
2,2,2,2,-1,2,-2,0,5.956229973468808,18509
-1,0,1,1,1,-2,1,1,4.007410226459292,19094
1,1,2,1,1,-1,0,1,4.007410226459292,19687
0,-1,1,1,1,-1,0,1,3.180697372139058,20282
-1,0,-2,1,-2,-1,0,1,4.34511045350505,20854
0,-1,0,0,1,-1,-2,1,3.6253849384403627,21430
2,-1,1,1,1,-1,0,0,3.8228421303056384,22022
0,-1,0,0,1,2,0,1,3.4124999244112932,22625
-1,1,1,2,1,0,-2,1,4.500910227060881,23266
0,-1,2,1,-1,0,2,1,4.34511045350505,23910
0,-1,0,0,1,-1,0,2,3.4124999244112932,24514
0,-2,-1,1,1,-1,0,1,3.8228421303056384,25150
0,-1,0,1,2,-1,0,1,3.6253849384403627,25774
1,0,1,2,1,-2,-1,1,4.500910227060881,26395
-1,-1,1,1,1,1,-1,1,3.6253849384403627,27021
-1,2,1,0,0,-1,0,1,3.6253849384403627,27647
-1,0,-1,0,1,-1,1,1,3.180697372139058,28419
-1,-1,0,1,1,-1,1,1,3.4124999244112932,29035
-1,1,1,0,1,0,0,2,3.6253849384403627,29619
-1,0,1,1,1,-1,1,2,4.007410226459292,30220
1,0,-2,2,-2,1,0,-1,4.791248864181821,30257
0,0,-2,0,1,-2,0,2,4.500910227060881,30837
0,0,0,1,1,-1,0,1,2.6375310921083046,31488
1,0,1,1,1,-1,0,1,3.180697372139058,32102
0,1,-2,1,1,-1,0,1,3.8228421303056384,32698
0,1,0,1,1,-1,0,1,2.9249490295340626,33307
0,1,0,-1,1,-1,0,1,2.9249490295340626,33896
-1,0,-1,1,1,-1,0,1,3.180697372139058,34519
0,0,0,-2,1,-1,0,1,3.4124999244112932,35254
0,0,1,-2,-1,-1,-2,-2,4.791248864181821,35304
1,2,0,2,1,-1,0,1,4.34511045350505,36058
0,2,0,1,1,-1,0,1,3.6253849384403627,36784
0,-1,1,0,-1,-1,-2,2,4.34511045350505,37572
1,0,0,0,1,-1,0,1,2.6375310921083046,38234
1,0,0,1,1,-1,0,1,2.9249490295340626,38871
1,0,0,1,0,-1,0,1,2.6375310921083046,39465
-2,-1,0,0,1,0,-2,0,4.007410226459292,39509
2,0,0,-1,0,2,0,1,4.007410226459292,40125
1,0,0,0,0,-1,2,1,3.4124999244112932,40763
2,0,0,1,0,-1,0,1,3.4124999244112932,41402
1,1,0,1,-1,-1,0,1,3.180697372139058,42009
1,0,0,1,2,-1,0,2,4.181004170736109,42613
0,0,0,1,0,-1,0,1,2.305430467798914,43295
0,0,0,1,0,-1,-2,1,3.4124999244112932,43967
0,0,0,0,-1,-1,0,1,2.305430467798914,44587
1,0,-1,0,1,0,2,2,4.181004170736109,44638
0,0,0,1,-2,-1,0,1,3.4124999244112932,45267
0,0,0,0,-1,0,0,1,1.903251639280811,45892
0,0,0,0,-1,1,0,1,2.305430467798914,46504
