x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
57,417,309,363,248,322,138,21,433,178,323,381,428,275,284,5963.714956902018,8
258,241,468,282,77,354,125,104,392,54,125,203,17,116,481,6230.641371540264,13
216,243,148,41,100,14,150,242,87,200,212,315,324,463,229,5985.04414633189,17
373,149,269,36,454,107,4,124,77,25,440,72,493,250,216,5761.982402037949,21
242,212,123,367,420,336,334,362,147,287,74,492,215,388,462,5606.802277838628,26
11,309,157,141,324,183,461,66,16,436,202,468,156,112,200,5648.721834061562,30
295,302,256,61,181,250,260,316,6,448,146,388,373,321,110,6790.903493711891,34
333,359,240,226,263,224,103,340,363,489,81,30,280,266,76,6741.557666723099,38
22,176,175,435,53,500,218,337,65,374,299,118,211,387,188,5336.619482231198,43
173,206,137,112,15,22,371,412,84,286,438,97,288,213,491,5736.664687337964,47
374,216,237,3,489,455,458,427,55,98,499,328,42,194,124,5271.4656755259075,53
238,195,473,153,296,425,160,276,1,155,135,316,287,220,210,6334.526750604172,57
118,402,465,38,196,323,335,93,333,206,390,394,113,156,101,5614.275111482597,62
413,140,320,473,310,52,136,474,344,107,371,239,223,305,18,6511.8069000491305,66
212,192,427,482,194,18,94,375,20,134,36,202,495,40,198,5008.404989727578,71
24,106,467,444,388,221,158,366,209,36,49,381,231,266,343,4996.236705280183,76
0,399,500,500,500,310,380,484,415,159,390,500,208,301,490,6161.370830648459,2261
146,46,99,500,500,125,500,500,165,405,2,500,317,500,500,7606.578931208931,4891
120,443,306,296,113,321,322,483,391,401,390,54,162,242,424,5735.144273545395,5006
131,136,500,500,235,455,320,382,92,245,33,143,500,481,458,6519.953407795416,7062
235,443,457,409,444,130,205,413,59,408,42,403,368,274,179,3439.3479863610537,9052
202,500,500,406,477,500,500,402,500,484,50,500,385,247,152,6067.383894196491,11670
169,48,199,417,386,500,216,221,329,130,17,219,116,500,146,5662.5077082109065,13773
211,500,500,408,500,445,164,451,42,421,31,455,407,489,202,4315.302071015465,16390
280,500,500,403,478,25,194,427,28,456,32,434,387,221,437,4402.947828143673,19101
210,410,414,426,412,264,217,398,75,371,111,375,326,183,78,3800.466715221406,21359
182,82,273,128,269,311,71,344,222,360,228,441,127,485,239,6310.616005363809,21487
219,435,500,377,500,413,205,430,62,452,457,445,500,500,407,3847.1067165438603,24068
16,175,388,353,287,34,476,102,81,479,383,315,34,99,11,6197.816772868987,24151
500,442,450,433,214,367,188,364,48,341,495,295,18,500,217,5366.021237516404,26271
239,437,434,419,423,362,200,430,21,330,416,437,361,292,296,3886.7057242045585,28850
370,166,215,125,462,321,65,269,196,214,497,3,181,187,440,5257.244643704213,28943
265,443,434,419,423,362,200,430,71,330,416,437,361,292,296,4036.2141697705,30796
235,441,500,397,500,408,229,442,237,500,20,500,500,500,256,5696.828163225146,33215
233,431,500,423,500,24,250,500,57,500,500,270,500,500,500,6978.483066347827,35645
157,443,500,269,500,471,212,417,356,500,283,412,500,500,430,5692.162337084167,38677
205,437,484,400,478,409,196,427,330,426,422,409,450,459,141,2765.1187718810493,41762
192,158,101,394,413,500,187,442,334,27,500,403,500,7,500,5430.057619889892,44617
179,93,500,402,222,473,500,432,145,327,168,403,371,92,500,5386.552742485285,46671
188,500,500,403,500,500,177,415,348,500,500,414,500,500,196,6105.815758048711,49001
171,431,487,390,469,500,186,428,500,407,500,381,450,493,76,4446.287032564859,51455
200,438,499,452,500,500,204,451,422,429,500,443,473,500,284,4738.358651322478,54495
238,494,482,398,499,500,207,433,421,426,500,445,477,500,462,4597.405063660221,57167
202,428,498,405,500,378,322,425,361,491,367,414,466,477,318,4767.072496524612,59895
218,445,481,399,471,334,187,432,177,415,407,415,489,431,231,3046.2646560820117,62229
220,412,472,393,474,381,238,429,271,428,387,411,358,415,485,3099.102035983141,65535
176,453,482,478,476,384,260,423,479,404,453,385,500,458,12,4075.005290958118,68014
211,443,475,391,470,397,429,381,500,414,500,410,500,445,157,3568.339628351445,69814
217,415,500,274,468,361,116,422,381,433,405,415,484,476,142,4120.8634212428515,71966
21,381,439,99,265,477,236,188,174,399,260,150,304,35,351,5604.083714979201,72159
204,442,480,401,500,390,114,438,212,418,390,458,420,438,28,2961.0386888706657,74751
213,433,498,385,500,355,472,484,361,401,299,444,500,451,376,4846.748046650511,77189
203,448,483,391,486,384,172,420,368,414,500,387,464,464,42,3643.339833411741,80064
210,453,470,382,433,396,500,403,500,410,429,500,500,355,159,4184.669122894349,82143
179,350,494,404,500,399,203,356,244,409,419,354,500,470,140,4849.43992005273,84310
203,445,500,443,500,428,104,416,275,432,374,455,478,500,9,4452.798077854021,86789
235,443,457,409,500,319,205,428,59,424,500,403,490,487,179,4311.314259860759,88953
220,487,500,415,474,414,238,429,271,435,387,436,500,451,485,3930.399418030095,91122
220,434,474,406,474,424,238,429,271,438,387,411,406,441,485,2593.6455838931547,92907
430,110,263,465,78,91,488,184,210,136,404,57,480,252,177,5123.816049015272,93082
177,456,121,397,235,266,241,333,392,280,26,496,37,231,425,5433.836638617329,93270
220,439,472,500,474,449,238,429,271,430,387,411,386,436,485,3326.665572958806,95432
371,305,255,370,146,330,283,97,167,147,322,260,440,25,411,6539.50324133245,95580
218,445,500,399,471,422,187,432,177,430,407,500,500,435,231,3389.1864911925986,97307
227,444,480,401,500,393,230,438,212,418,390,458,420,438,484,2771.6860333358104,100135
216,446,477,402,452,383,205,434,47,421,390,476,424,399,464,2348.0551598062852,102667
187,477,394,382,441,366,171,500,500,411,359,422,382,420,267,3910.24532522923,104716
230,446,477,402,452,423,205,500,47,421,390,500,484,399,464,3509.913723057502,106947
190,450,494,395,436,363,206,394,204,425,377,282,429,388,21,3318.5487046915496,108799
235,448,477,402,478,390,330,434,47,421,410,500,424,399,500,3601.912300032346,111134
271,450,494,395,436,421,206,394,204,425,377,426,429,388,261,2763.542223225549,112960
189,468,500,353,466,368,187,412,165,412,378,478,425,419,228,3575.9356297716377,115363
220,472,462,411,394,402,161,445,388,413,322,500,338,329,373,4222.969811139723,117590
188,428,488,435,453,396,173,425,288,425,389,445,428,400,500,2818.9119964611905,119928
229,428,488,435,453,396,194,442,288,425,389,445,428,400,500,2824.50527321681,121643
314,463,479,347,387,403,190,406,29,450,329,500,489,365,182,5075.455685511757,123726
125,438,378,412,487,375,179,376,191,418,364,500,369,495,500,4609.046469555581,125891
231,455,460,486,500,393,222,334,233,379,245,343,393,296,500,5485.8115643655665,127842
216,446,477,402,452,414,205,434,47,421,408,476,424,399,500,2477.7446020402185,129707
271,450,494,395,436,421,208,394,204,425,427,426,429,454,500,2625.0761907956903,131738
225,449,500,435,453,396,184,425,288,432,413,445,428,400,500,2907.614668854653,133670
500,446,477,402,452,383,205,434,47,421,390,476,424,417,464,2654.7560881210397,135350
216,446,477,402,452,383,205,434,47,432,398,476,424,500,464,2854.5016574683204,137324
178,452,474,492,448,187,149,500,87,334,38,444,273,201,135,5516.1948976029635,139443
216,446,477,407,452,383,205,434,47,421,390,476,424,438,464,2305.464708101119,141075
216,446,494,410,452,384,205,434,47,421,390,476,424,427,464,2443.2530733505178,142664
17,405,478,324,494,6,83,369,488,420,42,489,376,188,489,5425.094495881807,144769
216,446,477,402,452,383,205,434,47,423,390,476,424,425,500,2674.341237801608,146556
216,446,500,402,452,425,205,434,47,421,408,476,424,399,500,2725.9576090974974,148178
500,476,395,463,366,111,366,326,88,369,17,386,448,480,141,5288.374522016819,150071
500,500,38,21,500,500,500,500,9,6,27,157,11,120,21,7560.75916470015,152342
500,16,9,500,500,500,500,28,500,500,500,42,500,255,500,8182.40679167057,154443
271,450,500,395,436,421,208,465,204,425,427,426,429,454,500,2829.473779366929,156859
91,500,500,6,500,71,500,40,67,32,7,500,500,500,67,7382.816852737642,159075
87,500,6,36,500,500,44,500,500,500,500,500,21,277,255,8021.633586639766,160980
102,19,75,30,500,40,500,500,500,12,52,122,0,224,76,6940.125909505678,163809
205,500,2,97,237,5,500,185,500,13,500,500,500,500,253,7204.700032062006,166296
271,450,494,413,436,421,236,430,204,425,377,426,429,429,261,2614.4108747082587,168680
216,446,477,407,452,407,205,434,47,421,429,476,424,438,464,2057.8882782851233,171188
198,439,495,405,484,399,83,498,17,396,500,175,395,433,303,4530.591025200696,173463
133,426,455,396,498,402,217,462,473,410,500,439,400,412,296,3550.406266662112,175545
150,335,452,442,370,436,80,500,51,456,500,449,406,388,404,3936.5558391771,177673
216,446,477,427,452,437,205,434,47,421,490,476,424,411,464,2503.8632639032194,179191
271,450,494,413,436,421,236,430,204,425,438,426,429,429,393,1996.049302785691,180821
144,413,461,489,500,76,67,473,214,500,15,477,500,63,5,5779.838672273364,182455
68,30,500,500,500,72,500,1,131,29,500,11,500,174,33,7325.866942223725,184013
210,500,6,500,64,500,500,11,97,51,500,265,0,500,500,7431.1879381688195,185528
157,8,500,11,170,500,500,500,500,11,500,54,43,117,500,7534.8904671863465,187158
22,0,500,28,101,500,4,91,139,500,500,123,30,32,500,7559.25333757338,188775
479,140,37,35,112,187,387,380,450,141,159,370,213,392,231,4777.219509542846,189171
271,450,494,413,436,421,236,430,204,425,423,426,429,429,387,2001.7890471290784,190728
10,4,48,29,500,500,500,22,179,6,500,500,105,500,32,7342.537468519844,192467
151,500,500,487,500,71,62,329,151,500,7,253,164,354,79,7199.8874748136,194224
500,500,5,500,8,36,500,8,500,500,500,500,67,25,30,7712.915796049611,195924
500,10,109,9,91,133,500,20,500,3,5,500,500,500,500,7777.646595156239,197456
89,500,41,500,135,46,28,500,340,40,46,500,500,47,500,7561.754563155495,198867
500,16,2,500,48,500,500,500,205,500,3,144,4,27,84,7220.895189955463,200774
307,443,480,358,500,155,461,497,88,377,67,133,471,227,30,5872.904685068492,202679
55,20,500,500,63,117,25,500,500,22,84,500,500,38,500,7599.7366247712325,204793
176,427,415,482,420,400,147,435,20,415,414,415,426,419,396,1809.0837084892637,207716
176,500,430,482,420,400,220,435,20,415,414,424,426,419,396,2174.7350680048403,210121
312,427,415,482,445,409,147,435,31,415,414,415,426,419,401,2221.469124267961,212638
55,296,416,439,410,475,145,428,153,422,403,390,415,409,381,2773.6202872509202,214916
176,427,463,482,420,400,162,435,20,415,418,415,426,419,396,1918.44692973977,217068
188,288,415,431,364,406,184,445,180,401,445,429,455,432,401,2274.5991719269546,219863
188,430,415,431,374,406,184,445,180,401,445,429,455,432,401,1498.3253636231848,221890
108,445,367,356,181,468,371,419,54,391,483,342,456,444,442,3802.1453638479898,223896
188,430,415,431,374,406,184,445,180,401,445,466,455,432,401,1725.9365872467133,225578
188,430,417,431,424,406,184,445,180,401,445,429,455,432,401,1253.8655023976235,227118
187,430,268,340,432,423,64,488,340,332,398,371,500,463,447,4633.885523928482,228716
188,430,417,431,424,406,184,445,180,401,445,429,455,452,401,1355.8077587888029,230720
188,430,417,431,438,406,212,445,180,401,445,429,455,432,401,1250.370210989916,232116
188,430,417,431,441,406,189,445,180,401,445,429,455,432,401,1282.535333678975,233540
188,430,417,431,424,406,215,445,180,401,445,429,455,432,401,1222.5579280567263,235192
19,355,465,83,134,394,27,220,393,93,309,81,433,222,339,5261.793507737682,235453
500,158,500,1,47,3,70,6,500,500,99,107,500,87,500,7399.893719702732,237080
215,7,14,34,97,500,500,500,383,218,500,125,500,500,16,6947.404313946416,238475
10,213,500,500,500,37,500,28,500,22,93,500,17,69,500,7383.035392185981,239933
4,500,500,500,265,500,500,500,449,24,500,4,500,17,32,7599.279277226712,241242
