x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
191,5,133,187,215,200,480,156,418,30,497,365,178,392,399,4488.888394287202,8
432,85,193,291,372,129,389,296,302,162,240,20,492,361,487,6239.054292156853,13
70,318,332,166,319,78,122,316,500,352,364,358,159,340,82,7462.51190532908,18
462,361,302,288,74,384,249,222,352,485,237,356,188,425,400,5141.010224921677,23
187,154,6,255,351,495,192,288,319,352,166,395,118,148,258,6631.606554301237,28
315,350,187,482,161,27,137,115,296,380,186,244,90,459,339,6434.096716345467,32
435,293,28,148,270,481,4,62,285,229,190,192,38,484,327,6356.548879326897,36
401,341,40,161,88,437,333,207,211,91,293,55,428,416,270,5022.825507105479,41
330,483,183,307,478,335,245,432,437,488,62,20,121,76,120,6141.0210794074665,46
85,328,219,236,451,377,304,265,87,219,312,215,172,301,70,6239.168498749864,51
59,453,174,264,425,79,276,474,468,322,418,218,130,367,353,5147.708857548003,55
153,184,348,403,314,416,14,26,259,125,411,164,90,216,320,5607.864506028263,60
181,337,357,428,157,423,357,153,69,255,457,474,17,59,470,4925.202799337537,67
65,110,438,333,134,270,309,200,474,337,270,454,323,432,199,6102.802720344484,72
102,176,314,429,137,432,144,330,55,136,164,251,18,29,434,5787.178966037741,76
206,40,209,43,71,130,422,55,240,487,371,90,371,156,135,5278.945926491908,80
192,500,460,147,474,500,457,500,500,500,472,335,208,335,466,6303.286330981894,3601
159,30,233,178,500,287,500,485,500,9,500,500,174,381,398,6569.703495188571,5569
332,236,157,123,219,421,456,145,233,125,500,301,156,457,387,5706.603218262389,7623
303,266,369,385,223,355,489,158,465,266,500,483,170,353,408,5921.265151959977,10170
184,79,191,239,369,321,485,143,273,230,500,382,256,234,423,5652.045395541747,12391
191,150,49,104,428,94,500,161,500,476,500,321,470,500,373,6370.544663189516,14678
191,495,489,193,272,176,457,159,425,332,491,369,138,417,465,5131.684675903624,16910
419,103,75,449,351,350,459,175,460,168,414,366,189,458,467,3874.7708045336567,19065
4,495,424,127,78,38,58,181,3,61,500,382,193,500,158,5740.575365825891,21379
500,103,75,449,351,350,500,181,500,168,500,366,203,500,500,6642.972290773262,23562
420,193,426,475,255,371,471,190,428,281,345,421,190,449,444,3427.4295350932784,25588
417,471,500,500,249,438,500,200,492,500,339,500,147,451,500,6242.967203787081,28151
412,238,500,500,314,499,500,223,431,333,411,500,190,447,446,5350.1392867676395,30218
424,234,500,487,255,382,477,201,428,409,345,456,190,460,444,3779.348286372107,32084
463,384,448,500,311,383,465,403,429,248,399,432,185,500,483,3981.203370105309,34260
423,207,422,445,266,341,464,494,427,278,345,335,329,418,449,4646.8711099354505,36704
399,160,259,438,396,377,454,190,428,41,345,346,255,434,497,4192.403050824727,38500
377,317,180,69,4,465,135,356,283,126,412,160,365,61,258,5956.91064763516,38563
399,160,259,488,396,393,458,190,428,41,345,446,255,461,497,4274.566553743632,40014
433,167,490,356,217,289,458,207,430,231,350,368,145,351,427,4638.170752099308,41827
500,375,221,500,269,357,455,156,430,445,302,286,202,445,470,5303.1104795164465,43846
314,351,500,418,475,251,431,181,428,286,365,232,57,127,292,5776.0069815437155,46202
427,150,401,417,242,380,464,443,435,428,388,443,173,456,431,2074.9194887002286,47882
426,386,416,391,210,381,459,500,439,433,395,479,162,453,383,2625.315950775131,50214
427,150,401,417,242,380,464,443,435,428,403,443,173,456,454,2106.221554208879,52671
425,39,405,406,329,463,459,496,434,465,309,461,169,459,273,4341.660848824321,54655
427,150,401,500,500,380,464,500,435,500,388,443,189,500,431,4394.970140455424,56441
428,26,392,423,243,391,464,433,424,462,272,387,199,462,304,3366.546314647244,58626
428,26,392,423,254,391,464,433,437,462,272,387,199,462,337,3343.2592724949327,60340
424,206,500,381,262,376,467,473,500,498,390,239,166,416,500,4937.836716635963,62255
