x1,x2,value,Timestamp
425.6482154901268,424.6171121487023,4.445872076697697,3
419.19091912692795,421.35388632015486,0.417233423015432,16
417.52954230183605,424.0122575255644,2.6593338626303193,21
416.5182851623409,421.6807002900925,2.556494157890711,1457
419.86784080354516,420.1854864812548,0.23027228068485783,3196
421.3346282488085,425.9687,3.173564144066063,5230
419.02376287608917,418.28825058634914,1.382297439002059,6975
420.4383591238475,421.0769130110726,0.03699088677774398,8742
424.87626268330587,415.97806312134907,5.060965203133492,10541
420.189772685368,421.230290455805,0.08520079501363398,12380
420.7806192741962,420.91799070957495,0.004816045804659552,14311
421.01772103428993,421.0705411353213,0.001635700888300562,16415
420.9996853045461,420.9447167678185,0.00021910213126830058,19321
420.9417909931051,420.95712913516735,0.00013416773970220675,22734
420.9787797598178,420.97509850386797,4.32494497317748e-05,25643
420.975945955195,420.931906252811,0.00020324879778854665,28838
420.95655034787995,420.971023433578,4.487819501264312e-05,32234
420.9707495662777,421.02285240663605,0.0003953669033762708,40067
420.9898742094538,420.9785939760829,9.401891657034867e-05,47758
420.95680972504096,420.93752936709296,0.00016639853936339932,54146
421.00280138308943,420.9866766699304,0.0002123654919614637,61111
421.0414554056512,420.9732553932822,0.0006951216352035772,68053
420.95739598362263,420.95078423622726,8.242272360803327e-05,75223
420.97580625936064,420.97353596738714,3.4639110026546405e-05,82415
421.02741794122926,420.92735744559104,0.000675987559816349,89447
421.0074158414112,420.95420146450067,0.0002408382723615432,96285
420.98929873127025,420.956689092473,9.709965831916634e-05,103159
420.9967493649757,420.99618522181595,0.00021940878036730282,110035
420.94872842609334,420.97608072942364,8.280652014036605e-05,119149
420.943772471056,420.9895510899333,0.00015877173780154408,126414
420.96610479180606,420.9530314673088,5.749745037064713e-05,134359
420.99359160408613,420.998062664342,0.0002117963334740125,142016
420.9569314341534,421.0194677586749,0.0003677029762911843,149404
420.9762077678129,420.96667373113365,3.3022176353370014e-05,157399
420.97931623958516,420.9541640097459,6.638484944687661e-05,164944
420.93695252441364,420.9398211496741,0.00025857844991605816,172777
420.9942108979032,420.9403954724167,0.00020870050298071874,181521
420.9687073086521,420.93921044108345,0.00013553285998568754,189264
420.9507348476384,420.9688145083315,6.6391211021255e-05,197351
420.93054705565004,420.9558608161962,0.00023052882295360178,205478
420.9553256259358,420.98338843524624,7.52353865891564e-05,213405
