x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
0,0,0,-2,2,0,-1,2,0,1,0,-1,-2,-2,0,4.387426259560009,24
-1,2,2,0,-2,-1,2,2,-2,1,-1,1,0,0,2,5.133886902504635,29
0,-2,1,0,0,-1,2,1,-1,1,-2,-2,1,2,-1,4.706863755768467,42
-1,2,2,1,0,2,0,2,2,0,0,-1,-2,-1,1,4.855407179766363,54
1,-1,-2,-2,2,2,1,-2,2,-2,-1,-1,2,1,2,5.688430545227675,68
2,1,-1,1,-2,-1,2,-1,0,2,-2,-1,-1,-1,-2,5.066401964042267,83
1,0,-1,2,0,1,-1,-1,-2,-2,-1,1,2,1,-2,4.781979982624225,95
-1,-1,-1,0,-2,-2,1,-1,2,-1,2,1,-2,1,-1,4.855407179766363,103
1,0,1,0,-2,1,1,0,-1,-2,2,-2,0,-2,-1,4.629961873718873,111
2,1,2,-2,-1,-2,1,-2,1,-1,-2,1,-2,2,1,5.513140985892029,119
2,0,0,0,2,2,-2,-1,2,1,0,2,-2,-1,1,5.066401964042267,127
1,2,2,2,1,2,1,2,0,-1,0,0,-1,1,-2,4.927233671124704,135
-2,-2,0,-2,2,-1,0,0,1,1,0,-2,2,-2,-2,5.26497626139572,144
0,1,2,2,0,0,0,2,-1,1,1,2,-1,2,0,4.55116827767262,152
0,-1,2,-2,0,2,-2,0,-1,0,1,0,-2,0,-1,4.470366137487645,160
0,1,-1,-2,-2,-1,2,-2,-1,-2,0,2,1,-1,0,4.927233671124704,168
-1,-2,-2,2,2,1,-1,-2,-2,1,-1,-2,-2,1,0,5.452730638548356,990
0,0,-2,-1,0,0,-2,0,1,-2,0,-2,1,-2,-1,4.470366137487645,1802
-2,-2,1,-2,2,1,-1,1,0,1,0,1,0,2,0,4.629961873718873,2600
0,2,-2,-2,2,0,-2,1,2,-2,-2,2,2,0,0,5.630953279073676,3396
1,-2,-2,-1,2,-2,-2,1,1,2,0,-1,-2,-1,-1,5.26497626139572,4246
-1,-2,0,1,2,0,0,0,-1,1,-1,-2,-1,0,0,3.9349958554848574,5050
0,-1,0,-2,1,0,-1,0,2,1,-1,-1,1,-2,2,4.387426259560009,5839
-2,-2,0,2,1,0,0,-1,-2,0,-2,-2,0,0,1,4.706863755768467,6644
-2,-2,-1,1,2,0,2,2,1,1,-2,-2,2,-2,-1,5.630953279073676,7493
-1,-2,0,1,2,0,-1,0,0,2,-2,2,-1,0,-2,4.781979982624225,8329
0,-2,0,1,2,0,0,0,-1,1,-1,-2,-1,0,0,3.83552368243263,9179
0,-2,0,1,2,0,1,0,-1,1,-1,-2,-1,0,0,3.9349958554848574,10007
-2,-1,-2,2,2,-2,0,0,1,2,-2,-2,-2,-2,0,5.688430545227675,10816
0,-2,0,2,-1,0,0,0,0,1,-1,-2,-2,1,1,4.21454285630703,11636
2,-2,0,1,2,1,0,0,-1,1,-1,-2,-1,0,0,4.3022051790294995,12456
0,-2,0,1,2,0,0,1,-1,1,-1,-2,-1,0,0,3.9349958554848574,13289
-2,-2,0,0,-2,-2,1,2,-2,2,-1,-1,-1,-2,0,5.328694110864067,14118
-1,-2,0,1,2,0,1,1,-1,2,-1,-2,-1,0,0,4.387426259560009,14978
0,-2,0,1,2,0,0,0,-1,1,-1,-2,0,0,0,3.7324364042112532,15801
-2,1,1,2,2,0,0,1,-1,1,-1,-2,2,0,1,4.706863755768467,16623
2,0,2,2,-2,2,-1,-1,-1,-2,0,0,-2,1,-1,5.133886902504635,16651
0,-2,0,1,2,0,0,0,-1,1,-1,-2,1,0,0,3.83552368243263,17469
0,-2,0,1,2,0,0,0,-1,1,0,-2,1,0,0,3.7324364042112532,18310
0,-2,0,1,2,0,0,0,-1,1,0,-2,2,0,0,4.031153985980225,19180
-1,-1,0,0,2,2,1,-2,-1,-2,0,-2,0,-2,0,4.781979982624225,20056
0,-2,0,2,2,0,0,0,-1,1,0,-2,0,0,0,3.9349958554848574,20911
0,-2,-2,-1,2,-1,0,0,-2,-1,0,-2,0,2,0,4.706863755768467,21768
0,-2,0,1,2,0,0,0,-1,1,-1,-2,1,1,0,3.9349958554848574,22618
0,0,-1,1,2,0,0,1,-1,-1,-2,-2,1,0,0,3.9349958554848574,23470
0,-2,0,1,2,0,2,0,-1,1,0,-2,0,0,0,4.031153985980225,24334
0,-1,-2,1,-2,0,0,2,-1,1,-1,-2,-1,0,-1,4.387426259560009,25188
0,-2,0,1,2,0,0,0,-1,1,-2,-2,1,-2,-2,4.781979982624225,26085
0,-2,1,1,2,0,0,0,-1,1,0,-2,0,0,0,3.7324364042112532,26918
-2,-2,1,2,2,0,0,0,-1,1,-1,-2,-2,-2,0,5.066401964042267,27802
0,-2,1,2,2,1,0,0,-1,1,-1,-2,0,0,0,4.21454285630703,28639
