x1,x2,x3,x4,x5,x6,x7,x8,value,Timestamp
0,1,0,-2,-2,0,-2,-1,0.8279804400123695,16
-2,-1,0,0,-2,0,-1,1,1.1754263615944731,21
2,0,1,2,2,1,-1,0,1.1043503722694454,26
-2,1,1,-2,1,2,2,-2,1.054670692992034,33
2,-2,-2,0,-1,-1,0,-2,1.0210026262089549,38
1,2,-2,-2,-2,-2,0,-1,0.9981005097813834,47
2,0,-2,1,-1,-2,-2,-2,1.0559173843849616,52
2,1,-2,2,-1,2,1,-1,1.0421961722668156,58
-1,2,-2,-2,-1,-1,-2,-1,0.9946053076810335,64
-2,2,-1,-2,-2,-2,2,-1,1.0150967648946427,749
-2,2,0,-2,-2,0,-2,-2,1.0181413904781418,1553
1,1,0,-2,-2,0,-2,-1,0.9089163770137219,2238
1,0,1,-2,-2,1,-2,-1,0.9080679484273532,2830
-1,-2,1,-1,-2,1,-2,-1,0.9799513180821667,3499
1,-2,0,-2,-2,-1,-2,2,0.9910317814170118,4079
0,0,-1,-2,2,-1,-1,-2,0.819966578464897,4117
0,1,-1,-2,2,-2,1,-2,0.9005054410532525,4691
0,0,-1,-2,2,0,-2,0,0.7970450968251674,5289
0,0,-1,-2,0,-2,-1,0,0.714364859569067,5884
0,-1,-1,-2,2,-2,-1,1,0.875361322672954,6474
0,-1,-2,-2,0,2,0,1,0.896840383483991,7057
0,0,-1,-1,0,0,-1,0,0.3173149329239452,7638
0,0,-2,-1,0,-1,0,2,0.7549938763371009,8218
-2,1,-2,-2,0,-1,2,2,1.0405790712298157,8243
0,-1,-2,-1,1,0,-2,0,0.8258272908367589,8829
0,0,-2,-1,0,-1,0,0,0.6759388258529423,9450
0,0,-2,-1,2,-1,-1,-2,0.8597550088095971,10022
0,0,-1,-1,0,0,-1,2,0.48217218280340834,10639
0,0,0,-1,0,0,0,2,0.33407259883505425,11241
-1,1,1,-1,0,0,-1,2,0.7888272240258466,11843
0,1,0,-1,0,1,0,0,0.38840279676660416,12415
0,1,-1,0,0,1,0,1,0.45249626823672473,13023
1,-2,-1,-1,0,2,1,0,0.9635677070205727,13602
0,0,0,2,0,0,0,0,0.4606976941318601,14183
0,0,0,-1,0,0,2,0,0.3626905347689029,14740
0,0,0,-1,0,2,2,0,0.5649781909399426,15318
0,2,0,-1,0,1,-2,-1,0.9170073128756757,15899
0,2,0,-1,0,0,-2,0,0.9026706776644611,16490
0,-1,0,0,0,1,-1,0,0.35223398318030097,17062
-2,-1,0,-1,0,1,1,0,1.2388401290942597,17642
0,-1,0,0,0,1,0,0,0.30273408050137385,18235
0,-1,-1,-1,0,1,1,0,0.5243723020040714,18815
1,-1,0,0,0,1,-1,0,0.6506053007198952,19394
0,-2,0,-1,0,1,0,0,0.8758934705767336,19968
-1,-1,0,0,0,0,2,1,0.7213519188446598,20549
0,-1,2,-1,0,0,-1,0,0.751115708678671,21139
0,-1,0,-1,0,0,0,2,0.49428198547338986,21767
0,2,0,0,0,1,0,0,0.8581221224898755,22388
0,-1,0,2,0,1,-1,-2,0.7363643230283603,23000
0,-1,-1,0,0,2,-1,0,0.5963229245255073,23586
0,1,-1,-1,1,0,-1,0,0.5327697540088457,24186
0,-1,0,1,2,1,0,0,0.6184417004983401,24854
0,0,0,0,0,1,2,0,0.33341408164674813,25551
0,0,0,0,-1,1,2,0,0.3993420075746217,26438
0,0,0,0,-2,1,2,0,0.58420767228393,27114
0,0,0,0,-1,1,-1,0,0.23160530977902893,27821
0,-1,0,0,-1,1,0,1,0.4107690922140065,28544
0,0,0,0,-1,0,-2,0,0.34517416205101925,29166
0,0,0,2,-1,-2,-2,1,0.7757740568306575,29824
-2,1,0,-2,-2,1,-2,-2,1.0598263291518062,29870
0,0,0,0,0,1,-2,0,0.33341408164674813,30528
0,0,1,0,-1,1,-1,0,0.35652456685504674,31162
0,0,1,0,-1,0,-2,0,0.45176629551764547,31782
0,0,0,-1,0,1,-2,0,0.4154188438491435,32575
0,0,-1,1,-2,1,-1,1,0.6338872840739699,33215
0,-1,1,0,1,1,1,0,0.5112910340035728,33819
0,1,0,0,0,1,-2,0,0.49378135133889867,34450
0,0,0,0,-1,0,-2,2,0.5034718889274208,35112
0,0,0,0,2,1,-1,0,0.46752878198901227,35763
0,0,0,0,-1,-1,-1,0,0.23160530977902893,36409
0,0,1,0,-1,-2,1,2,0.6371944089731041,37249
-2,2,-2,2,2,2,2,1,1.0113969131393068,37318
0,0,0,2,-1,-1,-1,0,0.5861793503273731,38059
-1,2,0,2,1,-1,-1,1,0.9704010857013259,38114
0,0,2,0,-1,-1,2,0,0.7591122785392505,38828
0,0,1,0,-1,-1,-1,0,0.35652456685504674,39569
0,-1,1,-1,-1,-1,0,0,0.5386168579561823,40203
0,0,0,0,-1,-1,0,0,0.1729445687071891,40905
0,0,0,0,-1,-2,-1,0,0.4276455319077146,41518
0,-1,0,0,-2,0,-1,0,0.5592021996936296,42119
0,0,1,0,-1,-1,-1,1,0.39663644542105414,42773
1,0,0,0,-1,-1,0,0,0.5536198922387914,43402
-1,1,1,-2,2,-1,-1,0,0.9039513935642475,43446
0,0,0,0,-1,1,1,0,0.23160530977902893,44125
0,1,0,0,2,-1,2,0,0.6846855790049377,44731
0,0,-1,0,-1,-1,0,1,0.3504706037932722,45754
0,0,0,0,-1,-1,1,0,0.23160530977902893,46613
0,1,0,0,-1,-1,1,0,0.4162619048900973,47239
0,0,0,0,-1,-1,2,0,0.3993420075746217,47873
