x1,x2,x3,x4,x5,x6,x7,x8,value,Timestamp
416.5266238650222,419.54102499828133,418.12362868204417,419.6535655286946,422.7466592905117,417.40586347347323,425.60535125364356,424.47973356145195,10.247208567341204,4
422.8582110659916,425.7433756567099,423.20490197124434,418.75283496747966,420.2575943079846,424.69408982807875,425.50425655761086,418.2640694104339,9.91531726039102,8
418.99796875281635,417.9181817026929,421.1772864400164,419.70368662381856,417.4542084345202,422.67880319836723,421.07616365907484,421.64935578526314,3.854016264121583,12
421.8786831041577,419.12772474461235,420.215468885832,417.12217901493096,417.6337769523408,420.43458380681625,417.6288925536435,418.2712101263897,6.225026656204136,17
424.4509775556754,417.7036807693984,419.5197445457104,417.37738056989014,421.6303667638541,421.6874093328397,419.64288881143744,422.4488715211711,5.381744527328465,21
425.56695675209727,419.12483081398346,420.26928137224655,420.2694614864116,418.12745920119244,419.81627715308326,416.20854289563573,418.4255671027336,8.07248048154679,25
425.57046469306346,424.7273610162778,424.9453283678694,417.00253411556565,425.47596299140446,421.42221889625097,420.54060352488307,418.54719753845797,11.788522416864907,29
424.92001599873,421.88791176698606,418.44517553672773,421.61618933053643,425.3399915861718,422.5931217806283,423.1430218244274,416.53643927173624,8.748763182189577,33
418.3453660856652,419.65450031460813,416.0811542118457,422.8365713229904,422.55034315357995,425.44211617930017,424.8032173960642,419.9765345130037,9.354171854271954,37
421.1787811468956,416.99638185320407,419.19953876900803,421.61814313180867,416.0457716885831,425.72698464174925,419.4964471057204,424.22862430088867,9.962774679630911,681
425.4328966020418,417.77100874830694,422.3163246113316,417.7506252104778,416.18472116106125,422.30752538789073,425.50603648328484,419.35082743516637,11.373563330491379,1330
418.4801002989679,417.7586569429728,421.25254880956123,417.42242758001817,417.50637460504174,422.76121340331247,424.04586124431256,425.79552671502114,9.725387335019605,1978
418.6592225386599,416.45457132315676,425.3919300780925,418.90518469366253,416.53484940743823,421.20444488014937,423.45433264345485,422.143024009183,9.679059943972334,2620
420.9135857092532,421.53940748414726,418.08437603918617,420.21704693879167,417.055423441465,423.4360431230393,417.2115452671821,423.91250509324556,6.729352739881961,3262
417.76417565541567,422.16938702747166,421.16742575837503,419.6017180556889,417.4414459058517,418.98150435586814,416.9211951801352,420.2638904070389,5.905905111912034,3910
419.30226471456217,418.28789001828983,416.2425651248392,419.52010192646316,419.4337122093944,423.0659172795025,422.5558551937203,416.6952148919575,7.799745970490676,4581
419.7693363326162,422.02644134114377,417.43081599494866,417.3416264202706,424.60336307267687,422.89099292722625,419.68354550035275,420.27796288790967,5.9588579128053425,5221
420.64450562977953,417.6557079143729,421.5544917162105,419.66093637523704,421.4309303215433,421.7949401675167,417.84600052651945,424.1855853381971,4.303057338371218,5866
418.63029148125577,420.5881042422797,417.2917201830735,416.351228789732,417.7057531052282,417.38516629940693,420.8817618866174,423.8062453770324,9.068691638389282,6508
418.65395641906827,416.9242499785274,421.49241745488507,421.91782930908505,419.3174066944772,423.2092174994995,417.207053231889,423.8257764299529,6.672936753364411,7164
418.0526903028272,424.97237154536174,421.49929577073624,419.09272429774137,424.76694439404014,425.1374884222001,419.67121447538364,421.32064541338497,7.8188602534933125,7805
423.86177953400494,415.99222789648763,421.24152876863,417.7093733000523,417.4310847274412,417.8393438382987,421.96221992359494,424.013187929028,9.624235029455122,8454
423.9593283992134,416.4489006685629,421.3667224730632,424.0470128171266,421.77948854525863,421.2282641308505,420.64975156328853,423.05180388297964,5.5687574104863415,9125
419.6533117184202,417.61738631295316,422.2547386949739,425.50171470211615,416.2113410275603,422.330954361089,420.80580925736075,424.2882072873993,8.912754513748496,9765
424.7437026715892,423.9388163639689,425.38814287632806,421.05594827704743,421.4535501072607,422.6754839126551,417.52758586824615,420.93758969846044,7.269581595587624,10407
424.46062820779275,417.8105051058061,420.45934502321643,422.37991942175836,421.6012088204497,423.97013397890134,420.9738699213739,423.3412983452906,4.979123862340657,11059
420.19927110777684,422.54646397363695,420.75160548829194,418.5915853451609,421.5456885614672,421.69423997245843,421.3043729684435,421.4250722944154,1.2561184663923086,11711
424.3973713468803,423.20913701766546,421.2825569363102,418.47049385966466,423.1007013482314,420.6176584292991,421.7019360942626,422.5962615866015,3.908918151205853,12360
423.21860292303364,421.943675368017,421.44933807826504,416.21164952766287,423.1228668966385,420.90752211445596,421.43175456432186,421.77699766303255,4.331238981668321,13009
420.01539788044573,423.1566494242899,420.61822556779987,418.1587361071442,419.1331857342971,420.01594788056843,419.65338356911894,420.9680692057741,2.486997547784995,13653
420.34233145345087,423.5058753642189,420.6159621718622,421.70032022296726,422.1500307817966,417.13249445039554,421.88996114797794,421.52828025799033,3.121314609647925,14316
421.59001663018864,421.62508144540527,421.0820493148884,425.13143246574026,425.4799669419211,421.7297745544176,424.6450971587646,424.89041961295845,8.58459014793334,14964
420.17315176527313,422.8422218411002,420.84216487417126,423.98363364822313,416.17479258265644,417.82741682683275,418.4073340301253,423.31404641803,7.328427402124362,15620
417.45711530458277,423.5858302221858,423.89306925410415,419.55436790803793,420.6386096388553,421.6787261568403,418.3792301611043,420.67568254100905,4.683200074999604,16323
419.99290143961156,419.93311356869015,421.5753762104201,421.43322825497455,417.58824209474625,421.6552119976285,421.7078491889386,421.4018608523601,1.9205551221029964,16999
425.24155755073207,424.0744140155343,420.68089647563954,420.6392962444824,418.43277716469,419.08314823430294,425.9687,420.20752497789573,8.036001409543132,17673
424.61916524457365,425.74144021552326,425.52791456026074,422.8587965931112,421.58170713334624,416.0865286243015,421.1223589609234,416.4045206010774,13.304965965684914,18311
421.1624259896559,419.11227574332145,423.55728733672515,418.32574064004854,421.2857252708699,421.6726233186306,421.2368601332245,421.1102738222923,2.25245190090709,18992
418.1418624632324,419.908922012276,424.88721878236976,423.27418983930835,418.3548386660799,418.3602254036422,420.6583029078738,420.7745001580936,5.493979473482796,19646
421.35257049553127,425.39600442455696,420.0093804854628,417.5522830274099,417.2309434879866,420.5351663495609,421.979220132163,421.77090164024014,6.072851253821682,20298
423.88537112857983,422.88353784520405,425.7085820699842,421.2348848551718,418.0029243141094,421.668758689815,418.4815766538348,417.8732639326281,7.5395738967563375,20944
421.59790526642854,420.5010828690116,423.9723548131145,418.81633020385124,423.07089050906063,419.2443161096825,419.2373973108083,422.1453460389037,3.2863575768569717,21612
419.15502953187837,423.90893385277104,420.35902956980834,423.7915567499486,421.5868587679633,422.29181471019865,421.66346269312146,421.0154562782082,2.8898519727963503,22284
422.17377345179864,418.8993023243717,419.27783617850827,421.67732828693636,416.80766911859865,421.6999343770137,424.85357131203205,421.84445121669876,5.3965464305119895,22948
419.74946531887787,420.0122533742517,421.52849123163634,420.43655039215906,419.0144240812552,420.20849522304525,424.2690212819342,423.1999886462944,2.936595969847076,23600
421.94310258442164,425.55931092764325,424.9452342772566,418.0052104427851,419.96609829916576,423.40491403302934,424.9240172996338,422.0475708694509,8.882691485500345,24251
425.13855051518635,420.23879307400716,422.03068340521463,424.0471273161929,423.16619059686576,417.77378546863076,421.5133098523579,416.0642838641758,8.560566104845293,24901
420.7315438030651,421.75511198533434,422.9744939367006,417.97108043328114,421.2783664157243,421.7277514269588,421.72828536974777,421.96498453688343,2.0081451011519675,25551
423.68957352666763,425.65750597785615,421.0872657619793,418.04303960296556,421.99846752487184,418.68150985969623,421.9128978665444,422.13099192497083,5.867315552026412,26209
424.5053673465406,423.8779840593412,424.70454825556783,424.1118804139169,417.38653702465234,425.71651493969904,422.1435988553205,420.82798979922705,10.297069413808003,26855
421.59991499209116,422.28897815517297,422.0058161006989,422.80623983566136,420.8777745356053,421.0342530126711,423.9951947344468,423.1190617883578,2.5744108519174915,27514
424.19651339705825,422.5468930613467,421.58065461061943,422.8507306723954,421.27927139027634,416.1462336010659,422.11267392601354,419.0349789370031,5.699018779406742,28170
419.7337838932279,421.5371796539293,425.4879662260329,418.17474057884954,425.238027272025,419.1621286195839,421.4112500046252,421.49705217850214,6.568776919508309,28838
419.5553641825278,421.44487033026525,421.72273649319243,423.4833918243669,420.7490843818782,419.25499852480897,423.3121399642248,421.2541547330789,2.2308375971788337,29504
420.02748258785135,416.1228589038971,424.22438279580075,419.4342431544055,418.8522155172244,421.08097053952827,423.9522463301903,421.8348420417717,6.486187538251215,30174
421.24865126452926,425.67109989601096,423.791396957018,421.86390957066516,421.2123949304254,420.5000491276812,423.561484293358,421.4434165691231,4.821755683676201,30851
418.27569170060445,424.57355854193895,420.4334742057485,417.28888841742804,422.08197325967717,416.732395340418,425.03144049090054,422.29410213821575,9.017408617780347,31516
425.03323162233454,424.2055575732752,423.85057412518427,423.31661885195126,422.62864267556085,421.71457510102425,425.7040699173312,420.943702085021,8.40340748204926,32183
419.9137150127164,424.1628737421846,423.55241311528755,424.37963976385123,416.823519187671,424.6226840579333,425.45596832886775,420.98101423787745,10.132158902481024,32867
421.54652653154375,418.7220231515396,420.708016678469,418.85156172673055,421.38828907315514,422.3565816699466,421.5746849272403,421.1814826198346,1.5694804786376153,33554
