x1,x2,x3,x4,x5,x6,x7,x8,value,Timestamp
13,283,407,46,317,82,200,103,3307.811546482925,21
452,91,267,449,139,296,361,15,3244.269981204228,28
132,346,422,188,339,75,136,468,2997.8789468397786,32
91,34,244,230,372,179,219,129,2897.2726726653455,36
248,183,98,274,277,237,436,114,3329.031117863653,41
262,253,340,346,129,67,377,210,3400.8677703341687,45
355,175,240,444,36,349,340,475,2953.7523612528466,50
201,221,495,151,362,488,415,250,2749.8454039032267,54
201,82,276,123,341,451,429,355,2871.689055321699,59
312,492,423,379,337,423,256,394,2578.6861557735283,865
263,500,469,104,403,27,394,37,2899.816318441666,1593
348,103,368,390,384,481,252,67,2750.8016356464577,2312
341,201,228,463,337,123,334,449,3077.462648779773,3165
99,299,182,241,354,386,123,51,3331.0880107747284,3187
28,241,408,386,334,451,268,211,2499.126122086469,3991
203,286,296,255,471,132,265,215,3717.379871713618,4035
46,431,412,373,480,412,198,212,1508.5997651846587,4942
46,210,500,215,493,347,474,64,3141.1519455694324,5780
219,384,135,69,468,412,105,235,2383.1988379274553,6648
39,385,430,163,493,414,121,328,2676.560767167982,7516
60,431,412,373,480,412,198,216,1481.245216026139,8398
68,431,412,373,480,412,198,216,1478.0595214632315,9267
46,431,412,373,480,412,242,212,1669.6195236805827,10099
1,473,194,326,499,407,333,135,3353.1447766804718,10982
42,442,254,372,495,485,370,68,2819.017864288703,11760
20,429,410,73,470,464,248,134,2276.032183595309,12581
192,417,418,446,149,411,235,402,1175.306503283451,13406
92,420,426,493,328,284,90,216,2938.4322921953944,14147
195,465,394,412,5,411,225,140,1763.647737718245,14893
448,500,265,91,209,160,447,404,2426.42316994611,14919
84,415,416,461,321,412,152,477,2083.8594731080875,15684
192,417,475,446,149,411,235,402,1500.369370167672,16521
308,426,178,443,460,410,186,469,1790.2996193292784,17461
120,458,441,455,391,409,222,212,1501.7569250146798,18247
192,417,418,446,149,480,235,402,1542.4270336521088,18976
191,464,411,457,258,408,230,9,1870.180140125357,19758
182,367,254,453,274,411,227,355,2524.2670665277637,20583
231,458,483,445,162,407,236,355,2132.2538639433897,21329
192,417,418,500,149,411,235,402,1697.4860726945221,22062
138,474,433,364,461,411,200,396,1686.6892371270737,22851
188,436,486,396,51,416,7,429,1604.2011443593656,23518
192,446,472,343,176,499,145,384,2681.116795454216,24264
192,417,418,446,196,411,235,402,928.6843998949707,24963
90,417,267,424,196,493,223,493,2538.139246682274,25691
193,416,436,447,458,378,147,196,1425.3334428163116,26408
86,412,417,436,500,402,210,200,1531.268404188615,27178
193,405,424,379,500,375,230,261,2129.6942479475288,27880
192,417,418,446,196,411,248,402,1025.3997986484883,28651
182,411,390,200,2,155,273,476,2427.1916451658753,28682
192,417,418,446,172,411,250,402,1145.7555721185022,29397
158,415,403,455,385,349,250,199,1895.2473023084633,30298
283,444,412,446,470,312,249,408,2267.0988279659286,31148
192,417,418,487,172,411,250,402,1524.7729375302897,31908
192,417,418,446,196,435,235,402,940.9890728298005,32631
310,417,418,446,260,441,235,402,1743.581098382329,33430
388,272,216,48,231,175,52,196,2585.0719795853656,33473
192,417,418,446,196,427,235,476,1213.3059251447867,34306
335,388,437,457,185,361,157,410,1973.6087344356706,35132
192,417,418,446,196,411,251,402,1049.255648784921,35841
97,311,227,75,347,200,337,313,3817.637390994457,35877
192,417,418,446,196,456,253,402,1200.5738841670873,36603
192,424,425,446,196,438,251,402,1073.2607808961466,37301
231,417,395,482,220,439,26,82,1914.157656137913,38104
92,66,35,218,269,229,356,205,2978.756089908276,38138
192,500,418,446,196,411,235,402,1526.2735478138961,38886
197,417,418,446,196,411,248,402,1013.895900799932,39561
197,417,418,446,196,411,254,402,1061.7269430857887,40313
197,441,418,446,196,411,248,402,1061.9307535930648,41113
421,394,351,88,380,154,386,54,2110.0698028156216,41151
338,417,418,446,196,439,235,402,1292.8878632676692,41933
197,417,478,446,196,411,248,486,1771.8733042413785,42661
215,417,418,446,195,411,255,402,1081.792990669369,43379
345,455,435,454,208,411,254,402,1562.332032866609,44162
495,34,318,270,262,167,182,432,3455.421651283403,44205
89,387,404,446,185,383,125,426,1639.2148811121199,44923
199,417,418,446,196,437,271,402,1206.369130249324,45624
177,379,400,429,201,215,238,153,1814.2890112747573,46463
192,417,419,446,196,411,235,402,928.0626677185205,47264
70,227,31,194,494,376,422,356,2481.4964699823495,47310
192,417,419,446,196,433,331,402,1222.5706094199218,48063
192,417,419,451,196,411,235,402,960.7889607108004,48839
192,417,418,446,196,411,333,402,1203.8438153324992,49591
270,91,0,358,205,464,58,102,3119.2046974955347,49635
312,230,45,236,327,27,202,29,3495.797042420895,49678
277,417,419,446,196,411,235,419,1291.7180397478878,50399
212,374,56,481,199,352,161,24,2737.8750360410468,51132
216,417,418,446,202,411,268,402,1174.5481969613838,51850
258,87,169,372,238,45,476,22,3059.467080559546,51895
475,260,201,313,352,324,316,255,4067.727224356985,51937
