x1,x2,x3,x4,x5,x6,x7,x8,value,Timestamp
13,88,277,350,18,127,338,493,4019.798595148675,25
429,170,323,233,383,420,229,177,2096.8312017286216,31
253,442,135,199,392,38,129,257,2836.4357099924805,36
255,469,186,242,118,496,32,450,3020.5862061442326,40
20,20,257,484,101,16,88,16,3556.090362253132,44
432,322,470,29,174,263,474,331,3205.199079091713,50
226,250,206,393,394,486,96,262,2560.526411863022,55
88,443,241,137,195,145,491,226,2870.4287258851996,59
41,305,475,270,382,343,423,204,2978.6152441282784,64
20,187,351,135,475,177,327,57,3314.1990211511356,732
159,138,212,296,389,481,382,342,3095.50229804685,1549
185,308,480,164,1,447,188,50,2868.173230964736,2353
369,114,450,187,419,399,117,220,2014.6419957184944,3096
363,120,17,214,476,386,218,157,2694.855830667278,3840
371,308,425,454,499,184,331,23,3036.3097443527527,3862
500,94,130,135,185,367,48,147,3550.399341537544,4562
470,112,249,175,392,420,129,492,2696.489824085806,5258
409,105,434,368,430,421,12,334,1866.9323772146079,5976
383,97,427,459,402,388,54,249,1782.9746403539816,6658
370,95,463,304,418,395,86,108,2652.2298994358075,7492
466,7,484,402,220,393,20,129,2440.7479528450694,8155
402,111,370,456,192,498,210,194,2253.8051251419465,8815
454,99,324,200,140,404,218,328,2912.7839807071305,9584
486,44,91,482,491,186,312,55,3513.7268475362357,9607
315,202,15,135,7,412,94,196,2969.7105619473505,9631
429,93,122,352,174,485,53,453,2688.644971055934,10261
423,476,386,494,463,379,74,457,1941.652395436602,10925
370,131,419,462,427,454,263,356,2112.279869830294,11722
28,128,333,367,465,465,64,268,3290.2798238639325,12389
178,365,19,476,22,316,427,381,2719.3901565784777,12414
377,52,361,393,427,409,158,284,2170.9668688462743,13139
422,150,447,377,174,374,51,300,2425.6679705733377,13815
405,83,466,115,264,367,184,484,2740.561077144074,14617
55,408,151,361,112,274,331,88,3396.9722906441248,14644
386,434,438,500,445,372,32,492,2082.4188551931916,15338
356,437,466,213,209,231,253,399,1962.856652098424,15365
390,104,419,310,391,315,216,258,2869.614267720419,16091
267,409,387,478,404,2,87,412,1961.084082869812,16819
500,329,371,468,473,25,44,336,3496.7846124298057,17544
271,41,403,461,317,482,346,236,3185.810898147221,18307
400,97,427,500,465,388,54,249,2279.6832066658176,18998
72,399,389,399,402,393,30,387,1313.390899397253,19658
92,455,382,194,442,221,30,456,1875.1776057425623,20372
72,399,389,399,500,393,30,387,1868.71534957806,21021
47,403,396,245,431,276,20,417,2003.318631428232,21751
72,399,389,399,402,393,62,387,1229.7584661794208,22467
33,396,376,26,282,386,299,365,3035.5818571488967,23171
22,459,423,390,398,104,39,196,1928.8985149448986,23858
112,387,443,469,206,391,125,499,2437.3732554477965,24634
178,272,394,417,401,59,33,218,2083.206507163148,25370
11,404,385,71,401,394,106,225,1875.330395052047,26089
139,399,389,399,402,393,120,387,1567.181173560125,26991
134,399,389,399,402,470,121,387,1764.0260786517695,27681
72,430,394,466,402,393,135,387,1496.2735399171297,28347
1,417,407,456,402,88,462,387,1385.5214009953418,29040
27,432,381,483,97,61,117,446,2481.4198536580434,29741
84,398,419,276,402,231,374,274,2315.8620178156984,30479
1,480,410,461,288,223,420,322,2631.3057670451717,31204
1,493,407,456,402,179,462,387,1780.359125346082,31896
69,400,405,408,407,393,451,368,989.7958893595223,32643
370,240,376,113,500,259,310,11,3646.3915382714704,32678
24,399,470,467,395,463,325,202,2185.3628698516723,33483
150,400,488,408,407,393,451,368,1534.807838078445,34340
69,400,422,408,407,393,451,368,958.3648159390859,35055
276,410,475,450,500,252,461,287,3020.3792106848678,35853
69,443,422,408,407,393,451,368,964.8607210989489,36547
35,442,460,355,406,385,398,374,1575.1269550640789,37284
92,416,425,89,426,384,477,500,1967.5652715030783,37999
7,392,428,168,411,318,109,355,2511.814370945518,38729
49,74,432,248,415,159,310,369,2613.894178527624,39611
241,400,488,408,407,393,451,368,1443.7322771884049,40421
69,442,422,485,407,393,451,368,1372.9599273029091,41160
69,471,405,408,408,393,451,368,1217.6057612914256,41886
69,400,422,408,407,500,451,368,1464.168391623547,42611
385,374,85,84,467,351,415,236,2240.6085001150386,42651
69,443,422,408,421,393,451,368,940.6139018518165,43345
47,419,50,413,412,389,493,211,1663.0211295596905,44056
69,443,422,408,475,413,451,368,1180.981063729887,44858
69,443,479,408,437,393,451,368,1341.4372975182898,45517
69,400,422,408,407,393,451,402,704.1890692107067,46246
69,400,440,408,407,393,451,457,860.8645842967367,46965
59,480,268,298,491,396,445,405,2720.5001367815285,47690
69,400,422,408,407,491,451,418,1068.062367969977,48466
69,400,405,417,407,393,451,439,713.0683774014951,49200
273,400,500,408,481,393,500,402,2419.9173290617273,49953
78,400,422,408,407,393,451,456,826.1644599333713,50689
69,400,405,417,496,393,451,439,1244.8332860735572,51401
69,400,497,408,407,393,451,402,1271.0257999522914,52100
88,400,405,414,407,393,451,399,793.622139633695,52764
