x1,x2,x3,x4,x5,x6,x7,x8,value,Timestamp
1,1,0,-1,2,-2,-1,-2,0.8948200074520021,15
2,1,2,1,-1,1,0,0,1.095869525812912,20
0,2,-2,2,2,-1,-2,-2,0.9954265316822771,24
0,2,1,-2,1,0,-2,-2,0.9692864064017367,28
0,-2,-1,-1,-2,-2,1,2,0.9700188600908091,34
0,-1,1,0,2,-2,2,2,0.8534506071083411,39
1,-2,-1,-2,1,0,1,-2,0.9796978464904266,44
-1,1,-2,0,2,2,-2,-1,0.9561692893070102,49
2,-2,-1,0,0,-1,-1,-2,1.0390141519947826,55
-2,2,-2,-2,2,-1,2,2,1.0117541521008886,531
-1,0,-2,1,2,-2,-1,-1,0.9323698109160311,1052
-1,-1,2,1,2,-2,2,2,0.9712011433892567,1721
1,1,-2,1,1,-2,-1,-1,0.9250596292374317,1765
0,-1,0,-2,0,-2,2,2,0.8486509288819803,2238
0,-1,-2,0,-2,-2,2,2,0.9323866938908525,2725
0,-1,0,-2,2,-2,2,-2,0.9078503302712019,3303
0,-1,0,0,-2,-2,-2,2,0.8239811603690096,3784
0,-1,1,-2,-2,-2,-2,2,0.9238876647206542,4281
0,-1,0,0,-1,-2,0,2,0.6456403055654162,4800
1,-1,0,2,1,-2,0,2,0.899573169247774,5390
0,0,0,-2,0,2,-2,1,0.75068577881148,5517
1,-1,1,1,0,2,1,2,0.8571026661552762,5610
-2,2,0,2,-1,2,-2,-2,1.0182259164360201,6160
-2,2,0,2,-1,1,-2,2,1.021551478291903,6659
0,2,0,1,0,2,0,2,0.9320041980055087,7223
-2,-1,0,2,-1,2,-2,-2,1.0638840582923976,7753
0,-1,0,1,-1,-2,-1,2,0.7119306760670068,8290
0,-1,0,-1,-1,0,0,-2,0.5444140392411848,8759
-1,1,1,0,-2,-1,-2,0,0.8591172461310878,8896
0,-1,0,-2,-1,-2,-1,0,0.7670324432993706,9431
0,-1,0,0,-1,1,0,1,0.4107690922140065,9930
0,-1,0,0,-1,2,0,2,0.6456403055654162,10458
1,-1,0,0,1,1,2,-2,0.8149583900365678,10519
0,-1,0,-1,-1,1,0,-2,0.5822489772289479,11007
0,-2,0,2,-1,1,1,2,0.9544818755992834,11504
0,-1,0,-1,0,1,0,2,0.5362163472074378,11968
0,-1,0,-1,-1,0,0,2,0.5444140392411848,12429
0,-1,0,2,2,0,0,2,0.8077737540658949,12974
0,-1,-2,2,-1,1,0,2,0.8992951020977027,13567
0,-1,0,1,-1,0,0,-2,0.5444140392411848,14059
0,-1,0,-2,-2,1,1,2,0.8370017233483968,14658
0,-1,0,2,-1,1,0,2,0.7443213855968343,15170
0,-1,0,0,1,0,0,2,0.48036844996819195,15679
-2,-1,0,0,0,1,0,-1,1.2741630215890414,16237
0,-1,0,0,0,1,0,1,0.3461420643748986,16749
0,-1,0,0,0,1,-1,1,0.3925957785740025,17244
0,-2,-2,0,0,-1,-2,1,0.9640090742333024,17349
0,-1,0,0,0,1,1,1,0.3925957785740025,18006
0,-1,1,0,0,1,0,1,0.45249626823672473,18562
0,-1,0,0,0,0,0,1,0.2872777970305481,19103
0,0,0,0,0,0,0,1,0.06210166496027136,19645
0,0,0,0,0,0,0,0,0.0,20181
0,0,0,0,0,0,1,0,0.07083227021794813,20702
0,0,0,0,1,0,0,0,0.09859440484995474,21232
0,0,0,0,0,-1,0,0,0.08243233686544527,21758
0,-1,1,2,-1,-2,-2,-1,0.8589344888362203,21831
0,0,1,0,0,0,0,0,0.16233817230500702,22375
0,0,0,1,0,0,0,0,0.12266743810962732,22900
2,2,-2,-2,-2,-2,2,2,1.0113605222020314,23429
0,0,-1,0,0,0,1,0,0.2217298913461896,23971
0,2,2,2,-2,-2,2,-2,0.9989246719981955,24495
0,0,0,0,0,1,0,0,0.08243233686544527,25037
2,-2,2,-2,2,-2,-2,2,1.0113605222020314,25590
-2,2,2,2,2,-2,2,-2,1.0113605222020314,26121
-2,0,0,1,-2,-1,0,-2,1.1630125362598804,26207
0,0,0,0,0,0,0,-1,0.06210166496027136,26737
1,2,2,-1,1,1,-2,-2,0.9913181560411616,26827
2,2,-2,2,-2,2,2,-2,1.0113605222020314,27374
0,0,0,0,-1,0,0,0,0.09859440484995474,27925
-2,2,2,-2,-2,2,2,2,1.0113605222020314,28470
2,2,-2,-2,2,2,-2,2,1.0113605222020314,29026
0,1,0,0,0,0,0,0,0.2400054029243699,29575
-1,2,-2,-2,-2,-2,2,-2,1.0028868816599834,30089
2,-2,2,-2,-2,2,-2,-2,1.0113605222020314,30812
0,0,-2,-1,-1,1,-2,1,0.8026182514165503,30930
2,2,2,-2,2,-2,2,2,1.0113605222020314,31557
2,-2,-2,2,2,2,-1,2,1.0115424412539165,32146
1,1,1,1,2,0,-1,0,0.8265232381582974,32261
-2,-2,2,-2,2,-2,-2,2,1.0113605222020314,32823
-2,2,2,-2,2,-2,-2,2,1.0113605222020314,33442
2,-2,-2,-2,-2,2,2,2,1.0113605222020314,34062
2,-2,2,2,2,2,-2,-2,1.0113605222020314,34699
0,1,2,2,2,2,2,-2,0.9668817876960516,35334
0,0,0,0,0,0,-2,0,0.2733653671335532,35928
1,2,-2,-2,2,2,2,-2,1.0028868816599834,36520
2,-2,2,2,-2,-2,2,-2,1.0113605222020314,37101
-2,2,-2,2,-2,-2,2,2,1.0113605222020314,37740
0,2,2,-2,-1,-2,2,2,0.9946181077839428,38342
-2,0,-2,-2,1,1,1,1,1.0695769459458948,38475
