x1,x2,x3,x4,x5,x6,x7,x8,value,Timestamp
1,-1,2,2,1,0,-2,0,0.9448969143090652,7
-2,1,0,1,-2,-1,1,2,1.1167091347259241,13
1,2,-2,0,-1,-1,-1,2,0.9840861955012228,18
-1,1,-1,-1,1,-1,-2,1,0.8321188033996675,25
2,2,2,2,0,-1,1,-2,1.0146909447358394,30
0,-1,-2,2,0,0,-2,-2,0.9124072080706367,34
2,2,0,-1,0,-2,-1,1,1.0377543908874791,40
2,0,1,-1,0,-2,-2,1,1.1467934281546615,46
0,1,-1,0,2,2,1,2,0.8108125318186439,50
0,1,-1,0,2,1,0,1,0.6586555189893464,668
-2,2,-2,-2,2,0,2,2,1.011907458509249,1249
0,2,0,-2,2,-2,-2,1,0.9805958444714153,1830
0,1,-2,0,2,1,-1,1,0.8490672908673724,2447
2,-2,-1,2,2,2,-2,1,1.0150967648946427,3062
2,-1,-1,2,0,2,-2,1,1.0717030072098706,3153
0,1,-1,0,0,1,0,1,0.45249626823672473,3715
0,-2,-1,0,-1,1,0,2,0.9205415279722257,4252
0,1,-1,0,-1,1,0,1,0.5066885412949633,4817
0,2,1,2,0,2,0,1,0.9581450590117904,5399
0,-2,-1,0,0,-2,-2,1,0.9424197020330887,5994
0,2,-1,0,0,1,2,1,0.9208832733810665,6515
0,1,0,0,0,0,0,0,0.2400054029243699,7083
0,1,0,0,0,0,0,-1,0.2872777970305481,7662
0,1,0,0,0,1,0,1,0.3461420643748986,8240
0,1,1,0,0,0,0,1,0.4031326803572173,8809
2,1,0,0,0,-1,0,0,1.2918730800497613,9326
0,1,1,2,1,0,2,-1,0.7911570379957966,9884
0,1,0,-1,0,1,1,0,0.4318736525324284,10439
0,0,0,0,0,-1,2,0,0.33341408164674813,10977
0,0,1,0,-1,2,-1,-1,0.5509012741352901,11575
0,1,0,0,1,2,0,0,0.5320988417316134,12163
0,1,0,0,0,-1,2,0,0.49378135133889867,12755
0,0,0,-1,0,-2,0,1,0.43772004629788186,13356
0,0,0,0,0,0,0,0,0.0,13938
-1,0,0,2,0,2,-1,-1,0.8284464471058133,14057
0,0,0,0,0,0,0,1,0.06210166496027136,14677
0,0,0,0,1,0,0,0,0.09859440484995474,15251
0,0,0,0,0,0,-1,0,0.07083227021794813,15839
0,0,0,1,0,0,0,0,0.12266743810962732,16418
0,-1,1,-2,0,0,0,-2,0.740837295080088,16994
-1,-2,2,-2,-2,-2,2,2,1.0028868816599834,17612
0,0,-1,0,0,0,0,0,0.16233817230500702,18213
-2,-2,2,2,2,2,-2,-2,1.0113605222020314,18805
1,-2,-2,-2,2,2,2,-2,1.0028868816599834,19404
0,0,0,0,0,1,0,0,0.08243233686544527,20048
-2,-2,-2,-2,-2,2,2,-2,1.0113605222020314,20756
-2,2,2,-2,2,-2,-2,-2,1.0113605222020314,21341
-2,-2,-2,2,2,-2,2,2,1.0113605222020314,21926
0,0,0,0,-1,0,0,0,0.09859440484995474,22556
2,-2,2,-2,-2,2,2,2,1.0113605222020314,23128
0,0,0,0,0,-1,0,-2,0.3034840805013739,23657
0,-2,2,2,2,2,2,2,0.9989246719981955,24180
-2,2,-2,2,-2,2,-2,-2,1.0113605222020314,24740
-2,2,2,-2,-2,2,2,-2,1.0113605222020314,25319
0,0,2,2,-2,-2,-2,2,0.9542163866005982,25921
-2,-2,2,-2,2,2,-2,2,1.0113605222020314,26510
2,2,2,-2,-2,2,-2,-2,1.0113605222020314,27098
2,-2,2,2,2,-2,2,-2,1.0113605222020314,27683
-2,-2,2,2,-2,-2,2,-2,1.0113605222020314,28309
0,0,-2,-2,-2,-2,2,-2,0.9542163866005982,28887
0,0,1,0,0,0,0,0,0.16233817230500702,29505
-2,2,-2,2,2,-2,2,-2,1.0113605222020314,30116
-2,-2,-2,-2,2,-2,-2,2,1.0113605222020314,30764
0,0,0,-1,0,0,0,0,0.12266743810962732,31476
2,-2,-2,2,-2,-2,2,2,1.0113605222020314,32075
-2,-2,-1,2,0,0,-2,2,1.0215023536239303,32171
-2,2,2,2,2,2,-2,2,1.0113605222020314,32744
0,0,0,0,0,0,1,0,0.07083227021794813,33337
0,0,2,-2,2,2,-2,2,0.9542163866005982,34049
0,2,2,-2,-2,-2,-2,-2,0.9989246719981955,34694
2,-2,-2,-2,-2,2,-2,-1,1.0113969131393068,35391
-2,-1,2,-2,2,-2,2,-2,1.0236329570108045,35957
2,2,-2,-2,2,2,-2,-2,1.0113605222020314,36548
1,-2,2,2,-2,2,2,-2,1.0028868816599834,37212
1,-2,2,-2,2,-2,2,2,1.0028868816599834,37846
2,-2,-2,-2,2,-2,-2,2,1.0113605222020314,38553
-1,0,-2,-2,2,2,2,-2,0.9782711942741189,39156
0,2,-1,2,-2,-2,-2,-2,0.9895094284117937,39760
2,2,2,2,-2,2,2,2,1.0113605222020314,40414
0,0,-2,2,2,-2,2,2,0.9542163866005982,41074
-2,2,-2,-2,-2,2,-2,2,1.0113605222020314,41677
-1,0,2,2,2,-2,-2,-2,0.9782711942741189,42451
0,0,-1,2,-2,2,2,-2,0.8978998976865114,43117
2,2,2,-2,2,2,2,2,1.0113605222020314,43748
0,0,2,-2,-2,2,2,2,0.9542163866005982,44386
2,-2,2,-2,-2,-2,-2,-2,1.0113605222020314,44972
0,0,-2,-2,-2,2,-2,-1,0.9413485781683142,45647
-2,-2,-2,2,2,2,2,-2,1.0113605222020314,46296
2,-2,2,-2,2,2,-2,-2,1.0113605222020314,46957
