x1,value,Timestamp
0.2746214095412336,11.616262489252941,4
-2.653942113642015,22.71909313484761,8
-0.03997686212855367,0.3154050963778001,260
-0.06980038831052493,0.9512685753606949,521
-3.357260932001906,27.5118975678011,781
0.13202748263554032,3.265376802167504,1084
-1.6600467697312977,18.111541829732943,1331
-0.6893371381458282,14.195123287871535,1589
0.09722366561548679,1.8179840168654255,1832
-0.28200600449982627,12.076996863985537,1842
1.7553030885111998,12.747947706900295,1856
-0.0384708881223661,0.2922024392723941,2088
