x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,value,Timestamp
0,2,-2,2,-2,-2,-1,2,-1,0,-1,-1,28.0,8
-2,-2,1,0,-1,-1,0,2,-1,1,2,-2,25.0,13
-1,-2,2,-2,-2,2,1,-1,2,-2,-2,2,39.0,17
-2,1,-2,-1,-2,0,-1,1,1,0,0,2,21.0,21
-1,-2,-1,-2,0,-2,-1,-2,-2,2,1,2,32.0,25
-2,0,-2,-2,2,0,0,-2,-1,-1,2,1,27.0,30
2,2,1,1,2,0,1,0,-2,-1,2,0,24.0,34
-1,0,1,-2,1,-1,2,-2,-1,1,-2,1,23.0,38
1,1,-1,-1,2,1,-1,-1,2,-1,-2,0,20.0,42
1,-2,1,0,-2,-2,-1,1,1,2,-2,-1,26.0,47
0,-1,-1,-2,1,0,1,-1,0,2,0,0,13.0,51
1,-1,0,1,0,2,-1,2,-2,-2,-2,-1,25.0,56
1,-2,2,1,2,2,2,-1,0,2,2,-1,32.0,61
-2,2,0,2,0,2,2,-2,0,2,0,-1,29.0,850
2,-1,1,1,2,2,2,0,2,2,0,1,28.0,1706
0,-1,-1,-1,2,1,-1,-2,-2,2,-1,-1,23.0,2514
-1,-1,-1,-2,2,1,2,0,2,-2,0,2,28.0,3326
-2,0,2,-2,1,0,0,-1,2,1,1,-2,24.0,3349
1,0,0,-2,1,0,0,-1,1,2,-1,2,17.0,4076
0,1,2,-2,-1,-2,1,-1,0,2,-2,-1,25.0,4783
-2,0,1,-2,-2,2,0,-2,2,2,-2,2,37.0,5492
-1,1,2,-2,-1,-1,2,0,1,-1,0,1,19.0,5515
0,-1,2,-2,1,0,-1,0,0,2,0,2,19.0,6292
0,0,-2,0,-2,0,0,-2,0,2,1,0,17.0,7112
1,-2,-2,2,-1,-1,1,-1,2,2,0,2,29.0,8128
2,-1,0,-2,-1,-1,1,1,-2,-2,2,1,26.0,8154
0,1,-1,1,-2,1,0,2,2,2,-1,2,25.0,9076
-2,2,0,-1,-1,1,-1,0,2,-2,2,-2,28.0,9099
-2,-1,-2,1,0,0,1,-2,0,2,-2,1,24.0,9848
-1,1,0,-2,-2,1,2,-1,1,2,-1,0,22.0,10597
2,-1,-1,2,-1,0,1,2,1,1,-2,1,23.0,10621
1,-1,-2,-1,-2,-1,1,2,2,-1,1,2,27.0,11324
0,0,1,-2,2,0,1,-2,2,2,1,1,24.0,12050
1,0,-1,0,1,-1,0,2,0,2,-1,1,14.0,12778
0,-1,-1,-2,1,0,2,-1,0,2,0,0,16.0,13539
0,-1,-1,-2,2,0,2,-1,0,2,0,0,19.0,14299
0,-1,-1,0,1,0,-2,2,0,2,0,-2,19.0,15044
1,-1,-2,0,1,-1,0,2,2,2,-2,2,28.0,15765
-2,0,2,0,1,-1,0,0,0,2,2,1,19.0,16472
-1,0,-1,-1,1,2,0,-1,1,2,1,2,19.0,17220
0,0,-1,-2,1,2,1,-1,0,2,0,0,16.0,18071
0,0,-1,-1,1,-2,1,2,0,2,0,1,17.0,18794
0,1,-2,2,-1,0,0,0,0,0,0,0,10.0,18823
2,0,0,-1,-1,0,-1,2,0,2,1,1,17.0,18852
0,0,-2,1,-2,-1,2,0,0,-2,-1,0,19.0,19587
1,2,1,2,-2,2,-1,1,0,-2,2,0,28.0,20333
1,1,-2,2,-2,2,0,-2,0,2,0,0,26.0,21083
0,1,-2,2,2,0,2,-1,1,1,1,-2,25.0,21820
0,1,-2,2,-1,0,1,0,0,0,0,0,11.0,22570
0,1,-2,2,-1,0,0,0,0,0,2,0,14.0,23470
0,-2,-2,-2,-1,0,0,2,0,-2,0,0,21.0,24284
0,1,-1,2,1,-2,1,2,0,0,1,2,21.0,25040
0,2,-2,2,-1,0,0,0,0,0,0,0,13.0,25773
0,1,-2,2,-1,-2,0,-1,0,0,-1,0,16.0,26527
0,1,-2,2,-1,0,1,0,1,0,0,0,12.0,27281
0,1,-2,2,-1,0,1,0,1,0,1,0,13.0,28009
0,2,-2,2,-1,0,1,1,0,0,0,0,15.0,28767
0,1,-2,2,-1,0,1,0,0,1,0,0,12.0,29541
0,1,0,2,0,0,0,0,1,-1,0,0,7.0,30277
0,1,0,2,1,0,0,0,1,-1,0,0,8.0,31024
0,1,1,2,1,2,2,0,1,-1,-2,0,21.0,31774
-2,2,0,2,2,0,-2,2,0,-1,1,0,26.0,32509
0,1,0,2,0,0,0,1,1,-1,0,0,8.0,33224
0,2,0,2,1,0,-1,-2,1,-2,2,1,24.0,33967
-2,-1,1,0,-1,-2,-2,2,-2,1,2,-1,29.0,34002
0,-2,0,0,1,1,1,1,0,-1,-1,0,10.0,34831
0,0,0,-1,1,-2,0,0,1,-1,0,0,8.0,35623
0,1,1,2,0,0,0,1,1,-1,0,0,9.0,36580
-2,2,-2,-2,2,-1,0,1,0,2,0,0,26.0,36624
-1,-2,2,2,1,0,1,0,1,-2,1,0,21.0,37417
0,1,0,2,2,0,0,0,1,-1,0,0,11.0,38162
0,2,0,2,0,0,0,0,1,-1,0,0,10.0,38904
-2,0,-2,-2,2,0,2,0,-2,1,2,1,30.0,38943
0,0,0,-2,-2,2,0,-1,1,-1,-2,0,19.0,39686
-2,-2,0,1,1,-1,-2,1,0,-2,1,0,21.0,39724
0,0,0,-1,1,-2,0,1,2,-1,0,0,12.0,40548
0,-1,1,-1,0,-1,1,0,1,-1,2,0,11.0,41310
-2,-1,-1,-1,2,-2,1,0,1,-1,-1,-2,23.0,41350
0,1,0,-1,-1,-2,-2,1,-2,-1,1,0,18.0,42304
0,1,0,0,0,0,0,1,1,-1,-2,0,8.0,43213
0,1,0,0,1,0,0,1,-1,-1,0,0,5.0,44612
0,-2,0,1,1,1,0,0,-1,1,-2,0,13.0,45535
0,1,0,0,1,0,0,2,-1,-1,0,0,8.0,47031
0,2,1,2,1,-2,-1,2,-2,-1,-2,0,28.0,49444
0,1,1,0,-2,-2,1,2,-1,-1,-1,0,18.0,51452
0,1,1,-1,0,-1,0,1,-2,-1,0,-1,11.0,52691
0,2,0,0,1,0,0,2,-1,-1,0,0,11.0,54426
0,1,0,1,1,0,0,2,-1,-1,0,0,9.0,56644
0,-2,0,2,1,0,0,-2,0,-1,0,0,14.0,58092
-2,0,2,1,-1,0,0,-1,0,2,0,0,15.0,58155
0,1,0,0,1,0,0,1,-1,-1,1,0,6.0,59128
0,2,0,0,2,0,0,1,-1,-1,1,0,12.0,60584
