x1,x2,value,Timestamp
2.270626281836913,-3.316833946655161,0.5535635840620039,7
-4.314678893834087,4.0785045029077835,0.6342894122487484,14
3.091103463056399,3.781535252319916,0.11446815393617893,19
3.129967447200155,2.685137457267027,0.6822342933823988,1428
3.4134346527173047,3.787721341282994,0.14475465787507324,2814
1.4832008156378311,3.7491227252399586,1.0812303749267493,4986
-0.8661735281529506,3.80333913019723,1.5864368252349084,7683
3.213739758694844,4.191676222554095,0.025269873941397236,9581
3.3217888845833166,5.0,0.1005563563340175,11453
-4.925541977097175,-4.97457075498758,1.2090193405121779,13889
5.0,-4.993210862158055,1.2749373483673514,16204
0.08318074879207327,-4.920556354127126,1.94628981929301,18088
5.0,5.0,1.2744346440216008,20102
2.8044165544565463,5.0,0.13680713763434071,22040
-4.995337572741026,0.6154531243390586,0.7531681122374403,24057
-3.0316072014013646,-0.2722645596886899,1.977910688863649,25967
3.145907890012287,4.412829405926358,0.007577553672660442,27890
-4.971043515997733,5.0,1.2486160263015897,31432
-3.0766531924303373,5.0,0.08715936071176267,34895
-3.163898296210477,3.89256790718691,0.0812818389076021,38543
2.9073265164076156,-4.978886576123512,0.10465625841304049,42099
3.3372389081061087,-3.685097535095062,0.16274063254888582,45645
3.428105219498093,-4.9919016072905595,0.12131271826614909,49420
-2.5266915536228396,5.0,0.2535819273893021,54874
5.0,-0.6295271473625768,0.7503300153161064,60218
3.5346716307713972,-1.872137598912882,1.2298447368993175,64381
3.124462558198779,-4.357666478117291,0.0091492430871436,68401
-3.2922588783067015,4.38727235793198,0.019614759749483235,72605
-3.073382053975449,4.4088113225006875,0.009835794599807657,76713
3.2251510493363043,-4.448712895323116,0.011045600910175923,80854
5.0,1.764144510978375,0.9168937948970204,85195
-4.973631524103908,-1.8326849169380806,0.9369152337152827,89160
-3.136005979907468,4.434313953004542,0.007408380389797742,93753
3.08382003274024,4.377112132486534,0.009915088769605562,98441
3.1536068864622973,-4.4951107223362285,0.008291792875639303,104570
-2.913081703063993,-4.970497312419087,0.10129569849869213,109574
-2.2719584701818962,-4.977024899012374,0.40784605436983457,116226
-3.220531162040913,-4.17226171959316,0.028255242363081967,122191
-2.9272675103807404,-4.212678753736946,0.04237554759640372,127003
-3.1305404865929765,-4.470380248775999,0.007696228426157359,132191
-3.324222210471481,-4.669676178598342,0.03746242781539788,137158
