x1,x2,x3,x4,x5,x6,x7,x8,value,Timestamp
-1.2713154191102611,0.44202564539931144,-0.30339778129238093,-1.3736976508177015,1.7533027770918124,0.8757737683340441,-1.6251678247237304,-1.8437712027965096,108.85098016578084,8
1.0845693674525059,-0.4161487190494908,0.6038750725414617,1.5444645296531765,0.30648939010091647,-1.2477124745909807,0.5225639829480664,0.3266804096003679,121.57468707385175,13
-0.4904382937765124,1.9204402659640785,-0.18392822299792955,-0.7426486623784099,-1.7704011343966657,1.6824198998245157,-0.7122581154877241,0.6598499305016485,99.61254104506656,17
1.985217588293139,-0.11741959610861952,-0.305872763669504,-1.4857397409271909,-1.4119945678792911,1.725869187809645,-1.6601705184110802,1.1185814583808562,99.29675963315839,22
0.9702560722366247,-0.7591161306422951,1.1565508805693256,-0.8149607046806742,-1.6856317489300738,0.25535978223043854,-0.8012156220992972,-0.30538675076008603,71.77289630288386,27
1.6750690998704911,-0.22608259469220382,1.1269705640067165,-0.7822829908126556,-0.3760908747319818,-1.0655030087571222,1.28397895761593,0.778828336140716,80.58407817054653,31
0.8243011436940213,0.03627174477387607,1.8564438682108708,0.5253010304324794,-1.1900814010747087,0.6530569953611085,-0.17259269540066335,-1.1162792483241493,66.87603209744792,35
1.8952370130962448,-1.3952094822079677,0.5143397608427454,0.14487854244810405,0.7682039602464079,-0.1639735888166427,1.403769131417599,-1.5499088084239026,106.08946689845882,42
-0.8161146107344828,1.3195166550994073,0.46339055596672063,0.8650567043772823,0.8703284903362207,-0.06463301761061868,1.8954955274076046,1.9149174697013311,62.134585657666314,46
0.2795294215802433,-0.8800179019180678,-1.2242862266089283,1.1231102859974134,-0.5158640418445788,-0.3173773624435259,1.9712712288543717,1.7760768545451757,79.40100216540769,900
-0.8161146107344828,1.3195166550994073,0.46339055596672063,1.2949556857555469,0.8703284903362207,-0.06463301761061868,1.8954955274076046,1.9149174697013311,72.46620070625605,1648
0.5261400393603362,-0.06314707364895744,0.9462654777618051,1.3710749923444459,1.009708017230968,0.08516357274097253,-1.7630951118387255,-1.224629428043004,65.79964688754106,2456
0.7688991390874169,1.3798374596030105,0.39706137347373316,1.4898492243695878,0.7694924218316617,0.4692065184601133,0.1250284503896819,1.8122644975139717,110.75138265862667,3250
0.9503849826680146,-0.4287084738316995,0.837528389104885,0.3135827191652045,0.025985246958029506,-0.0854778631760249,-1.5164981577877925,1.807447635169746,73.57546666724824,4059
-0.8161146107344828,1.3195166550994073,0.46339055596672063,1.4075067479632213,0.8703284903362207,-0.06463301761061868,1.8954955274076046,1.9149174697013311,78.34143494616706,4866
-1.3141003394602033,0.008220868910862045,0.1407499867307016,-1.8488117792604577,1.1347320522370432,-0.4018392423410133,-1.1637437139757518,0.717768522538992,68.64611851469634,4886
0.42571411451586405,0.37416991203374694,0.7258111387879276,-0.981185077925173,1.0198388233810092,-1.8617780100395815,-1.2351987595481466,-1.1334354832394031,72.6781478399728,5643
-1.1690576929984782,0.14986912092363625,0.6787808944030749,0.741008143933322,1.6613196379188504,0.3970629381009978,0.6400454178958244,1.5276066761220943,111.68807140763104,6430
0.8847102092790635,-0.06661795005292181,-1.0141899107162016,0.7021972422962808,0.316533629594272,-0.06590708633599052,-0.5067358180696699,-1.3112966013672231,69.4150536399388,7200
-0.5370487696872026,1.285251375511078,0.6238507603884602,0.8381005978279177,0.949131226203813,-0.006112563147632422,0.8024341885953072,0.2202882763493479,73.83968967769823,8026
0.8036667921949152,0.6977549632521924,-0.35405167778048807,1.465731799167492,0.2103701184538549,0.05825344225169804,-1.8749352744484715,1.4042285245765163,94.0811990145599,8813
-0.10432105476000664,-0.22648760183786942,0.25080025593486166,1.0844192836477395,-0.1349747300473847,-1.6659887400402882,-0.7734651268253665,0.21589079891628504,61.59113595749102,9649
1.8790034991629083,1.3364562836270144,1.1984828715242686,-1.3874530663701061,-1.3967864680765254,0.5262544669731635,0.5692596190592627,1.0125323266844979,111.53218481810006,9671
1.0152663458746138,-0.22648760183786942,0.25080025593486166,1.0844192836477395,-0.1349747300473847,-1.6659887400402882,-0.7734651268253665,0.7642372646055589,62.355476988193594,10454
1.0353635284461906,-0.22648760183786942,0.25080025593486166,1.0844192836477395,-0.1349747300473847,-1.6659887400402882,-0.7734651268253665,0.7642372646055589,62.59656015392815,11240
-0.531502538877697,-1.2871202352023754,0.6201753757044295,0.9171328681558197,1.7027465974673683,-1.772750734166699,0.18309374765099085,-1.7920749343212257,97.98214520209316,12089
1.0380813762583765,-0.2952416887526621,0.25447958950830785,-1.5499979642311636,0.48371770451978957,-1.7982498712903683,-0.6874229879391172,-0.10341222779702486,93.29569042896907,12845
1.0181828598463265,1.5434020379639368,0.07089136271721719,0.914411506449027,0.9091353204423314,-1.7207821657238211,-1.661497352790624,0.9496568887128372,62.979020336940664,13616
1.0181828598463265,1.5434020379639368,0.07089136271721719,0.914411506449027,1.2823220581406263,-1.7207821657238211,-1.661497352790624,0.9496568887128372,74.22781036672846,14403
0.24321435329590368,-0.6909986340420768,0.24220136578576223,1.3825675611450952,-1.598040712990641,-1.8290786736231301,-0.2951847352381518,-0.5417384583965674,114.74696511843354,15214
-0.10432105476000664,-0.22648760183786942,0.25080025593486166,1.0844192836477395,-0.1349747300473847,-1.6659887400402882,-0.42361645852051666,0.21589079891628504,71.51162380678294,16051
-1.8214377477482406,-1.7662297556063482,0.539894394769783,-0.3816151043606366,-0.27041122001279105,0.660819184980721,1.0986284254739953,0.84199191488079,93.97863881062874,16077
1.004585412707844,-0.11303760445356859,-0.4126557659801209,1.0447847628891642,0.4432128007437557,-1.8664328358595397,-0.7460225548295796,-0.32901882039101227,75.67862583645531,16827
