x1,x2,x3,x4,x5,x6,x7,x8,value,Timestamp
-1,-1,-1,-2,1,1,-1,-2,14.0,5
-1,-1,-2,2,1,-2,1,-1,17.0,10
2,2,1,-1,-2,-2,0,2,22.0,15
-2,-2,1,1,2,2,-2,-1,23.0,20
0,0,-1,2,1,0,1,2,11.0,24
-2,-1,-2,1,2,0,1,-2,19.0,28
1,2,-1,1,0,-1,-2,1,13.0,33
1,2,2,0,0,2,-2,0,17.0,37
2,-2,0,2,1,-1,1,0,15.0,41
1,-1,-1,2,0,-1,2,2,16.0,586
-2,2,2,2,1,1,-1,2,23.0,1142
0,2,-1,1,1,1,-2,2,16.0,1767
-2,-2,-1,-1,1,2,2,-1,20.0,2282
0,-1,-1,2,1,-2,2,-2,19.0,2778
0,-2,-1,-1,1,0,2,0,11.0,3352
0,-1,-1,-2,-1,0,1,-2,12.0,3807
0,2,-1,2,2,0,2,2,21.0,4306
0,-2,-1,-2,2,0,2,-2,21.0,4745
1,1,0,-1,0,-1,-2,1,9.0,5188
1,0,1,1,0,-1,-2,1,9.0,5726
1,0,1,-1,0,-2,-2,-1,12.0,6195
1,-1,0,0,0,0,-2,2,10.0,6659
-2,2,1,-2,0,-1,-2,-2,22.0,7184
1,1,0,1,1,2,1,2,13.0,7300
1,2,1,-2,0,0,-2,-2,18.0,7749
0,-2,0,-2,2,2,2,-2,24.0,7821
1,0,1,-1,0,-2,-2,2,15.0,8339
2,2,1,-1,0,-1,-2,1,16.0,8869
1,0,-2,-2,0,0,-2,1,14.0,9393
1,-2,1,-2,0,-1,-1,1,13.0,9859
1,1,1,0,0,0,-2,2,11.0,10351
1,-2,-1,1,1,1,2,1,14.0,10842
0,0,0,2,1,1,2,1,11.0,11374
1,1,0,-1,0,0,-2,1,8.0,11909
0,-1,-2,-2,1,2,2,1,19.0,12399
1,0,0,1,0,0,-2,0,6.0,12926
-2,-2,-2,0,1,0,1,-2,18.0,13035
2,0,1,-2,0,0,-1,0,10.0,13581
2,-1,-2,-2,-1,2,-1,-2,23.0,13686
-2,2,-2,2,0,-1,1,2,22.0,13811
0,-1,0,2,0,0,-2,0,9.0,14397
1,0,0,2,0,0,-1,-2,10.0,14923
-1,-2,2,2,-2,0,-2,-2,25.0,15432
1,0,0,-1,1,0,-2,1,8.0,15965
-2,2,-2,-2,-2,2,-2,-2,32.0,16531
0,0,0,-1,0,0,-2,0,5.0,17015
-2,-1,0,-2,0,-1,-2,0,14.0,17506
0,0,0,-2,0,0,2,0,8.0,17998
1,0,0,-1,0,0,-2,0,6.0,18493
0,0,0,0,0,0,-2,0,4.0,19012
-1,0,-1,0,0,0,-2,0,6.0,19541
2,-2,2,1,2,1,-2,2,26.0,20083
0,0,0,0,0,0,0,0,0.0,20624
0,0,0,0,-1,1,0,0,2.0,21156
0,0,1,0,0,0,0,0,1.0,21721
0,0,0,0,1,0,0,0,1.0,22249
0,-2,2,1,2,2,1,-2,22.0,22333
-2,0,0,0,-1,0,1,-1,7.0,22845
0,2,0,0,2,1,-2,0,13.0,22901
1,0,0,0,0,0,0,0,1.0,23405
0,0,0,0,0,1,0,0,1.0,23914
2,-1,0,-1,1,-2,-2,2,19.0,23996
-2,-1,2,2,-1,2,-2,2,26.0,24511
0,1,0,0,0,0,0,0,1.0,25123
0,0,-1,0,0,0,0,0,1.0,25780
0,0,0,0,0,0,0,1,1.0,26460
0,0,0,1,0,0,0,0,1.0,27098
0,0,0,0,0,0,1,0,1.0,27750
-2,-2,0,0,-2,-1,-1,-1,15.0,28407
-2,2,1,1,-2,-2,-1,-1,20.0,29062
-2,0,-2,-2,2,-2,-2,-2,28.0,29695
-2,-2,0,0,-2,-2,0,0,16.0,30274
-1,-2,-2,2,1,2,-1,-1,20.0,30472
-2,-2,1,0,-2,0,0,2,17.0,31147
-2,-1,-1,-1,2,-2,-2,-1,20.0,31823
-2,0,-2,1,-1,-2,1,-2,19.0,32505
-2,-1,1,-2,2,-1,0,-1,16.0,33355
-2,0,-2,-2,1,0,1,0,14.0,34030
-2,-1,1,-2,1,-2,-2,-1,20.0,34790
-2,-2,0,-2,-2,-1,-2,1,22.0,35442
-2,1,1,0,0,2,2,1,15.0,36186
-2,1,-2,-2,-2,2,0,0,21.0,36816
-2,2,-1,-2,2,2,-1,2,26.0,37507
-2,0,0,-1,-1,1,2,-1,12.0,38161
-2,-1,2,1,-1,-1,-2,1,17.0,38966
-2,-1,2,-1,0,0,1,-1,12.0,39650
-2,-1,-2,-1,-1,-2,0,0,15.0,40371
-2,2,0,-2,-1,0,1,0,14.0,41076
-2,-2,-1,-1,-2,0,1,-2,19.0,41769
