x1,x2,x3,x4,x5,x6,x7,x8,value,Timestamp
2,-1,1,-1,-1,0,-1,2,13.0,5
0,0,2,0,-2,-1,2,-1,14.0,10
-2,-2,1,0,2,-2,0,2,21.0,15
0,-1,0,0,1,-1,1,-2,8.0,19
2,0,-1,-2,1,-1,2,1,16.0,23
-2,0,0,2,2,0,-2,2,20.0,28
2,2,2,0,-2,-2,0,-2,24.0,32
1,2,0,1,0,0,0,-1,7.0,37
-1,-1,-1,-2,-1,1,-1,1,11.0,41
2,-2,0,-2,2,-1,2,-2,25.0,531
-2,-2,-1,2,2,-2,-1,2,26.0,577
1,-2,1,-2,-1,-2,2,0,19.0,1016
1,-2,-1,-1,2,2,-2,-1,20.0,1468
1,-2,2,2,0,0,2,-1,18.0,1946
-1,1,-1,0,-1,1,2,-1,10.0,2056
0,-2,-2,0,2,-1,-1,-2,18.0,2600
0,2,0,2,0,0,2,-2,16.0,3205
2,2,2,1,-2,-1,-2,-1,23.0,3340
1,-2,0,-2,0,2,2,2,21.0,3877
1,2,1,2,0,-2,-1,-2,19.0,4453
1,1,0,0,0,-1,0,-2,7.0,4933
0,1,0,0,-1,0,0,0,2.0,5454
0,2,0,0,-1,2,0,2,13.0,6006
0,-2,0,0,-2,0,2,2,16.0,6526
0,1,0,0,1,-1,1,-1,5.0,7043
0,1,0,0,-2,0,-2,-2,13.0,7612
0,1,0,0,-1,2,0,-1,7.0,8141
0,1,-1,-2,-2,0,0,-2,14.0,8693
0,2,0,0,-2,-1,0,0,9.0,9259
0,1,0,0,2,-2,1,0,10.0,9812
1,1,0,0,0,-2,-2,0,10.0,10330
0,1,0,0,0,0,0,0,1.0,10857
1,1,0,0,0,0,0,0,2.0,11368
-2,1,0,0,0,0,0,0,5.0,11886
0,1,-1,0,0,0,0,0,2.0,12394
0,0,0,0,0,0,0,-1,1.0,12898
0,0,0,0,0,0,0,0,0.0,13382
0,0,0,1,0,0,0,0,1.0,13903
-2,-2,2,0,-1,2,-1,-1,19.0,14401
2,-1,-2,2,-2,0,-1,0,18.0,14900
0,0,0,0,0,0,1,0,1.0,15402
0,0,1,0,0,0,0,0,1.0,15910
-2,1,2,-2,-2,-2,-1,2,26.0,16428
-1,0,-1,0,-1,-1,0,0,4.0,16951
0,0,0,0,1,0,0,0,1.0,17448
0,0,0,0,0,1,0,0,1.0,17983
-2,2,2,-2,2,2,-2,-2,32.0,18501
1,2,2,0,1,-1,1,0,12.0,18566
0,0,0,0,0,0,0,1,1.0,19071
-2,0,2,2,2,2,2,-1,25.0,19596
0,0,0,-1,0,-1,1,1,4.0,19662
2,-1,-2,2,2,2,0,2,25.0,20175
2,0,1,2,-1,-2,1,2,19.0,20690
1,1,-2,-1,2,-2,-2,2,23.0,20763
0,2,-1,-2,2,2,1,0,18.0,21271
-2,-2,-2,2,0,2,0,-2,24.0,21806
-2,-2,1,-2,1,-2,-2,-2,26.0,22348
1,-1,0,0,0,0,0,0,2.0,22937
2,-2,2,2,2,0,-2,-2,28.0,23473
1,0,0,-2,1,0,-1,0,7.0,23992
-2,2,-2,2,1,-1,2,2,26.0,24553
2,-1,-2,-1,-2,2,2,-1,23.0,25142
-1,-1,0,0,0,0,0,0,2.0,25764
0,0,0,0,0,0,-1,0,1.0,26351
-2,-2,-2,-2,2,0,2,0,24.0,26982
-2,1,1,-2,-2,1,-2,-1,20.0,27606
0,0,2,-2,0,0,-2,0,12.0,28200
-2,-1,1,-2,-1,-2,1,-2,20.0,28861
-2,1,-2,-2,-1,2,-1,0,19.0,29450
-2,-2,-2,2,0,0,2,2,24.0,30064
-2,2,-2,-1,1,-1,-1,-1,17.0,30695
-2,1,1,0,-2,1,0,0,11.0,31294
-2,-1,-2,1,1,-2,0,-1,16.0,31866
-2,2,-2,1,0,0,-1,0,14.0,32542
-2,2,1,-2,-2,-1,2,1,23.0,33257
-2,0,0,0,-2,-2,-1,-2,17.0,33945
-2,-1,1,-2,0,1,0,2,15.0,34678
-2,1,2,-2,1,0,-1,0,15.0,35350
-2,0,0,-2,2,0,0,-2,16.0,36161
-2,-2,-1,2,1,-2,-2,2,26.0,36953
-2,-1,2,-2,0,0,2,0,17.0,37746
-2,2,2,-2,1,-2,1,2,26.0,38477
-2,-2,2,-1,1,-2,0,-2,22.0,39146
-2,1,-2,-1,0,1,-1,-1,13.0,39845
-2,-1,1,-2,0,-1,0,-2,15.0,40492
-2,0,-2,-1,-1,2,-1,-1,16.0,41184
-1,2,-2,-1,1,2,-2,0,19.0,41445
-2,-2,0,-2,1,-2,-1,-2,22.0,42114
-2,-2,1,-1,2,0,-1,2,19.0,42776
