x1,x2,value,Timestamp
301.9069787612416,176.69625496626364,1021.1108451204525,4
78.87883993723042,489.34863689234356,860.6552533119917,9
142.32179969701613,2.298001744833545,920.2651864252671,15
0.008218275263990302,500,1018.5542145261358,381
94.78990045279983,385.05728322103164,598.0251173260204,767
95.84906944717353,359.12100151217913,836.0362830493998,1183
94.71438635899044,389.17638308364747,567.1641037390457,1513
99.50843948671465,404.7164324369712,503.7240991240242,1857
203.37257008025887,415.74497693257933,220.59615658653797,2215
287.84084265507875,421.2620794127595,692.8596493148093,2564
185.93123157727632,431.1907507695386,269.11529601447523,2909
332.92102314732176,126.15054749330682,1149.5399488459916,2964
185.66203149211321,404.7164324369712,289.7500944507709,3308
214.0217726907376,432.1351579611696,246.08164686153452,3652
500,500,1199.1441170627834,4000
500,0.45917994457766537,1018.2670770466877,4353
0.18767266626596338,139.69568738132642,932.809896504959,4694
423.37078785456106,112.02600253823378,522.3928517010763,4752
497.08967796028395,162.99761344632498,954.4432417136742,5094
223.020908410283,386.6819414851557,400.7494498593581,5445
198.38273994501992,500,820.4437452329121,5778
205.02186135488637,422.0401795247656,217.47058686588025,6123
500,324.5541470225107,1258.9648273283096,6475
0.7334918875781025,0.4190730261528244,837.1588999703563,6816
1.338947385536456,392.56922418769415,514.2963036061019,7163
91.89373222206898,488.76791518519826,909.7580645676653,7217
364.0352203160473,0.6542423040431206,754.4470516955612,7559
148.44816041122374,178.2981871024763,767.1543615523485,7902
0.23588922838769502,284.44277631215664,1098.3452767994374,8251
211.7122252028148,418.54313165964396,225.82698347450162,8601
283.25303962855185,289.2667641638004,1371.9040610760765,8952
453.42484351742615,75.04456799447595,494.967411273728,9300
202.2627171360404,420.16267703892504,217.5279795843262,9648
331.6288002605532,500,1216.30351950557,9998
119.40974585345869,100.03698338736106,1011.6761233804566,10355
41.326491640220794,425.596052619893,415.6996284332241,10723
261.9489188591971,0.4677348987085998,957.9056423003796,11059
202.9438040579583,419.48232780413656,217.51478215679515,11409
204.0776163935973,421.47612835286276,217.18102571979819,11753
408.35616929810624,60.47682879340512,378.5010474776635,12098
203.64178255149824,420.5972204122256,217.16089970953897,12478
213.57250636892198,137.22581615569516,751.5070114762451,12857
425.54922160388725,21.41518063029244,442.9705640297175,13220
