x1,x2,value,Timestamp
3.748909804979581,3.2214561009328673,11.687377233088476,5
4.413930322538517,4.7649271392713,14.053773362414006,11
4.93056665950038,-1.5958530546893828,12.066028576201504,18
-2.083530804310908,4.672372646662254,11.797759767398585,332
-3.5382350273859027,1.180449938434995,10.156352355642749,639
2.9416277998783773,4.7516149033532855,12.041465853904905,948
-4.340380784039633,4.786237809261772,13.842423873240955,1256
-4.012639944292978,-0.3237668188645584,10.083665266083559,1577
-4.158750407405666,-1.738501188336218,10.880515613730147,1891
-3.7098717828755183,4.7576665307291925,13.293155537167042,2202
-4.540368565793184,-1.9652558167313177,11.779197046674968,2510
-4.304644042248586,1.2770689848768981,11.342998620522142,2822
-3.802208224431332,-1.3448757863302725,10.524583790135477,3134
-4.7514428468006065,0.32130204222240266,11.71084252129763,3445
-2.5976940862639295,-0.4037779717311256,8.487785467864219,3756
4.079924989242391,1.1196661442453815,9.490338549393869,4064
4.19400048342686,-0.35782732307312415,10.821675852385635,4384
-1.2250277969298518,-0.5954405462074703,5.506874321677955,4698
4.272117931284974,-0.5969310726846828,11.23249916382179,5010
4.625419739981163,-0.5949015143891554,11.911591698506701,5358
-1.219368152301886,-0.5911748947394706,5.483382517060068,5684
-2.118687426203289,-0.5957543188446977,7.111550672963901,5995
-2.790382275631629,-0.57905567918427,8.621930847136259,6316
2.8952640351672514,-0.5940196121458712,8.570275303241177,6626
-1.966811086110281,-0.8491165686075819,5.762519522530454,6939
-0.7094630390690675,-1.2288905728540884,5.412804438872918,7248
-2.0579210362497955,-1.1528825057804388,6.266360946846476,7556
-0.18040415862628123,-1.3228047228185256,5.168363238202204,7870
-0.18679155389185453,-3.4627245426618045,9.724782745725403,8180
3.481058899513666,-1.030726486779146,9.755148016654834,8490
-1.307288815181824,-0.39889076970305837,5.672779271119484,8804
-0.8858459092083342,-1.329840933691588,5.6173915485482695,9117
-0.5469280942851054,-1.457895163365726,6.288751602769111,9431
-0.42893061902510876,-1.3516234896847323,5.879699582471627,9757
-1.9861549481254617,-0.37418998562233785,6.532804505892418,10087
0.9679732329598618,-1.3192976395527607,5.52815896917944,10403
1.2587766543924772,3.464303062519061,10.245435300985264,10718
0.6387178566393157,-1.335747255115756,5.935857103367169,11059
0.8523016993992325,-1.4080545221068412,5.98384831484292,11389
0.7214536298536602,4.9466292354379995,11.388859875913191,11706
-0.24736901713968162,-1.3095558885703125,5.313968522706425,12021
1.170734662642749,-1.2803634463009024,5.914814952574677,12341
0.39180487402736475,-1.2638461395827578,5.48248600318626,12662
2.1476891294218188,-1.3082069421310552,7.575242263625732,12973
0.6898282614758324,-1.2494380506974272,5.540823547872797,13291
-0.26475873180305687,-1.5290877414507014,6.075357739236555,13611
-0.17478185218124764,-1.5672924914502477,5.920512165326901,13931
-0.2349069969143045,-1.3444786409989806,5.436268691150698,14255
-0.25287418393065053,-1.5837383278839532,6.1337285144218825,14575
-0.20068689233474934,-1.6532842830540528,6.039738906329514,14882
0.7395001080876851,-1.2959307839836458,5.683754348410552,15205
-0.1799051781991663,-1.6370510910262048,5.980273699287068,15534
1.5432786276334864,-1.3569151845449334,7.309679290631003,15847
-0.7755492339139938,-1.3491371751943362,5.859960499537255,16163
-0.038096300618932766,-1.9375372894067433,4.932741126345558,16479
0.5074583388146792,-1.9644994956086208,6.71893798360796,16812
0.31009598929884064,-0.36705925691215846,3.4376002768849365,17131
0.5251206204549765,-0.36254864318849744,4.003068152569462,17455
0.04782505706703155,0.4353842301708859,2.9011450667753818,17774
0.9444833713497891,0.6529360954554644,4.514507614470368,18093
-2.265629533311933,0.7782410814437233,7.425543087433976,18453
0.20610505100937093,0.8563777729165265,3.4986378275537047,18770
0.37106638389491664,-0.3478776180504557,3.575493747817838,19085
