x1,value,Timestamp
-2.950123468186213,9.042947096659242,4
1.8905396948705855,6.849609779368231,9
-4.787505951668801,13.778274904447425,389
-3.048042138676311,9.248894214887846,763
-2.8645719035882413,9.507265558255312,1145
-3.1659710706506097,10.44545016389385,1485
1.442208554256279,7.337005793264437,1815
-0.9152462150740757,3.6969633274550664,1831
4.221043529809252,12.921994433869038,1847
2.865925011937275,9.497964787914102,1864
2.8738755677565377,9.443680450685248,2242
-1.1739608886060662,5.319824335272408,2597
