x1,value,Timestamp
1.8127400071212687,7.332006314143136,4
3.0357527157074404,9.169421599799751,7
-3.690910465894498,12.46291496312406,430
2.061522781327403,6.950903889505135,446
-0.0327206477764328,0.18710173486508141,878
1.7677347395352436,7.556802694634385,1446
-2.598879214296149,10.381740137657562,1471
-1.393391666160924,7.126003815621017,1938
-0.738561271101589,4.5339876914502,2285
-1.547463464313104,7.657417998427162,2634
-1.8894018193527766,6.856339557104031,2982
0.5223287833444354,4.330657163685384,3320
