x1,value,Timestamp
418.1145508327801,1.0264076393380606,6
421.56908381422414,0.0454995916990697,10
420.6927702203798,0.009622164974302905,248
421.0602449023087,0.0010691707230421343,477
419.58116372296934,0.24281141840305054,708
420.08517690761175,0.09848621461918583,946
418.16791872554006,0.988418695704695,1173
419.79059260460707,0.17506967180520405,1407
418.7818923346881,0.6028110015134303,1647
419.3635918878254,0.3248842640206817,1882
420.35277932448116,0.04787643987089041,2127
424.3188995448448,1.4172646253650214,2139
