x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
0.1415776731743117,0.47083824039645616,1.9993437596628922,-0.12435718310628108,-1.9638956667312404,-0.4164086981560715,1.7440506691478976,-0.15501440511037945,0.58790452163809,0.7152176655002269,-0.3160868047809744,0.7640906453247891,1.8996035564003648,-0.007300167280182013,-1.7345539266820684,146.34132908706687,7
0.6453070888587948,1.4505413758493022,-0.1798114782585729,-0.17781166279257965,-1.806910162544885,-1.1304624271339605,-0.35599848147224056,-1.292342030953014,0.5009931851684937,0.6894405456676447,-0.9213268749823842,1.8561428015977932,1.3113863209828516,-1.6809909093929956,-0.1521623079656782,174.9023371944461,12
0.22177457606331386,1.1121429695951388,0.3191211129434737,-0.5373783566480799,-0.7923918400106245,-1.2214776509948506,-1.1686498598168207,0.08249003902898222,-0.9700263157921176,-0.4443299278922592,-1.5131982175533598,-1.9724829103952544,-1.520966312801227,1.834018313894334,0.81284873002001,156.09811218486243,17
0.5218812588562249,0.30978967745622565,-1.8118913402553298,-1.6071895543648995,-0.8215971615269004,-1.8452678699161695,1.7302419674841003,-0.45450406191696735,0.6550753673569161,-1.6701140433019945,-0.4309721455996198,1.7327767103975185,-0.5384811486683516,-1.9444853311318058,0.7446103521160166,214.22793370288053,21
-1.0264279756608101,-1.0205587343908658,0.4345914603442509,1.3255736338174344,1.195120064968442,-1.1318779864705517,1.1728403853286742,1.6280368888731704,1.46890294070307,0.3577520283971021,0.38641272848679575,-1.6897605076614155,0.6876509701113775,-0.4993229082498247,1.0803190342594364,186.44539778039615,25
-1.8292452771763288,-1.0799106294486596,-1.7783531510498496,-1.487047445787148,-1.4457305693057458,-1.8945409669096318,-0.816686735371142,-1.449257163823649,-1.9417243360652607,0.8397194086517565,1.1684956582091464,-0.4144513001345753,1.7992079480803485,-0.07666366125439517,0.46247486823231476,166.25109330029466,32
1.644482893907603,0.09723932888907649,1.102926707927963,1.0295308589723264,1.3575697467058827,0.3051422855558972,-1.5472540553204355,-0.6502266018935907,1.0203038901955575,1.260586120771383,-1.2511887441598009,-0.9398999133283663,-0.009535552351135568,-1.2396397705534365,0.25455207894211274,142.83738263455993,36
1.0870002221989181,0.9441604420376626,-0.3887267192190542,-1.7344466812337809,-0.7449418237989669,1.5100011270140707,0.7240865205321168,-0.4370581026657787,0.2104425548871891,1.7994584987942015,1.6877263918462377,-1.526381072566782,-1.516683151752969,1.462573739085863,0.7278199122913733,213.27359895048252,41
-0.7219247741255026,0.7769319328425341,-0.07360136634153225,-0.557970943436477,-0.544685367482757,-0.15112330638941396,1.0349094213428045,-0.8645769556172445,-0.9812917003425823,-1.7987072353297002,-0.7831787464110032,1.8147827703937724,-0.09166698391637684,1.614121056812698,0.02617215667772932,122.51186485179818,45
-1.9094379691107686,0.3775802858502679,-1.1371619619882098,-0.48123607210263897,1.8608794524133074,0.8071372433578556,0.1915601787859722,0.37517139709371206,1.85491871807743,-1.222094344309058,-1.501528564796614,1.544038624591213,-1.8020205632964952,1.179895249066003,0.7112674179007992,176.74730646691935,50
-1.952057562641336,1.4826019768297787,-0.2106679248500931,-0.6487514559898733,-1.5986546082440531,-0.5991229139113021,-1.6485206330186561,0.8082236074667182,-0.9125402733113057,-1.8589442933042009,-1.6127387735753307,-1.3933130157148463,0.5703378970543049,1.139854314480762,0.3439577436792107,204.6601662494411,54
-0.4143578262966179,-1.8614832446250968,-0.06676185972611837,-0.6371453999610655,-1.4778892205928165,1.9977107252044166,-1.6579226616680194,-1.1892049601503407,0.08250862052989705,0.18912904174019962,0.5371065833368904,1.729561287185775,0.9671406808031398,-1.1760007636580943,1.7870117994676473,156.39978684402465,59
-1.6405648962257378,0.07839202847991267,0.5583036273843036,-1.2708696802267516,-1.6569744206103467,-0.6782422728014446,-1.5655052139229186,-1.6154268892713408,1.0029485870274746,-0.3432293011471801,0.8550855258400221,0.7475748876553951,1.2388690860822549,0.7007573994400063,0.7959296767194899,191.71592214953,64
0.6373196228583082,-0.5305827728491255,0.34339424380472483,-0.15930554038710265,1.882086443550787,-1.6796680956128849,0.36241677541111317,0.17697388106976453,-0.3836828066064286,1.3997009120632051,-1.3857773855824584,-1.8689154103640382,-1.2875552066677463,-1.3988908343646764,1.7102673252796636,215.95727144085953,69
0.39751609093254414,0.9737969973191007,0.15659184890949307,1.3869391460372205,-0.03663648283622978,-0.6565929041951639,-0.4025992783223489,1.489758743947608,-0.006002417786729053,-1.0690650303530673,-0.24895916689771824,-1.1912189300565628,-0.10158253325512367,1.3219378571625349,0.7096002409560662,151.00174492132615,74
0.5664891823542653,-0.17342810882930593,0.30531590499712324,-0.8819249619939313,-0.2508667025531379,0.8391236288406798,0.2548613772548989,0.25209004516189903,1.060290770911862,-0.05628449199627017,1.9515256569605222,1.2306788502508876,-1.1817482580232357,0.15248793915900904,-0.12820201669797293,109.47092845591447,78
0.5723098746129942,0.8882763114097632,-0.952549646491663,-1.5083476284272341,-0.17872286499146073,0.8409836599256924,0.17398159117995293,1.8590418781851654,-0.8407773481696785,0.3020898137994439,1.1704649169749435,-1.2327906034716642,-1.7548437953785276,0.6102260575948102,-0.5464360398499002,155.98838464601792,1632
0.4670211340249115,-0.17870171532226564,1.7740048629008447,-1.7236184946503248,1.4568796654145024,1.677086397045326,1.508221636588086,-1.2381411417266155,-0.5962060099802922,-0.7155297478784819,-1.8623606890779325,-1.4149772510218455,-1.633396259362652,-1.6225936326302923,-0.013705794883625222,222.05043765110366,3326
-0.6909724306322904,0.8383581953394925,1.0718871557024112,-1.9713360190575304,0.40107028756104945,1.6212078325747252,1.9663102324032953,-1.80919675667697,0.7701486015863468,-1.9174944344431333,2,1.8520163646952965,0.24618539951403973,1.8613623987500634,-1.476172697846192,142.3023387567568,4993
2,-0.39364258369794314,1.0134353472671758,-1.9656510720580647,0.6924077211224056,-0.4017975406068579,1.5323412856752996,-0.5565862701070654,1.696106303830902,-0.11783042183011294,1.0456047644118955,1.9078854925953315,0.392927294443735,0.9711360020350708,-1.5169758330489758,168.2530269760094,6531
