x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,value,Timestamp
-1,0,-1,-1,-2,-2,2,2,0,-2,-2,-2,0.9553097275909581,6
1,1,-1,0,1,-1,1,-2,2,0,1,2,0.8782002690150023,10
-2,-1,-2,-1,2,-2,1,-2,0,2,0,0,1.0341649614535802,15
0,0,1,1,-1,-1,1,-2,2,-1,2,2,0.7838594332995331,19
-2,2,1,-2,-1,-2,-1,0,1,-2,2,0,1.0175837486888177,23
0,1,-2,0,2,2,-1,0,2,1,0,-2,0.9291330072666077,27
2,-1,1,0,0,-1,0,-2,2,-2,0,-2,1.1039956153256927,32
1,-1,0,1,2,-1,-1,0,-2,-2,2,2,0.9220463849652697,36
-2,0,1,2,1,-2,0,-1,-1,-2,-2,-2,1.0644024698718437,40
2,2,1,2,0,-1,-2,1,1,2,-1,-2,1.0184753673861715,44
1,1,1,-2,-1,0,-2,-2,0,-2,2,2,0.9553693987240113,48
1,2,1,-2,-1,0,-1,-2,2,-2,-2,-1,0.9950873413623758,53
-1,0,-1,-1,-1,-2,-2,-1,-2,-1,1,2,0.9056754654747677,57
0,0,2,2,-1,-1,2,-2,2,-1,2,2,0.9562164114310151,833
-1,1,1,2,-1,0,-1,-2,-1,-1,-1,2,0.9198652590409145,924
-2,0,-1,-1,1,-1,1,-1,-2,2,-2,2,1.1030933441625248,1486
-2,-1,2,0,-1,-1,1,-2,2,-1,2,2,1.0457934953017236,2197
0,-2,-1,-2,2,2,1,-2,-1,2,-1,-2,0.9949599999585391,2973
0,2,-2,0,2,-2,-2,2,-2,-2,2,2,1.0034618016640273,3723
0,0,1,0,-1,0,1,-1,2,-2,2,2,0.7168250621159333,4508
0,-1,2,0,-1,1,1,0,2,-2,-1,2,0.8853808171426513,5190
0,0,0,-1,1,-1,1,-1,2,-2,0,2,0.6679145025682895,5956
0,0,-2,-2,0,2,1,0,2,-2,0,2,0.932427069879515,6628
0,0,0,0,2,-1,1,0,2,-2,0,2,0.7208890392933536,7277
0,0,1,-1,1,-1,1,-2,2,-2,-2,2,0.8181527549648714,7902
0,1,0,-2,-2,0,-2,-1,2,-2,2,2,0.9307178512297468,8734
0,0,0,0,0,0,1,-1,2,-2,2,2,0.6230679294922793,9522
0,-2,0,0,-1,-2,1,0,2,-2,2,2,0.9673524734351469,10324
0,0,0,2,0,1,1,-1,2,-2,2,2,0.8165982177595573,11106
0,0,0,0,-1,2,1,-2,-2,-1,2,-1,0.7477202026426357,11865
0,0,0,-1,1,0,1,-1,2,-2,2,2,0.7031814889084547,12599
0,0,0,0,-1,-2,1,-1,2,2,-1,2,0.73195688752465,13330
0,0,0,0,2,-1,2,2,2,-2,2,2,0.8682200585171562,14115
0,0,0,0,2,-1,2,-1,2,-2,2,2,0.8349358631096915,14902
0,1,0,-1,-2,-1,1,0,2,-2,2,2,0.850154625808167,15646
0,0,0,-1,2,-2,1,-1,1,0,2,-2,0.791099900236722,16415
0,0,0,0,1,1,0,2,-2,1,2,2,0.6804462330763722,17180
0,0,0,0,0,-2,1,-1,2,2,0,2,0.687369684087449,17932
0,0,0,0,-1,-2,1,-1,2,2,2,2,0.7702407226098689,18751
0,1,0,0,1,2,1,-1,2,-2,2,2,0.8269553443029669,19566
