x1,value,Timestamp
3.556413105707289,1.9183507161865976,6
-1.8310381578877477,1.258152422700992,10
-4.721833712727929,0.9961293364751589,23
-2.5177961338581913,1.813251509416105,263
-3.02304393162486,1.9952660246124503,503
1.247770083672978,0.6829514995812664,518
1.8160639449029325,1.243640464478036,788
1.339261672677691,0.7709769098285288,1025
1.4144598396964883,0.844799748474202,1268
1.343410294377759,0.7750195726292225,1567
0.7808869021373006,0.2898629276150829,1826
0.15153426977664974,0.011465104818162764,2065
