x1,value,Timestamp
1.8741729054089848,6.4782984291452355,3
-2.4551060353049134,25.632339118836533,9
-2.7320149272944185,18.59153748917522,373
-2.464344315226898,25.823090688280928,738
-4.824786453057302,28.750618527934563,1101
1.4549164847829887,21.718253530077384,1415
1.7084871301789217,15.497783447585173,1735
0.7958316887294163,7.793293708108592,1751
1.617325853535009,20.0194135031455,2103
1.8623812419043073,6.979659204935141,2429
1.815568684042809,9.292043438659674,2766
1.7738781725960715,11.65195609409616,3101
