x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
263,461,150,108,490,377,66,279,459,368,89,434,114,147,361,5711.672992810392,34
409,154,36,43,80,117,346,226,421,371,418,282,139,371,241,5097.02526465122,51
199,204,207,192,234,438,308,0,44,54,253,344,184,61,3,5190.866089458201,66
263,382,273,162,236,347,58,173,307,433,140,70,215,446,353,5609.118528942961,79
212,372,110,17,444,494,362,129,436,191,392,451,376,173,24,4397.218412707913,92
86,367,462,254,254,364,116,205,290,297,84,455,343,228,86,6129.31900804597,107
403,121,304,194,8,345,340,295,252,260,106,182,472,479,354,6578.398513071066,122
459,356,153,431,476,463,454,391,68,109,36,144,289,352,49,5156.634443993403,137
497,334,230,363,430,184,114,379,26,103,195,82,369,162,409,5060.902783874202,152
138,8,131,397,142,82,34,164,344,328,35,389,178,198,81,5866.125810014098,166
136,257,166,40,52,412,386,365,73,328,327,46,354,171,84,5877.375699173023,178
404,97,98,119,93,71,371,411,150,76,205,404,175,273,483,5006.915022425081,186
328,270,280,73,229,420,127,7,179,421,106,411,74,339,218,5481.485902500168,194
430,125,292,241,278,25,362,122,17,320,406,445,136,20,138,6317.243103027671,201
217,437,166,340,425,41,228,266,61,469,464,152,281,199,49,5032.405726304893,210
259,84,102,16,5,53,54,218,188,155,26,193,79,79,403,5387.937322382034,217
204,378,283,40,164,473,354,428,100,187,354,384,429,492,422,4472.886351994143,1662
464,389,226,333,176,483,167,354,27,257,450,376,411,77,269,4980.39109075199,3285
167,224,248,8,199,498,94,12,396,272,359,255,461,257,354,5815.67000293619,4479
97,430,239,128,157,500,434,237,72,213,467,152,472,307,143,5563.168769722678,5940
212,372,110,17,444,494,362,129,436,204,392,451,376,173,24,4376.869417816217,7413
27,290,336,434,8,497,122,85,398,209,405,481,408,284,65,5436.580410533028,9219
345,372,110,17,444,494,362,129,436,267,406,451,376,173,40,4925.897782888422,10459
373,495,299,466,145,247,322,23,230,457,421,224,70,260,448,5473.5867123765365,10484
219,374,311,37,90,481,383,185,4,190,331,400,476,500,180,5417.956881772312,11936
399,374,8,414,454,441,87,221,331,0,377,433,430,141,280,4023.680992171692,13085
279,478,24,462,341,161,285,164,405,52,498,434,458,147,266,5883.714320596303,14636
468,29,466,15,466,10,98,4,170,68,12,480,403,178,286,5415.814435443006,16533
399,374,8,414,454,441,87,221,331,0,377,433,446,141,280,4090.7876900331903,17972
299,313,331,83,496,449,45,189,334,85,357,209,56,5,441,6192.201091745145,19263
399,374,8,414,454,441,87,221,331,91,377,483,430,141,280,4428.145489867223,20606
117,405,2,306,469,177,427,164,304,137,260,431,47,487,45,5679.559784538958,22176
301,175,113,493,245,466,457,452,297,25,392,431,213,461,73,5044.258766737098,23640
399,415,8,414,454,441,87,221,331,7,377,433,446,141,280,3848.808289576139,25168
362,265,124,337,1,482,348,85,292,0,294,218,190,30,43,6911.212369817758,26909
346,407,56,494,432,446,130,385,230,3,122,313,406,66,41,4970.731812622958,28693
399,374,8,414,454,441,87,221,331,0,435,433,446,141,280,3899.004640850115,30268
164,191,91,267,479,372,63,234,38,10,189,451,454,33,459,4872.895301877625,31572
374,405,45,224,456,346,18,6,432,3,373,24,163,461,170,4488.938516422622,33609
190,473,7,344,415,470,143,312,332,2,392,445,433,354,195,4850.641259815064,35189
399,415,8,414,500,441,87,221,331,7,377,433,446,141,280,4316.234512831308,36853
399,447,8,414,454,441,87,221,331,53,445,433,444,141,280,3730.020937718307,38284
416,369,454,499,490,480,359,322,255,25,482,223,398,39,432,5030.496426070629,40230
399,450,8,414,454,441,87,221,401,30,415,433,446,141,280,3188.433965287555,41790
399,489,8,414,454,500,87,221,420,7,415,433,446,141,332,3995.5258457873997,43499
399,455,8,414,454,441,111,221,424,60,417,433,446,141,280,3201.5116678153554,44838
399,455,8,414,454,441,177,221,476,28,405,433,500,141,280,3953.3815352592383,46252
399,455,8,460,454,441,177,221,476,99,485,433,500,145,280,4539.965427543723,47730
399,467,11,414,454,441,87,221,454,0,415,433,446,141,280,3396.5760510973014,49126
399,431,8,414,454,441,87,221,477,59,449,433,446,200,280,3118.5476825511946,50514
500,465,18,414,454,441,87,221,500,81,435,433,446,141,280,4386.619207639978,52019
440,479,4,125,485,271,73,100,492,56,448,153,443,245,276,5765.273687018168,53377
399,467,22,414,454,441,87,221,454,40,415,433,500,206,280,3645.9746152886055,54986
399,455,8,430,454,441,111,221,424,60,417,433,446,141,280,3205.7009790816956,56435
443,450,8,414,454,441,145,221,471,57,415,485,446,141,280,3846.988904089648,57877
399,455,8,414,454,441,117,221,424,60,417,433,446,141,280,3217.1781824886484,59162
56,226,15,436,93,80,101,303,479,64,427,241,32,331,348,5769.66108910105,60529
399,447,8,414,487,441,87,221,427,60,495,433,444,211,280,3611.1251148143533,61948
399,455,18,424,454,441,117,221,424,60,462,433,446,141,280,3427.4944374347906,63290
399,431,8,414,454,441,87,221,477,59,449,433,446,269,280,3490.448354732995,65297
259,159,19,426,462,205,97,23,468,62,467,453,481,100,441,4581.174530707702,66709
399,455,23,414,454,441,111,221,424,60,417,433,446,141,280,3226.8962176354835,68012
399,450,116,414,454,441,87,221,472,60,415,433,446,141,280,3468.849150171397,69309
500,450,8,489,454,441,87,221,401,59,440,433,446,180,280,3937.3612979561726,70699
409,455,8,414,454,441,117,283,436,60,417,433,446,141,280,3622.2392386610127,72082
399,431,8,414,500,441,87,221,477,59,449,433,446,200,280,3585.973905806363,73346
399,450,14,434,454,490,87,221,401,61,415,433,446,141,280,3571.1422229202735,74913
