x1,x2,x3,x4,x5,x6,x7,x8,value,Timestamp
423.8711877532479,422.711308071535,421.352977925243,425.51480878297673,419.44467381964563,417.3090869967053,422.9498206459899,422.447171566296,6.826272731337667,3
415.9757203044551,419.51333127754066,416.1068973180579,418.9523123736919,419.2844018229116,417.4951677981275,420.8872342784668,417.10582521115873,10.645902784840018,8
421.9945335576643,419.87842197324295,425.21085109814305,421.43841872487525,420.00929540528426,419.094614539132,425.25607416296543,422.23668499081793,5.666032663601072,12
421.6122826422144,418.1650455323679,420.4516651994774,417.8425551243927,419.3115909007752,419.4806540003544,421.95876836173096,422.01343097333006,3.1946084308833633,16
419.89037210918616,416.0176532242764,424.02222184850257,415.97832038120356,422.49733287815513,423.7085184065246,417.00242735493856,419.50796093681294,11.032459139729326,20
421.749736389676,416.85450351400914,425.22253123933626,421.8264466574499,420.7838220485689,424.56096769793504,419.7636802602642,421.84983090674024,6.500482782078507,24
420.00890758075474,424.98693892894244,419.0072442177123,416.21970380217186,424.9444423094252,418.77821643218675,418.7427033231194,417.4313231559345,10.278799259564039,28
416.654142584394,422.792708170198,423.6136556623189,420.10141355154553,420.62290290541335,423.6356596030374,416.67094013940874,423.59264835581416,7.84844703096951,32
424.3871996331868,422.326966567046,424.16074612225566,419.8487748110739,419.4002075751985,416.70962280953313,423.38029553543686,418.2908461848087,7.384685363842436,36
421.53447618370353,422.1175514381012,417.6909279678224,418.231391696938,417.7956919420601,420.6482630426885,417.5219425305683,417.8714874895738,6.490426207482415,852
421.39491746127027,416.9422592117227,420.7850889352875,416.74512098623956,419.0191061081499,422.8111517065303,423.0598637561261,421.45423827590974,5.803090283605343,1650
420.9774473727505,421.2100079517352,416.3594192554618,417.39984354954834,417.58528289997867,422.01927322180626,416.16846610238423,420.5319692158613,8.788732299997719,2442
421.24297809788874,416.35861352690375,420.59019574983614,416.12661868528295,418.7641646731091,418.21840530583376,422.2289635019284,423.4081518683844,8.168948309818916,3254
425.65606772356114,421.1925980487521,417.21865976748137,417.81279450667284,421.5502850614718,418.9100703327372,417.0676988209745,424.71582325277217,10.071955760167839,4054
422.5011386712908,417.33863344625337,416.87942754630416,417.5826461916789,420.8589008480476,418.86253327282446,421.481361645642,421.7801494638798,6.181976088596457,4903
