x1,value,Timestamp
420.4527211970615,0.03360600487951615,4
425.6959295430238,2.821711530642574,8
420.34032927515705,0.0498305781290469,370
416.1761166843923,2.889660216443133,731
421.9806806089498,0.129269703203704,748
422.3945641899435,0.25665288428893973,1099
419.9364853077989,0.13440859890806678,1421
420.30027723226004,0.056382190541285127,1436
418.8320069360364,0.5755171505197154,1756
416.89552029090333,2.0885140221145093,1774
422.80219622222705,0.4244111143069631,2093
423.9495231152452,1.1219429240885006,2423
