x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,value,Timestamp
452,106,78,383,318,447,439,290,176,219,49,249,4047.9438147692977,8
189,1,384,423,281,320,356,234,217,269,194,350,4431.214464211152,12
364,307,379,59,424,29,290,21,208,193,364,196,4208.246195167386,16
298,262,55,428,94,206,160,292,490,4,82,362,5055.00889023035,21
241,153,410,320,370,128,78,476,56,163,165,482,4580.7585071560725,25
427,18,95,392,491,334,45,189,330,264,419,257,4417.851350693021,29
98,45,253,57,63,52,56,239,174,428,80,42,4274.371390234842,33
336,491,359,315,230,48,241,177,112,94,224,153,5217.9857192899135,38
486,441,229,407,437,151,55,212,201,260,134,227,3458.045764755396,42
96,347,93,474,494,34,184,377,178,270,311,466,4991.157601324744,46
143,483,201,338,23,388,104,71,38,47,388,195,4294.219025895565,50
146,80,28,225,408,385,165,492,111,483,160,56,4344.016042083316,54
212,22,331,81,180,193,395,363,340,42,28,432,4038.947525062137,59
68,251,100,300,207,237,219,302,420,411,429,290,4251.792317674065,90
451,500,454,246,120,109,421,333,217,335,155,17,4615.196805684709,971
500,367,60,255,12,290,40,397,467,136,224,131,4937.222247669016,1826
500,426,260,424,431,307,152,298,50,238,66,410,4136.46360074567,2803
487,311,294,397,437,227,17,130,353,6,78,164,4845.039445493316,3939
500,500,404,487,357,146,401,239,396,301,64,283,4813.464068177462,4929
500,357,222,414,329,203,52,131,154,38,143,272,5010.66857197862,5942
492,40,63,285,465,353,204,404,393,144,381,58,4021.948987007143,5964
486,441,229,452,437,151,55,212,201,260,134,227,3551.0681084342473,7108
486,500,229,452,437,151,55,212,201,260,134,227,4100.62240356004,8276
486,441,229,452,437,151,55,212,201,260,134,270,3865.6806845210695,9273
486,441,229,407,437,151,55,212,201,260,177,227,3226.9226510189874,10546
486,441,229,407,500,151,55,212,201,329,177,227,3903.832781918585,11669
484,312,407,219,138,416,169,440,447,359,121,249,3762.240295309311,11693
471,361,434,144,200,160,78,431,352,275,219,67,3861.9931473203383,12579
216,87,476,360,482,309,283,372,93,404,438,317,4611.704181629107,12605
479,389,471,89,401,194,124,138,220,258,102,180,4058.931035156639,13500
486,441,229,407,437,211,55,212,201,260,195,227,2917.1619269458592,14422
486,441,229,407,437,211,55,212,201,260,195,295,3346.418703611658,15296
333,8,18,471,348,293,116,349,379,167,226,131,5322.482903651304,15323
500,441,229,407,437,151,55,212,201,260,216,227,3317.1779123654283,16489
452,431,345,443,500,320,399,40,52,418,300,271,4161.876949868893,17383
493,439,434,357,231,183,64,41,222,223,241,35,3660.8474903384435,18390
486,441,252,407,437,232,55,212,201,260,206,227,3163.2427025774173,19461
312,299,172,268,133,232,409,79,221,378,17,486,4922.054579980985,19487
500,458,454,403,141,231,215,331,73,350,491,139,4452.969899423956,20357
486,441,229,407,437,246,55,298,201,260,258,227,3879.5248695193773,21200
486,460,229,407,437,211,55,244,201,260,195,227,3220.2261468209435,22064
86,36,44,363,207,442,46,399,467,155,368,66,3650.2522415693675,22095
415,108,108,303,229,123,447,154,9,390,23,472,4370.655577648657,22125
500,444,247,425,437,216,71,212,201,260,216,227,3202.991303175169,23151
486,460,229,407,437,211,73,212,201,260,195,227,3041.7433134577136,24163
301,426,351,2,145,228,95,256,138,298,92,363,5337.393641813949,24193
461,467,155,264,477,290,70,146,251,19,190,429,4457.4674856793345,25061
486,441,229,407,437,211,55,212,201,298,195,227,3109.924808956651,25974
486,441,229,407,437,211,113,212,201,260,195,227,3072.513772268283,26855
464,457,467,162,445,219,88,363,80,298,187,86,3846.228807799297,28086
486,441,229,407,437,211,97,212,201,260,195,227,3006.8888633574406,29131
474,410,477,15,347,283,231,402,370,200,315,16,4255.696268910918,29164
486,441,292,497,437,211,119,212,201,260,195,227,4039.534067125668,30124
486,457,229,407,437,211,246,212,201,260,195,227,3066.997454938665,31045
486,500,253,407,437,211,98,212,201,260,195,227,3735.673721780714,31915
37,325,265,110,271,425,450,498,256,416,341,55,4859.770197544284,31948
486,462,229,407,437,211,181,212,201,260,195,227,2975.341282433604,32856
486,467,229,407,437,211,288,226,201,260,195,227,3488.8736681263663,33751
500,241,92,11,46,204,75,2,310,172,414,91,4705.095014533037,34672
486,462,229,407,437,211,181,212,293,260,195,227,3465.3647014057706,35859
486,462,229,407,443,211,181,212,201,260,195,227,3003.42638530992,36884
323,440,32,283,443,209,240,122,105,59,198,7,4506.469086832316,38174
486,462,229,407,437,238,181,212,201,260,195,227,3104.6673556669257,39508
486,441,229,407,500,211,55,212,201,260,195,227,3484.518383484755,40438
486,441,229,407,460,242,171,212,201,260,195,227,3191.030377887264,41487
486,462,229,430,440,211,181,212,201,260,195,227,2974.3825642579795,42398
486,462,229,430,440,211,181,212,201,341,195,227,2996.734532580762,43475
486,462,229,438,455,211,246,212,201,355,212,327,3488.676749943272,44588
132,462,224,412,441,203,370,1,109,270,193,404,3353.5488022734125,45533
261,461,227,331,432,219,270,194,63,87,190,115,4251.485265033939,46589
486,441,229,466,437,211,55,212,201,260,195,227,3128.6640639296256,47662
172,462,234,247,444,219,187,209,131,169,233,208,3481.971575181104,48675
324,19,400,325,468,399,428,56,130,395,246,158,3948.3045366659744,48714
500,457,229,407,440,211,246,250,201,260,195,227,3453.3523061395026,49693
486,462,229,430,440,245,181,212,201,341,195,227,3178.4092510814316,50751
486,462,229,453,440,211,181,212,201,260,195,227,3088.7097244263696,51781
486,462,229,407,437,211,181,212,201,260,293,227,3456.6193844265463,52906
486,462,229,483,440,211,181,212,201,326,195,227,3503.6843415180947,53893
486,479,229,407,437,211,55,212,201,260,195,227,3235.8863461766296,54946
486,462,267,430,440,211,181,212,201,341,195,227,3279.0841976028146,56025
486,462,229,422,472,211,181,212,201,260,195,238,3283.997131223933,57148
486,488,229,430,440,211,181,212,201,341,195,227,3265.5084998167185,58344
500,441,229,407,437,211,234,212,201,260,378,327,3371.3082615273515,59684
105,447,261,485,451,65,446,79,263,477,495,89,4326.494781106226,60892
486,62,12,479,444,226,376,13,496,258,369,178,4235.53473970746,61998
486,441,229,407,437,211,55,212,246,260,195,227,3112.199700541557,63048
486,462,229,407,437,211,181,300,201,260,195,227,3468.3899305816103,64106
486,462,229,430,440,211,181,212,201,403,195,227,2489.9977289940466,65252
