x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,value,Timestamp
372,22,403,174,26,197,462,92,446,345,439,221,3243.327023978107,7
248,223,227,153,215,106,225,404,342,289,391,217,4046.449132796262,13
136,495,474,400,294,355,480,359,413,146,182,432,4120.0367360364635,17
461,410,39,438,230,93,500,128,452,470,183,442,3257.3431979738616,21
4,169,350,457,11,316,404,37,465,149,212,186,4145.960612310227,25
353,9,267,72,221,162,161,343,468,145,397,86,4594.697478698958,30
274,167,210,213,232,474,149,18,381,317,470,77,4492.228439913486,34
20,90,453,498,408,424,485,239,270,268,325,385,4371.207239170501,38
481,163,337,278,266,381,464,482,276,468,174,35,5012.85014971562,43
330,497,451,457,270,420,482,117,46,182,326,20,4754.243443046238,47
313,227,25,443,414,394,442,305,340,335,272,23,4560.22763624248,51
196,307,309,370,481,421,397,189,450,472,409,221,3310.3029768775837,55
422,74,134,382,5,66,309,407,398,145,68,313,4196.754020965488,60
500,283,500,411,254,122,500,145,500,293,500,223,6163.693343778086,1453
373,22,403,174,26,197,462,92,446,345,439,221,3234.2052109454407,2740
1,473,161,392,166,4,126,1,107,12,35,54,4695.540547089748,2799
417,22,403,174,26,197,462,92,446,345,439,221,2984.0173557035887,4160
455,22,403,174,26,197,462,149,446,345,439,221,3159.079191682391,5344
413,4,148,374,41,222,212,360,289,400,176,203,3689.225019304835,7132
432,275,500,216,12,230,500,12,500,383,500,202,4809.276655908998,8816
426,22,403,174,26,197,462,92,446,345,467,221,3189.9254536812346,10028
417,26,403,174,26,197,462,92,446,345,439,241,3106.9046560242477,11004
417,22,403,174,26,197,462,92,446,393,439,221,2564.9929783472926,12049
419,11,434,162,57,195,486,131,465,429,401,447,2776.303377293625,13444
423,17,84,500,500,74,305,500,14,402,399,191,4480.810416065475,14727
425,15,363,199,99,411,433,235,441,386,400,292,2780.694766976999,15842
454,229,493,361,177,118,255,365,119,231,315,456,4653.282016278068,15927
417,22,500,431,26,197,500,92,446,431,439,221,3139.975013295696,17071
392,5,438,68,9,461,52,301,429,409,468,368,3191.3871972123457,18741
435,33,202,41,80,231,402,76,365,436,345,499,3651.178684973617,20244
408,11,398,46,147,418,97,36,314,424,456,317,3818.9252766918275,21657
402,4,467,44,85,178,336,471,492,392,375,413,3529.7737819553713,23086
426,22,403,174,26,197,462,92,495,393,439,221,3033.829913626828,24823
430,22,500,174,26,197,500,92,446,425,439,221,3442.2064579283106,26187
417,22,403,425,26,197,500,92,446,441,439,221,2606.904372501994,27531
417,22,403,218,26,197,500,92,446,428,439,221,2803.6066091538414,28988
417,22,403,500,26,197,462,92,446,449,439,221,2849.96725418745,30235
412,8,362,431,200,486,484,446,437,419,404,339,2590.5077031269593,31707
425,15,405,207,99,411,465,235,441,395,400,292,2611.4451483755156,33132
425,15,363,500,99,411,500,235,441,404,404,292,3616.0742197576324,34740
412,8,380,431,306,486,484,500,437,481,433,339,3819.756712127093,36548
425,15,402,319,177,411,500,302,451,443,400,451,3126.5614151047116,38102
401,23,359,386,399,500,500,500,424,406,355,311,4036.444683235871,39622
229,419,445,316,133,423,143,340,260,330,132,273,4956.583858723964,39716
403,5,400,343,50,144,500,369,414,445,394,416,2975.1184858178353,40944
404,1,349,467,225,500,500,500,467,396,398,499,4221.542418202153,42325
425,15,363,362,125,411,500,407,441,430,431,292,3088.962194835687,43731
405,437,114,390,429,490,335,323,395,191,117,63,3672.2678451561824,43835
416,19,391,220,51,246,463,172,427,388,392,204,2577.463457234087,45179
