x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,value,Timestamp
302,292,177,67,238,407,225,143,139,169,39,39,4936.691739182756,6
396,249,27,467,51,225,343,79,25,303,3,326,4992.041926592206,11
436,229,493,24,46,59,227,115,456,430,336,348,4089.1157678936474,14
396,108,322,15,103,475,13,435,54,369,468,413,3871.362516504611,18
412,24,36,14,326,155,138,262,430,440,338,388,4210.402870677694,22
74,80,98,397,460,266,33,87,159,162,138,430,4212.425223344769,26
343,486,24,424,256,329,256,457,126,178,117,19,5000.916244051889,30
180,410,402,349,178,281,24,355,62,387,91,257,4064.9357127737167,33
220,256,405,419,471,205,353,73,434,247,57,116,3419.3366240489777,35
320,58,130,103,495,49,31,27,253,46,53,129,5663.363124170118,37
445,228,295,36,435,187,224,492,462,319,60,426,3804.305717284326,40
472,84,37,271,96,23,184,216,371,271,244,36,4821.257473823547,43
288,139,466,160,244,373,469,438,376,259,482,180,4229.115790424089,46
122,297,462,500,500,500,500,413,489,95,125,4,5746.321899931148,1453
24,500,283,500,500,500,308,500,432,160,121,500,6389.841966597629,3003
101,46,500,500,500,195,500,421,500,66,89,320,5556.288073158888,4467
283,173,500,404,447,263,487,3,500,258,369,500,5131.30281090818,6371
264,228,500,401,500,56,400,49,476,412,2,0,4081.6416890431406,7965
278,52,299,425,442,484,341,113,325,145,6,338,5428.584604650342,9126
62,500,374,410,34,500,264,500,429,500,29,9,4869.52985701996,10355
36,58,224,417,93,500,214,65,225,131,500,500,4694.581855220016,11554
247,277,422,407,500,25,319,248,431,494,14,209,4438.391647995535,12990
234,465,421,426,500,148,397,88,456,495,55,413,3186.0556835794137,14198
155,282,413,425,500,500,22,12,487,333,13,83,5060.147362783955,15269
252,500,500,427,500,53,453,95,500,500,65,500,5366.305383595466,16869
500,293,374,390,105,500,139,500,448,298,52,32,5497.990386526913,18076
226,399,408,419,500,205,428,73,442,438,57,336,2585.635093146444,19385
186,471,386,423,491,402,474,202,439,75,135,362,3053.8641019430243,20546
500,500,53,424,490,401,424,460,433,500,500,124,4054.759233089146,21709
220,256,500,419,471,205,427,73,435,500,57,116,3733.2667651656916,22867
222,299,369,429,461,367,418,87,444,273,379,129,3605.1679377251758,24197
500,500,408,421,500,205,428,73,448,500,57,500,4059.5013531511586,25510
242,466,370,421,500,313,453,45,446,449,19,500,3938.381957451935,26896
145,326,414,431,444,441,432,262,440,346,484,365,3131.961750241673,28098
177,243,423,420,478,261,442,57,443,463,430,303,2997.9972207889314,29325
197,500,407,424,500,299,452,14,447,13,396,230,3593.727787418822,30762
412,306,235,389,397,296,495,258,18,72,27,484,4680.523812524096,30858
243,464,416,419,500,205,427,128,438,500,57,454,3105.2355132819503,32346
112,500,492,414,500,499,417,26,434,442,389,382,3643.948547651322,33545
397,227,228,269,102,117,143,350,363,60,496,423,4479.882396652969,33660
239,489,391,419,500,46,418,116,438,491,135,340,4096.273304841687,35059
286,500,408,500,500,249,428,73,442,438,57,336,4353.0051605400595,36533
209,434,423,405,500,369,155,43,439,500,65,125,3544.4368950841426,37856
148,131,434,417,500,320,500,500,440,500,193,500,4993.13485469603,39315
183,425,415,411,500,184,417,80,447,81,456,49,2539.443767579765,40630
97,387,424,406,500,333,482,143,446,55,379,500,3977.4907010032584,41988
191,246,402,422,500,193,500,12,447,500,500,500,4430.961116169064,43359
188,455,414,409,500,215,412,56,443,202,393,258,2501.1908272429073,44672
449,416,334,89,252,219,198,141,282,143,268,214,4540.1559581240135,44783
151,500,424,424,500,198,417,62,433,275,347,394,3473.3321980158125,46001
242,455,421,409,500,215,412,56,443,202,393,258,2629.753010683753,47272
188,500,414,423,500,215,412,98,444,202,393,258,3046.027006990172,48519
201,375,413,385,500,280,408,331,488,187,500,258,4337.697323345523,49841
148,348,436,382,500,263,405,390,443,467,220,367,3321.346834956759,51034
182,370,417,393,500,299,407,92,443,367,68,311,3859.9572126432477,52341
218,455,414,414,500,215,412,56,446,500,393,258,2883.2889060557322,53679
128,363,403,401,491,215,419,31,442,2,452,474,3053.7185539839675,55021
113,465,382,412,500,184,418,68,443,86,108,363,3476.360038687978,56224
164,363,415,419,500,300,419,107,442,228,452,474,3330.359076058377,57707
203,382,430,402,500,215,419,112,442,2,500,474,3188.045904558113,59059
191,145,431,397,330,40,122,128,447,36,98,186,4169.679624671462,61014
183,481,448,411,500,184,417,111,453,399,456,49,2864.0265759244808,62387
244,425,415,411,500,194,417,80,447,81,500,49,3084.868384170729,63680
183,500,428,411,500,500,417,80,447,81,500,49,3925.784861598184,65030
208,500,414,409,500,215,412,56,450,500,500,258,3863.1820053605984,66661
176,436,469,398,500,176,418,266,451,174,374,475,3135.498004781037,68304
201,408,423,406,500,207,377,488,443,18,305,122,3524.3284952450012,69717
202,398,424,401,500,206,428,322,436,290,287,251,3698.572741362308,71032
