x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
-1,-1,-1,-1,-1,2,-2,2,0,-1,1,-2,-2,-2,1,32.0,8
2,-2,1,-2,-1,0,0,-2,-1,-2,-1,1,1,0,2,30.0,13
2,0,1,1,0,-1,-1,2,2,1,0,2,2,-2,0,29.0,18
-2,1,0,-2,1,-2,-1,-2,1,2,-2,2,0,0,-2,36.0,22
-2,-1,-2,2,0,2,2,-1,-2,2,1,-2,0,1,1,37.0,27
-2,-1,1,-2,-1,-1,-1,1,-1,2,-1,1,-1,-2,0,26.0,32
-1,1,1,-2,-2,2,-2,2,0,-2,2,1,-1,1,2,38.0,37
1,2,1,-1,0,0,-1,2,-2,-1,1,0,-2,-2,-1,27.0,41
2,1,2,-2,0,0,2,-2,-1,-2,-1,1,0,1,-2,33.0,45
-2,2,1,2,0,-2,-1,2,1,1,-2,1,-2,-1,-2,38.0,50
1,0,-2,2,2,0,0,2,1,-2,2,2,-1,2,0,35.0,55
0,0,1,0,-1,-1,1,-1,2,1,-1,-2,0,1,0,16.0,60
-1,1,1,1,1,-1,0,2,0,-2,2,2,-2,-2,-2,34.0,64
-2,-1,-1,0,2,-2,1,0,-1,0,0,-2,0,0,2,24.0,70
1,1,0,0,1,1,1,1,-2,-2,2,2,2,-1,2,31.0,75
1,2,-2,1,0,0,-1,0,-1,2,2,1,0,0,-1,22.0,79
-2,2,-2,-2,1,-2,1,0,2,-2,-2,2,1,1,2,44.0,1095
0,2,2,-1,1,-1,1,1,2,0,-1,1,-2,2,1,28.0,1973
1,-2,2,1,1,-2,-1,0,2,1,-1,-2,-2,-2,-1,35.0,2961
0,0,-1,-2,0,-2,0,-1,-1,1,-1,-1,1,0,-2,19.0,3860
0,-1,1,2,1,0,2,2,-1,0,-1,1,1,2,0,23.0,3885
-1,2,0,-2,0,-1,2,-2,0,1,-1,-1,1,2,-1,27.0,4893
0,2,-2,1,-1,-2,-1,-1,2,2,-1,0,0,0,0,25.0,5851
0,-1,0,-2,-1,0,0,0,2,2,2,-1,-2,1,-2,28.0,6763
-2,0,0,2,-2,1,0,-1,0,0,-1,-2,2,1,-1,25.0,7612
0,2,0,0,-1,-1,0,-1,2,-1,-1,-1,2,2,2,26.0,8549
0,0,2,-2,-1,-1,-2,-2,-1,1,1,-2,1,0,-1,27.0,9466
0,0,1,0,1,1,1,-1,-2,1,-1,-2,0,2,1,20.0,10743
0,0,1,0,0,-2,1,-1,0,1,0,2,0,2,-2,20.0,11783
1,0,0,0,0,-1,1,2,2,1,-2,-2,2,0,0,24.0,12725
0,-1,-1,2,-2,1,2,-1,0,2,-2,1,0,0,0,25.0,13650
0,0,2,1,2,2,2,-1,-1,2,-2,2,1,1,1,34.0,14571
1,-2,1,-2,1,1,0,-2,0,1,0,-2,-1,0,2,26.0,15503
0,1,1,-2,1,-2,2,2,-1,1,-1,2,1,1,-2,32.0,16601
1,0,-1,2,0,0,-1,-1,0,2,-1,-1,0,1,-2,19.0,17559
1,1,0,2,-2,0,2,-1,1,2,0,-2,0,2,-2,32.0,18497
0,0,1,2,1,2,-2,-1,2,1,-1,-2,1,-1,1,28.0,19428
