x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
-1,-2,0,2,-1,-1,0,2,2,-2,0,1,1,2,-2,33.0,10
-1,2,1,-1,1,-2,0,-2,-2,-1,2,2,-1,-2,2,38.0,16
-1,-2,-2,-1,0,-2,2,-1,-1,0,0,0,-1,-1,-2,26.0,23
0,-2,-2,0,-2,2,1,1,1,-2,1,0,-1,-1,1,27.0,29
1,-2,-1,1,-2,1,-1,-1,-1,-2,-2,-2,1,-1,-1,30.0,34
-1,1,-2,-2,2,-2,-1,0,2,-2,2,-1,-1,0,0,33.0,39
0,0,0,0,0,2,2,0,-1,-1,2,0,-2,2,-2,26.0,46
2,1,-1,-2,2,-2,-2,2,-2,1,2,1,-2,1,-1,42.0,52
0,1,2,2,-1,-1,1,1,2,1,2,0,-1,0,-1,24.0,57
0,-1,-2,1,-1,-1,-1,2,-2,2,0,-2,-1,0,1,27.0,61
2,-1,1,-2,2,-2,1,-2,-2,-2,-1,2,1,1,0,38.0,67
2,-2,2,-1,-2,2,1,-1,0,-1,2,-2,-2,1,0,37.0,73
1,0,-1,-1,0,-1,2,2,1,1,-2,1,1,-1,2,25.0,78
2,2,1,-2,2,-2,-1,-1,-1,-1,0,0,0,2,1,30.0,89
0,1,0,-2,-2,2,-2,0,1,-1,-1,0,-2,0,0,24.0,101
-2,1,-2,1,-1,0,-2,0,1,0,-1,1,-1,-1,2,24.0,110
-2,-1,1,1,-1,-2,-2,-1,1,2,2,-2,-1,2,2,39.0,158
-1,0,-2,-2,-1,-2,-2,0,2,0,-2,2,0,0,-1,31.0,1215
-2,2,2,1,2,0,-2,2,2,2,-1,1,-1,-2,1,41.0,2152
2,-1,-1,0,1,2,2,-1,0,-2,-1,1,1,1,2,28.0,2174
0,1,2,2,-1,-1,1,1,2,1,2,0,-1,1,-1,25.0,3090
-2,2,0,-1,-1,2,-2,0,1,2,1,0,-1,-1,-1,27.0,4064
-2,0,-2,1,1,2,-2,0,2,0,-2,2,-1,1,-2,36.0,4090
1,1,1,-2,-2,-1,2,0,2,-2,-2,0,-2,-2,1,37.0,5055
-2,1,-1,2,0,2,-2,0,1,1,-1,1,2,1,2,31.0,6001
0,2,-1,1,0,1,-1,-1,-2,2,-1,1,-2,0,2,27.0,6933
1,0,0,1,1,1,0,-1,2,-1,2,-1,0,-2,-2,23.0,6959
2,-1,-2,1,1,1,0,-2,1,1,-1,0,-1,-2,-2,28.0,7905
-2,0,0,-1,1,2,2,0,-2,-1,-1,1,1,-2,-1,27.0,8890
-1,2,-2,0,-1,0,0,2,2,2,0,0,1,0,-1,24.0,8918
1,2,0,1,-2,0,0,0,2,-1,2,-2,1,-2,-2,32.0,10097
-1,1,2,2,1,1,1,2,2,0,1,1,-1,-1,2,29.0,11021
0,0,-2,-2,0,-1,-1,-1,2,2,2,-2,0,2,2,35.0,12023
-2,0,-2,-2,0,2,-2,2,2,1,2,-1,0,0,-1,35.0,12954
-1,0,1,0,-1,-1,-1,-1,0,1,-1,-1,0,-1,1,11.0,14099
2,2,2,1,1,-1,-1,-1,-1,0,-1,0,1,-2,1,25.0,15078
-1,0,1,0,-1,-1,0,-1,-2,0,-1,-1,2,0,2,19.0,16076
-1,0,1,0,-1,-1,-1,0,0,1,-1,-1,0,-1,1,10.0,16979
-1,1,2,0,-1,-2,-2,-1,0,2,-2,0,0,-1,1,26.0,17958
-2,1,1,0,-2,0,-1,2,-2,-2,-1,-2,0,0,-1,29.0,18913
-2,1,0,2,-2,-1,1,-1,0,2,0,-1,2,-2,0,29.0,18941
-1,-1,1,1,0,-1,-2,2,-2,1,-1,0,-1,0,-2,24.0,19883
1,-2,2,-2,-1,-2,1,1,-2,-1,-1,0,-2,2,1,35.0,19913
-1,1,2,0,-2,-1,-1,-1,0,1,1,-2,-1,-2,2,28.0,20824
0,0,2,0,-1,-1,-2,-2,0,1,-2,-1,0,-2,-2,28.0,21799
0,0,1,0,-1,-1,-1,-1,0,1,-1,-1,0,-1,1,10.0,22849
-2,-1,1,-1,-2,0,1,-2,0,1,-2,-1,0,-1,1,24.0,24211
-1,0,2,0,-2,-2,2,-2,-1,1,0,2,2,-1,-2,36.0,24241
2,-1,1,-1,2,2,-1,-1,-1,1,1,-1,0,0,2,25.0,25215
-2,0,1,1,-1,-2,2,0,1,1,-1,-1,1,-1,2,25.0,26367
-1,2,0,0,2,-1,-1,-1,0,-1,-1,-1,0,-1,1,17.0,27368
-1,0,1,1,-1,-1,-1,-1,0,1,-1,-1,0,-1,1,12.0,28641
-1,0,2,1,-1,0,-1,-1,0,1,-1,-1,0,-1,1,14.0,29745
0,0,1,0,-1,2,-1,-2,2,2,-1,-1,0,-2,1,26.0,30801
1,2,2,0,2,-1,-2,-1,0,1,-1,-2,0,0,1,26.0,31847
-1,0,1,0,-1,-1,-1,0,0,1,-1,1,1,-1,1,11.0,32835
-1,0,1,0,-1,-1,-1,0,0,1,-1,2,1,-1,1,14.0,33952
-1,0,1,0,-1,-1,-1,0,0,1,0,1,1,-1,1,10.0,34910
-1,-1,-2,1,-2,0,-2,1,-2,0,-2,0,1,0,-2,29.0,34948
0,1,1,0,-1,-1,-1,0,0,1,-1,-1,0,-1,1,10.0,35852
0,1,1,0,-1,-1,-1,-1,0,2,0,-1,0,-1,1,13.0,36879
0,0,1,0,-1,-1,-1,1,0,1,-1,-1,0,-1,1,10.0,37958
1,1,1,0,-1,-1,-1,1,0,1,-1,-1,0,-1,1,12.0,39185
0,0,1,0,0,-1,-1,1,0,1,0,1,1,-1,1,9.0,40116
-1,0,1,0,1,-1,-1,1,0,1,0,1,1,-1,1,11.0,41148
0,0,1,0,0,-1,-1,0,0,1,1,1,1,-1,1,9.0,42183
-2,0,1,0,0,-2,-1,1,-1,1,1,-2,0,-1,2,23.0,43269
0,0,1,0,0,-1,-1,0,0,1,1,1,1,0,1,8.0,44316
-1,2,1,2,-1,-2,-2,-1,-2,-2,-1,-1,2,2,0,38.0,44365
-2,2,-1,-1,0,-1,2,1,1,2,-2,2,-2,1,-2,38.0,44416
-2,-1,2,-1,1,1,0,2,0,-1,2,-1,0,0,1,23.0,45496
0,0,1,0,0,-1,0,0,0,1,1,1,1,-1,1,8.0,46492
0,0,2,0,0,-1,0,0,0,1,1,1,1,0,1,10.0,47488
-2,0,2,1,-1,-2,1,0,0,1,2,1,0,0,1,22.0,48484
-1,0,1,1,0,-1,-1,0,1,2,1,-1,2,-1,1,18.0,49520
1,-1,1,0,0,-1,0,1,-1,2,1,2,1,0,1,17.0,50606
0,0,1,0,0,-1,-1,-1,1,1,-1,-1,0,-1,1,10.0,51647
1,-2,-2,1,0,0,-1,-1,-2,2,-2,-2,0,-1,2,33.0,51690
-2,-1,2,0,0,-1,-1,2,0,1,1,0,1,2,1,23.0,52745
0,0,2,0,0,-1,0,0,0,2,1,1,1,0,1,13.0,53812
0,0,1,0,0,-1,-1,0,1,1,1,1,1,1,1,10.0,54841
