x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
1,1,1,1,-1,-1,0,-2,0,-2,-2,-1,0,-1,1,21.0,8
-1,2,-2,-2,-1,0,2,1,2,2,-1,2,2,0,-2,40.0,12
0,-2,0,2,2,0,-2,2,2,2,1,2,2,2,1,42.0,17
0,-2,0,0,2,1,0,2,2,0,-1,1,0,-1,-2,24.0,21
1,-2,-1,-1,-1,1,2,0,2,2,0,2,-1,-2,0,30.0,25
1,1,2,-2,-2,-1,2,-2,1,-1,-1,2,1,2,1,36.0,29
-2,1,2,1,1,2,-1,0,1,-2,-1,-2,-1,0,-1,28.0,33
1,2,-1,0,0,-2,-1,-2,2,1,1,2,-2,1,0,30.0,37
-1,2,0,1,-2,2,-2,2,1,1,-1,0,0,-1,0,26.0,41
1,-2,-1,-1,0,-2,-2,2,-1,1,2,0,-2,1,0,30.0,45
-2,-2,0,1,2,-1,2,1,0,2,-2,-1,-1,-1,-2,34.0,49
-2,-1,-1,2,-2,-1,-1,-1,-2,-1,-2,-2,-1,2,2,39.0,53
0,1,0,-1,-1,-1,1,-1,1,-1,0,-2,-1,-1,0,14.0,57
1,-1,-2,2,-2,-2,1,2,1,-2,2,-2,2,-2,-2,48.0,62
-1,-1,-1,-1,1,-1,1,2,1,-2,-2,-1,1,2,0,26.0,67
-2,0,1,-2,-1,-1,-1,1,1,0,1,-1,0,2,1,21.0,70
-2,1,1,-1,-1,-1,1,-1,2,-2,0,-2,2,-2,1,32.0,930
-2,0,-2,-2,-1,0,-1,-1,1,-1,-2,0,0,2,0,25.0,2025
0,1,-2,0,-2,-1,-2,0,1,-1,2,-2,-1,1,1,27.0,2975
2,2,-1,-1,-2,-1,1,-1,-2,-2,0,0,1,-1,0,27.0,3910
-1,0,1,-2,2,-2,1,-2,-1,0,-1,0,-1,2,0,26.0,4803
-1,0,0,-1,-2,0,0,-2,1,1,2,-2,-1,-1,-2,26.0,5725
1,2,2,-2,-1,-2,1,-1,1,-1,0,-1,0,-1,2,28.0,6630
1,2,-2,-1,1,2,-1,-2,2,-1,1,2,1,-2,2,39.0,6654
0,1,0,-1,-1,-1,2,-1,1,-1,0,-2,-1,-1,0,17.0,7502
-1,2,-1,-2,-1,1,-2,-1,1,-1,0,0,-2,1,-2,28.0,7528
0,0,0,1,0,-2,2,0,0,-2,1,-2,-2,-2,1,27.0,8497
-2,-1,1,1,-1,-1,1,-2,1,0,-1,-2,1,0,-2,25.0,9453
0,1,0,-1,-1,-1,1,-1,2,-1,0,-2,-1,-1,0,17.0,10408
2,-1,-2,0,-1,-1,1,1,-2,-1,-1,0,-2,-1,0,24.0,11371
0,1,0,-1,-1,-1,2,-1,1,-1,0,-2,-1,0,0,16.0,12370
0,-2,2,-2,-1,0,1,-1,2,-1,0,-1,1,-2,-1,27.0,13348
0,-1,2,-2,-2,-1,2,-1,1,-1,-1,-2,2,1,1,32.0,14261
-2,1,2,1,-2,2,2,-1,0,-1,1,-2,-1,1,0,31.0,15182
0,1,0,-1,-2,-2,1,0,2,2,-2,-2,-2,-2,2,39.0,16215
