x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
2,0,1,0,1,2,0,-2,-1,1,-2,-1,2,0,0,25.0,7
2,0,2,1,2,1,1,2,0,2,0,-2,2,-2,2,39.0,11
-1,-1,-1,0,-2,-2,2,2,1,1,-2,-2,0,0,2,33.0,16
-2,-1,2,1,1,2,0,-2,-1,-1,-2,-2,1,1,-2,35.0,20
-1,-2,1,2,-2,1,-1,0,1,2,1,1,2,-2,2,35.0,25
1,1,0,-1,1,2,2,1,0,0,-1,-2,-2,2,1,27.0,29
1,0,1,2,1,-1,2,-2,-2,1,-1,0,2,1,1,28.0,33
2,-1,-1,-2,0,-1,-2,2,2,2,0,-1,0,0,-1,29.0,37
-1,0,-1,0,2,1,0,-2,0,1,1,2,0,-2,0,21.0,41
-1,0,2,-2,1,-1,0,-1,-1,1,2,-1,-2,-1,2,28.0,46
1,2,1,2,1,0,-2,-1,0,-1,1,-1,-2,2,-2,31.0,50
2,0,2,-1,-1,2,-1,-2,2,0,0,0,0,1,-1,25.0,55
-2,-2,2,2,0,0,-2,2,-2,1,-2,-1,0,-2,1,39.0,59
2,1,1,1,2,-1,-1,-2,0,0,2,0,-2,0,-2,29.0,64
1,1,-1,-1,1,-1,1,-1,2,-1,-2,2,0,-1,2,26.0,69
0,0,-1,2,-2,2,1,0,-2,1,-1,-1,0,-2,-1,26.0,73
-1,0,-1,0,2,1,0,-2,0,2,1,2,0,-2,0,24.0,1052
-2,1,-1,-1,2,2,0,0,2,-2,-2,2,1,-2,0,36.0,2136
-1,0,-1,0,2,1,0,-2,0,2,1,2,1,-2,0,25.0,3106
-1,-1,2,-1,2,2,2,-2,-1,2,2,2,0,2,-1,41.0,4181
2,1,0,-1,-2,0,0,1,-1,1,-1,1,-2,2,1,24.0,4211
-1,0,1,-2,0,1,-1,-2,-1,2,1,1,0,2,0,23.0,5413
-1,0,2,0,0,0,-2,-2,-1,1,1,2,-2,-1,0,25.0,6508
-1,0,-1,0,2,1,1,-2,0,1,1,2,0,-2,0,22.0,7579
-1,0,0,0,1,1,2,0,2,1,1,2,2,-2,0,25.0,8857
-1,0,-1,0,2,2,1,-2,0,1,1,2,0,-2,0,25.0,10072
-1,1,1,0,-1,0,-1,2,-2,1,1,1,0,-2,-1,21.0,11043
-1,1,0,-2,0,-1,2,2,-2,-2,2,2,-1,2,-1,37.0,12060
0,0,2,0,-1,-1,1,1,-2,2,-2,1,2,0,-1,26.0,13071
-1,1,2,0,-1,0,-1,2,-2,1,1,1,0,-2,-1,24.0,14288
-1,1,1,0,-1,0,-1,2,-2,1,2,1,0,-2,-1,24.0,15406
-1,1,0,0,1,1,1,-2,0,-2,1,2,0,0,-2,22.0,16495
-1,2,0,0,-1,0,-1,1,0,-2,-1,2,0,-1,-1,19.0,17548
0,2,0,0,2,0,-1,0,-1,2,-2,0,-1,-1,2,24.0,18543
-1,2,1,0,1,1,-2,2,-2,-2,-2,-2,0,1,-2,37.0,19729
-1,2,-1,0,2,-2,-1,-2,-2,-2,0,2,-1,0,-1,33.0,21060
-1,2,0,0,-1,0,-1,2,0,-2,-1,2,0,-1,-1,22.0,22140
-1,2,1,0,1,0,-2,-2,1,-2,1,2,2,-2,-2,37.0,23158
-1,2,0,1,-1,0,-1,1,0,-2,-1,2,0,-1,-1,20.0,24138
-1,2,1,0,-2,1,0,2,-2,-1,1,2,0,0,0,25.0,25170
-1,2,0,0,-1,0,-1,1,1,-2,-1,2,0,-1,-1,20.0,26151
