x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,value,Timestamp
2,0,1,-2,1,1,0,0,-2,-1,-2,-1,4.649360376514142,38
1,-1,-1,-1,2,2,-2,-1,-1,0,2,1,4.837203764515088,43
-2,-1,-2,2,1,-2,2,2,0,0,2,-2,5.716827316608715,47
1,2,1,-2,-2,1,-2,-1,1,-1,1,-2,5.183635586365643,51
0,0,1,-2,2,1,1,1,-1,0,-2,1,4.34511045350505,55
1,-2,1,1,0,2,1,2,-1,2,2,0,5.014888538300049,60
2,-2,1,-1,-2,0,2,0,-1,-1,-1,0,4.649360376514142,65
2,2,-2,-2,0,2,-1,2,-1,-1,2,-2,5.786854894974006,69
2,-1,1,-2,-1,0,1,-2,1,-1,1,0,4.449836924951551,74
0,1,-2,1,2,-2,-1,0,0,0,-2,1,4.55116827767262,78
2,1,1,2,1,0,1,2,2,2,2,-2,5.572535584231876,83
1,0,-1,-1,-1,1,0,1,2,0,2,-2,4.34511045350505,87
-2,-1,1,0,0,1,-2,-1,-2,2,1,0,4.649360376514142,91
2,1,0,-2,0,-2,-2,-2,-1,-1,-1,0,4.927233671124704,123
-2,1,-1,0,-2,-2,2,1,1,0,2,-2,5.26497626139572,859
-1,-2,0,2,2,0,1,1,2,0,-2,-2,5.183635586365643,1635
0,-2,-1,2,0,0,2,1,2,-2,-2,2,5.422131717799509,2319
1,0,-2,0,2,1,0,1,2,-1,2,-1,4.649360376514142,3047
-2,2,1,-1,-1,-1,1,-2,-1,1,-2,1,4.927233671124704,3755
-2,0,1,-1,-1,1,0,1,0,-1,0,-2,3.8856918288555744,4564
-2,-2,-2,1,2,2,0,1,0,0,-2,-2,5.422131717799509,5379
-2,0,2,-1,-1,1,0,1,0,-1,0,-2,4.236696754403045,6161
-2,-1,1,2,-1,1,-1,1,1,-2,0,-2,4.837203764515088,6954
-2,0,1,-2,-2,-2,2,1,-1,0,-2,2,5.49813519806202,7705
-2,0,1,-2,1,0,0,1,2,-1,-1,-2,4.649360376514142,8407
2,0,1,-1,0,-1,0,1,1,-1,2,-2,4.34511045350505,9157
-2,0,2,-1,-1,2,0,1,0,0,0,-2,4.449836924951551,9916
-1,-1,1,2,-2,-2,-1,-2,0,2,-1,-1,5.100312424022249,9941
0,0,1,-1,-1,-2,0,1,0,-2,-2,-2,4.55116827767262,10813
-2,-2,1,-1,2,1,2,1,0,-1,1,-2,5.100312424022249,11656
-2,0,-2,-2,0,1,1,1,0,1,0,2,4.55116827767262,12427
-2,0,1,1,-1,1,0,1,0,-1,0,-2,3.8856918288555744,13133
-2,1,1,1,-1,1,0,1,0,-1,0,-2,4.007410226459292,13817
-2,2,1,1,-1,1,0,1,0,-1,0,-2,4.34511045350505,14522
-2,0,1,1,-2,1,0,1,0,-1,0,-2,4.236696754403045,15286
-2,1,1,2,-1,1,1,1,0,-1,0,-2,4.449836924951551,16024
-2,1,1,1,-1,2,0,1,1,-1,0,-2,4.449836924951551,16879
-2,0,1,-1,0,1,0,1,0,-1,0,-2,3.7585653133203754,17697
-2,0,1,-1,0,1,0,2,0,-1,0,-2,4.124259872794621,18414
-2,0,1,-1,0,1,0,1,-2,-2,2,-1,4.649360376514142,19153
-2,0,1,1,1,1,0,1,0,-1,0,-2,3.8856918288555744,19953
-2,-2,2,-2,0,-1,2,-1,-1,1,0,-1,5.014888538300049,19982
-2,0,1,-1,1,1,0,2,0,-1,0,-2,4.236696754403045,20756
2,-2,1,-2,1,1,1,1,1,2,0,0,4.744638830078376,20785
-1,-1,0,2,0,1,1,-1,-1,1,-1,1,3.7585653133203754,20814
-1,-1,0,2,0,1,1,-1,-1,1,-1,2,4.124259872794621,21591
-2,0,0,1,0,1,1,-1,1,0,-2,0,3.7585653133203754,22332
-2,0,0,1,1,1,1,-1,1,0,-2,0,3.8856918288555744,23196
1,0,-2,2,1,1,0,-1,1,0,0,1,3.8856918288555744,24038
-2,0,-2,1,0,2,2,-2,-1,-2,-2,0,5.422131717799509,24769
-1,-2,-1,-2,0,0,2,2,-2,-1,-2,-1,5.26497626139572,24800
-2,-1,1,0,0,1,0,-2,1,2,-2,-1,4.649360376514142,25563
1,1,-1,1,0,1,1,-2,2,0,-1,1,4.124259872794621,25596
-2,0,0,1,1,1,2,-1,1,0,-2,0,4.236696754403045,26328
-1,2,-2,0,2,0,1,-2,1,1,2,2,5.26497626139572,26361
-1,0,-2,1,-2,1,1,-1,1,1,-2,-1,4.55116827767262,27136
-1,0,-1,2,0,1,1,-1,-1,-1,-2,0,4.007410226459292,27887
-2,-2,0,2,0,1,1,1,-1,1,-2,0,4.649360376514142,28749
2,1,1,0,0,1,-2,2,0,1,-2,1,4.649360376514142,29617
-1,-2,1,1,1,1,2,1,2,-1,0,-2,4.837203764515088,30389
-2,0,0,1,2,1,1,-1,1,0,-2,0,4.236696754403045,31155
1,-1,0,2,1,1,1,-1,-1,1,0,-1,3.7585653133203754,31911
-2,-1,2,2,0,1,0,-2,0,1,0,1,4.55116827767262,32754
1,-1,0,2,1,1,1,-1,-1,2,0,-1,4.124259872794621,33550
-2,2,0,0,0,-2,-1,0,1,1,2,1,4.55116827767262,33586
-1,-1,0,2,0,1,1,0,1,1,-1,1,3.6253849384403627,34416
-1,2,-2,2,2,1,2,0,-1,1,0,1,5.014888538300049,35475
-1,2,0,1,0,1,0,1,0,1,-1,0,3.337543285551192,36218
-1,1,-1,2,1,1,2,1,2,1,-2,0,4.837203764515088,37056
-1,2,-1,1,1,1,0,2,-1,2,-1,-1,4.55116827767262,37850
-1,2,0,1,0,2,0,1,0,1,-1,0,3.7585653133203754,38605
0,2,0,0,2,1,0,0,0,1,-1,2,4.007410226459292,39628
2,1,0,0,0,2,1,1,1,1,-2,1,4.34511045350505,40629
0,1,-2,1,1,2,1,1,2,-1,0,-1,4.449836924951551,41603
0,2,0,1,-2,2,0,1,2,-2,-1,1,4.927233671124704,42435
2,-1,0,1,0,2,0,1,-1,1,1,0,3.8856918288555744,43194
0,2,0,2,0,2,1,1,0,0,1,0,4.007410226459292,44072
-2,2,-2,0,1,2,1,1,-1,-1,-1,0,4.744638830078376,44821
-1,1,0,2,-2,1,1,2,-2,-1,-1,1,4.837203764515088,45547
2,1,0,1,-2,1,0,2,2,1,2,2,5.26497626139572,46277
2,1,2,-1,-2,-1,-1,0,-1,1,1,-1,4.55116827767262,46320
-2,2,0,1,0,2,0,1,0,1,1,-1,4.236696754403045,47209
-2,2,0,2,-1,1,0,0,1,1,-1,1,4.34511045350505,48124
-1,1,0,1,1,1,0,1,-1,1,-2,1,3.7585653133203754,48875
-1,2,0,1,0,1,0,1,0,2,-1,0,3.7585653133203754,49620
-1,0,0,1,0,1,1,0,2,1,-1,1,3.4853667418909855,50352
-1,1,0,1,1,1,0,2,2,1,1,0,4.007410226459292,51091
-1,-1,1,1,0,1,1,1,1,-1,-1,0,3.337543285551192,51834
-1,0,1,1,0,2,0,2,1,-2,-2,0,4.55116827767262,52596
-2,1,2,2,0,-2,-1,1,-2,-2,-1,1,5.344442157239921,52639
-1,0,1,1,0,1,1,1,1,-1,-1,0,3.180697372139058,53480
-1,0,2,1,0,1,0,0,2,-1,0,0,3.6253849384403627,54236
