x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,value,Timestamp
0,-1,-1,2,-1,2,1,0,2,-1,1,-1,4.449836924951551,7
-1,0,2,1,0,0,-1,1,0,2,0,0,3.6253849384403627,11
2,2,0,2,-2,1,1,1,-2,-2,2,2,5.786854894974006,15
0,-1,2,1,2,-1,1,2,1,0,0,0,4.236696754403045,20
-2,0,2,1,0,1,-1,0,-2,1,-2,1,4.649360376514142,24
1,1,-1,-2,1,1,-1,-2,0,0,-2,1,4.449836924951551,28
-1,0,-2,2,2,0,1,-1,1,-2,0,2,4.927233671124704,32
-1,-1,2,-1,-2,0,-2,0,0,-2,-1,0,4.55116827767262,38
1,2,2,-1,0,1,-2,1,2,-1,-2,1,5.100312424022249,42
1,-2,2,-1,0,0,-2,2,-2,0,2,1,5.183635586365643,46
-2,2,-2,0,1,2,1,1,1,2,-2,1,5.344442157239921,50
-1,-2,1,-2,-2,2,1,-2,0,-1,1,0,5.014888538300049,55
1,2,1,2,-1,-2,0,0,1,2,1,-1,4.744638830078376,60
-2,-1,2,-2,-1,-2,-2,2,-2,2,-2,0,5.989183125881905,867
0,-2,2,0,2,-2,-2,2,1,2,0,0,5.344442157239921,1680
-1,0,2,1,-2,-1,1,1,-1,0,1,0,4.007410226459292,2439
2,1,2,1,0,0,2,1,-1,-2,-2,0,4.927233671124704,3149
0,0,-1,1,2,-2,-1,1,-1,2,2,-1,4.744638830078376,3869
-2,2,2,2,-1,0,-2,1,0,0,-1,2,5.183635586365643,4611
-2,0,2,1,-2,-2,0,2,-1,-1,1,-2,5.26497626139572,5429
-1,0,2,1,-2,-1,1,1,-1,1,2,0,4.449836924951551,6163
-1,0,2,-2,-2,1,2,2,1,2,0,-1,5.26497626139572,6967
0,1,2,1,1,-1,2,-1,-2,2,1,0,4.744638830078376,7743
-1,0,2,2,-1,2,-2,2,2,2,-1,0,5.49813519806202,8563
-2,-1,2,1,-2,2,-1,1,0,2,0,2,5.26497626139572,9314
-1,-1,-2,1,2,0,1,2,0,1,-2,-1,4.744638830078376,10105
-1,0,2,1,0,0,-1,2,0,2,0,0,4.007410226459292,10891
2,-1,2,1,-1,-2,-1,0,1,2,-1,1,4.837203764515088,11605
-1,-1,1,2,-2,0,0,2,-2,2,1,1,5.014888538300049,12429
0,2,2,1,-2,0,-1,-1,-1,2,0,0,4.55116827767262,13224
-1,0,2,1,0,1,-1,1,0,2,0,0,3.7585653133203754,13967
-1,0,2,1,0,0,-1,2,0,2,1,0,4.124259872794621,14705
-1,-1,2,2,1,0,0,1,2,2,2,0,4.927233671124704,15587
-1,-1,2,1,-1,0,-1,1,0,-2,2,0,4.34511045350505,16302
-1,0,2,1,0,1,-1,1,0,2,0,1,3.8856918288555744,17100
-1,1,2,1,0,1,-1,1,1,2,0,1,4.124259872794621,17864
1,-1,2,-1,-1,-2,2,-2,2,-2,-1,-1,5.422131717799509,17910
-1,0,2,1,0,2,-2,1,-2,2,0,0,4.837203764515088,18681
-1,0,2,1,0,1,-1,1,0,2,0,2,4.236696754403045,19413
-1,0,2,2,0,1,-1,1,0,2,0,0,4.124259872794621,20116
-2,-2,2,1,2,-1,-1,1,0,0,0,1,4.649360376514142,20812
-1,2,0,1,0,-1,-2,1,0,2,-2,-1,4.649360376514142,21615
-1,0,2,1,0,2,-1,1,0,2,0,0,4.124259872794621,22359
0,0,1,1,0,0,2,0,0,2,0,0,3.337543285551192,23113
-2,2,1,1,0,0,2,-1,2,2,-1,-1,5.014888538300049,23863
2,0,-2,2,0,-1,2,-1,0,2,1,2,5.183635586365643,24596
0,2,1,1,0,0,2,0,1,-2,2,2,4.837203764515088,25359
1,0,0,1,0,1,2,-2,1,1,0,0,3.7585653133203754,26165
2,0,0,1,0,1,2,-2,1,2,0,0,4.449836924951551,26916
0,0,-2,1,-1,1,2,0,0,2,0,2,4.449836924951551,27683
0,0,2,1,0,-2,2,0,0,-2,0,0,4.236696754403045,28397
0,0,1,2,0,0,2,0,0,2,0,0,3.7585653133203754,29152
0,1,1,2,0,0,2,0,0,2,0,1,4.007410226459292,29887
1,0,1,1,0,0,-1,-1,2,2,0,-1,3.8856918288555744,30650
-2,-2,0,1,0,1,2,-1,0,1,0,0,4.124259872794621,31377
0,0,1,1,1,0,2,0,0,2,0,0,3.4853667418909855,32113
-1,1,1,1,1,0,1,0,2,2,0,-2,4.34511045350505,32836
0,-2,2,1,2,0,2,0,0,1,0,-1,4.449836924951551,33588
