x1,value,Timestamp
-2.830451700481302,9.740527111519595,6
0.05189639409952562,0.34603803830458135,10
-4.243507962041104,13.117254541292484,283
0.060371060600459714,0.42655155989489346,558
-0.9779431956230695,3.578928886705157,811
-0.8499906909994683,4.045041799349502,1069
-0.10488422736109726,0.9287287825540642,1336
-0.76437914064502,4.4591368020055135,1683
-2.325905864653619,9.525974717396936,1924
-1.3989616081366996,7.1524532450671074,2166
-0.697607376175787,4.599023086094899,2406
-1.0298642587206603,3.770195042043778,2419
