x1,value,Timestamp
-3.353842291018035,11.947066463921045,5
-3.4926714694863854,12.403738534101981,8
-3.4163315865557515,12.197919579374245,242
4.0479724228043406,11.2190595333938,255
-0.20287289715689205,2.1746954940212793,544
0.29168707950283945,3.079782783456317,805
-0.25124492243272734,2.706221062541488,1049
1.6096307725764785,7.761155053916589,1310
-2.386333832437457,9.839026089960274,1322
1.160358619844656,5.154886589636863,1562
-1.217565718856226,5.816581618581402,1801
-0.5050106193640485,4.271597783000576,2031
