x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
1,2,-1,2,0,-2,-2,2,-2,0,-2,2,0,0,-1,1.0011728738906918,8
2,0,2,0,-2,2,-1,1,-2,2,-2,-1,-2,1,2,1.0324322521164888,12
-2,-2,-2,-1,-2,-2,0,2,-2,2,-1,2,0,1,-1,1.0135478357436472,17
2,-1,2,-2,-2,1,-1,1,-2,-1,-1,-2,0,1,-2,1.026098485648373,21
2,-1,0,1,1,1,-2,0,-2,0,-2,-2,2,0,0,1.0840788597503572,27
-1,-2,2,-1,0,2,2,2,0,1,-1,2,1,2,0,1.0011248037453946,32
-2,1,-1,0,-2,1,1,-2,-2,-1,0,-2,-2,-1,-1,1.061138924543392,37
1,2,-1,-1,0,0,-1,0,-2,1,0,-2,1,0,-2,0.9753579465357844,42
-1,-1,-1,-1,-2,-1,-1,2,-2,-1,0,2,1,0,-1,0.9348896276601345,48
0,0,-2,-1,2,1,-1,0,-2,0,-1,1,2,2,-1,0.9101348853918725,52
1,-1,-2,2,-2,-1,-2,0,2,1,1,1,-1,-1,1,0.9842542309173083,57
1,-1,-1,1,0,1,1,1,1,-1,1,2,2,0,1,0.8619920231266277,62
-2,1,0,-2,1,1,-2,-1,0,2,0,-2,1,-2,2,1.0552198879035102,67
1,2,-1,1,0,2,1,-2,-1,-2,1,-1,-2,0,0,0.9889707734018235,72
2,2,-1,-2,1,-1,-1,0,1,-2,0,0,2,2,1,1.0196809636708684,76
-1,-1,-2,1,1,2,1,0,0,0,-2,-1,1,0,0,0.9412574512993824,81
-2,-1,-1,-1,1,2,0,1,1,0,1,0,-2,-2,2,1.0840964338470296,1055
2,-1,-1,2,2,2,2,-2,2,1,2,2,2,1,2,1.0244817416825556,2174
-1,-1,-1,2,1,2,2,1,2,-1,-2,-2,0,2,0,0.9737336197061239,3075
2,1,-1,2,0,-2,0,2,-2,-1,0,2,2,-2,2,1.0394350273431678,3874
1,-2,-1,1,1,2,2,-1,1,-1,-2,2,2,0,1,0.9946976470096112,4586
1,-2,-1,-1,2,2,2,2,-2,-2,2,2,2,0,1,1.005717962133042,5503
2,-1,-1,2,1,2,2,0,-2,-1,-2,2,2,-1,2,1.0338989599496702,6457
0,1,-1,2,-2,0,0,0,0,-1,-1,2,-2,1,2,0.8894414284011384,6542
1,2,-1,2,-2,-2,-2,2,1,2,-2,-2,0,0,-2,1.0066127205661866,7676
1,2,-2,1,2,-2,-2,1,-2,1,-2,2,1,2,0,1.0065191951915309,8881
1,2,2,-1,-1,1,2,2,2,2,1,2,2,2,2,1.0068360287901366,9911
0,1,-1,-2,2,0,-1,2,1,-1,1,2,2,0,0,0.9135116473385926,10980
1,-1,-1,2,0,1,2,1,1,-1,1,2,2,1,2,0.9475582437268215,12040
1,2,-1,2,2,1,-1,-2,1,0,-2,0,1,-1,0,0.995570264457508,13058
1,1,-2,-2,2,1,1,2,2,-2,1,2,2,-1,2,0.9973321290541725,14203
0,1,-1,2,-2,0,0,0,0,0,0,2,-2,1,2,0.8770411175639862,15189
1,-1,2,1,1,1,0,-2,1,2,-2,2,2,0,0,0.9665124404175363,15957
2,0,0,1,0,2,2,-1,-1,-1,2,-1,-2,-1,1,1.1027081084176436,16091
1,-1,-1,2,0,1,1,1,2,-1,2,2,2,0,1,0.94395157503825,17058
1,2,2,0,-2,1,1,-1,1,2,1,2,2,0,1,0.9991993243454104,18020
1,0,0,1,2,2,2,2,-1,-2,1,2,-1,-2,2,0.9599033439919957,19131
1,-2,-1,1,-2,1,2,2,2,-2,2,2,2,2,0,1.004699065491551,20297
0,1,-1,1,0,0,-2,0,1,2,2,2,1,1,1,0.8138485618612132,21254
0,2,2,1,2,2,2,0,-2,2,2,-1,0,1,-2,1.0025079048369365,22197
0,2,-1,0,2,2,2,0,0,2,2,2,2,-2,2,0.9958194950782603,23219
0,1,-1,2,-2,1,0,0,1,0,2,2,-2,1,2,0.9153095700662315,24084
0,1,-2,1,-2,0,-2,1,-2,2,2,2,1,1,2,0.968586961207714,25096
0,0,-1,0,0,0,-1,0,1,2,2,2,1,1,1,0.6371039411315903,26222
0,0,-1,0,-2,2,2,-2,1,1,-2,-1,2,-2,-1,0.908610069099646,27252
0,0,-1,0,0,0,-1,0,2,2,2,2,1,1,1,0.6996996958825755,28287
0,0,-1,0,2,-1,-1,0,1,2,2,2,2,2,2,0.8582973116925274,29313
0,0,-2,0,-2,0,0,-1,1,2,2,-1,0,2,0,0.8828356292081775,30331
-1,0,2,-1,0,2,0,-2,-2,0,-1,0,-2,-1,2,0.9536172732417832,30502
0,0,-1,0,0,2,0,0,1,0,2,2,1,2,-2,0.7364450999206932,31630
0,0,0,0,0,-1,0,1,1,2,-2,2,-2,1,1,0.646225424043338,32685
0,0,0,0,0,0,-2,-1,0,2,2,-1,2,-2,2,0.7299744276981367,33663
0,0,-2,0,0,-2,-1,1,1,2,2,2,2,2,2,0.9280015420257783,34674
0,0,0,0,0,0,0,1,1,2,-2,2,-2,1,1,0.613827994516349,35672
0,0,0,0,0,0,-1,0,0,2,1,2,2,2,-2,0.6239639605753939,36529
