x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,value,Timestamp
-2,2,-2,-2,0,1,2,2,0,-1,-1,-2,31.0,10
-1,-1,2,0,-1,2,-1,-2,0,2,-2,0,24.0,18
-2,-2,2,2,2,-1,0,0,-2,1,0,2,30.0,23
1,0,2,-2,0,2,-2,-2,-1,2,-2,-2,34.0,29
2,2,-2,-1,-1,-1,-2,1,0,2,-2,0,28.0,35
0,2,-1,-1,0,-1,2,1,-1,-1,0,1,15.0,43
-1,-2,-2,1,-2,0,2,2,1,0,1,-2,28.0,48
0,2,1,2,2,1,1,-1,1,1,1,0,19.0,54
0,-2,2,-1,-1,2,-2,0,0,2,-2,-2,30.0,59
0,1,-1,0,1,-2,-2,1,2,1,-1,1,19.0,65
-1,2,-2,0,-2,2,-2,2,1,1,2,0,31.0,72
-1,-2,-1,2,-2,-1,2,-1,0,0,1,-1,22.0,79
-2,1,2,-2,0,0,2,2,1,0,-2,2,30.0,85
-1,1,-1,-2,1,1,2,2,-2,-2,-1,1,27.0,2060
0,2,-1,-1,-1,-1,2,2,-1,-1,1,1,20.0,4129
-1,0,1,1,1,-1,-1,-1,-1,-2,1,-2,17.0,4309
-2,2,1,1,-1,2,1,2,-1,2,2,0,29.0,4560
0,2,0,1,1,-2,2,-1,-2,-2,1,2,28.0,6236
0,2,-1,-2,1,-1,2,0,2,0,0,1,20.0,7763
0,2,-2,1,-2,-1,2,1,0,-2,-2,1,28.0,9529
0,2,-1,0,1,-1,2,1,-1,-1,0,1,15.0,10996
1,2,-1,0,1,-1,2,2,-1,-1,0,1,19.0,11712
-1,1,-1,1,-2,-1,2,2,-2,-1,0,1,23.0,12565
-2,2,-1,-1,-2,0,-2,1,2,0,0,0,23.0,12692
2,2,-1,0,1,-1,2,1,0,-1,0,1,18.0,13979
0,2,-1,1,1,-1,0,1,-2,2,-1,1,19.0,15263
0,2,-1,-1,2,-2,2,1,0,-2,0,2,27.0,17435
2,1,-1,-1,2,-2,1,1,-1,1,-2,1,24.0,19098
2,2,-1,-2,1,-1,2,0,-1,2,-1,1,26.0,20244
