x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,value,Timestamp
425.3073266234924,419.34728371758416,423.31365212974833,418.5363112139542,423.9692549388862,419.6651503914624,422.7951297752601,424.77349998528615,421.76135093191743,423.28416817038783,420.90349133300174,423.9771840861035,9.64837262549463,31
416.47767125169185,419.80947934488944,425.14972793092835,423.75914735938994,417.93580167005183,417.56240341015075,425.5666523105108,419.30313357893334,425.4898353925091,420.1772154591796,420.70302081419544,425.0881144537765,16.349605101696397,40
418.12814400662455,421.9363785848748,420.647990280156,424.8001644661731,425.6760540326219,421.9009391012552,417.29913974739344,419.1158993205002,424.9895110701149,419.6373836093117,419.65763615077987,424.861887240701,12.433521333564386,51
418.3712997753165,421.42006789501136,423.0546339874263,418.9572291180681,418.0477399077572,421.6664155747483,421.57371229977593,419.00575144827764,417.0428741549196,416.1684204964911,419.2956267667973,420.7263802678652,8.803430964514519,63
417.0490524577705,422.7564446687978,424.9998780437034,424.5207876739327,425.7444083933711,417.59364455417335,417.29048007611334,419.96365083516906,418.0271508323188,416.4674452376577,420.2444623453215,421.0035171008242,15.834861427318174,78
422.24923596593834,419.2905341014224,419.6436738470427,425.14455306472496,418.96081890848455,423.4194044371579,425.3227329680726,423.89854819376757,419.9473394713585,418.91137494709045,419.89270212242445,416.52531458998754,11.0256657999862,82
417.8066135808205,421.6543501504697,423.2797302197625,418.2110228520893,421.2937745266164,420.0621548660074,418.7902011272942,425.50546334911706,419.8779938327997,422.5601705138914,421.9800488187755,425.0014036819871,8.918190839807721,89
423.60402431096605,419.71817395826395,425.9631186252613,421.09347040536585,416.8756261717355,424.375717211588,420.71537496853114,418.54854515301463,423.0819190818651,417.1272962516626,423.3787863123305,418.02157420522303,12.796178148496438,100
421.8728593394665,419.1817126555287,423.90298002991244,416.2910267696324,418.2796311013792,423.8652885098201,421.8718276270346,422.9732110250453,416.9834708567126,416.3199158078362,424.35922191751064,423.6222481617481,13.986202064341342,106
417.14018088755006,421.55985025445796,418.2961091988058,425.51985672495766,416.61193229245873,421.5749559456237,423.7291791443834,420.1161168657198,419.7305797460005,419.95242270027893,423.50796258726405,423.74131531203597,11.002797987325721,119
424.7331331917828,417.4135482835333,424.69067944830516,423.9088534975243,418.9764370946744,423.390786498353,424.6518656746225,423.9905325725311,420.4458771230404,425.135269341966,423.3890989431089,422.09085381941554,13.454376608278835,131
418.26004477088327,416.28588579564746,420.3161382364999,417.33260655386863,421.48489647626843,419.23499659423345,421.34932659836176,425.29305813118907,423.53311304138316,416.1125437274773,424.5500609695407,421.9844374251543,13.74131726003543,136
419.8500254525622,418.2930048552484,416.56030046621873,425.4194583566819,417.3166387399558,423.3552706311199,417.4013744788043,420.1029059387355,416.17671292657394,420.1378797856697,425.24956375613755,419.2962469852425,15.745812267578003,143
416.52677110397923,426,423.17199270831395,418.19047163101817,424.17733583479946,421.1277769662816,417.31492069895046,426,416.0150989942322,420.169671229304,425.98165724239254,426,22.981967206268564,4640
426,426,416.9287885159694,416.01417856103035,426,426,419.9207896072611,426,416.45530670275826,416.75895314338135,421.0909629885459,416.75472989470694,28.293472846494296,7223
426,420.87007799760033,422.5371354995488,426,420.9893799600888,426,417.2830275507707,426,426,426,416.0132899275744,423.25412420358526,24.94852762535993,12504
421.52223685964765,420.3163650818782,426,416.1345994021265,425.86525354406126,421.02915676242907,423.4579856656368,426,416.03502410610554,416.5392226379908,420.6140180191615,418.65769564563556,19.455221254724165,17172
416.51383416301104,421.95498855842203,426,419.9291451958905,419.5057517912179,416.3244184810557,424.34322740186406,417.23400585795514,418.37637767153547,418.6539860565852,416.6094414128832,424.30849944901684,17.453276685587298,21113
417.66072561147803,426,426,423.94203048296635,420.3087017146897,420.7564204750016,418.96069111642896,426,422.06584610834614,420.15329829170037,420.08311968986266,426,16.183568460071,26185
426,420.64502962614483,426,421.1308034842817,419.95899050527606,421.2180922926773,426,422.7776685171759,419.77702620323765,421.7907146306046,423.0022038411971,421.3953367445359,10.964502708186046,28239
424.52292588379174,419.9448455634833,416.82142174351384,420.91796497159623,419.12412418370633,416.93863484914334,418.8139502529168,425.53803636346413,416.23516054666123,421.9972375567016,421.03648251325995,426,15.737531035935717,32186
419.10819147750385,422.2217384751209,426,416.5417460777533,426,424.41864911189714,417.8754791988212,426,420.1418346023924,426,419.23778460834313,426,22.25474867389221,38740
420.9984827276456,420.6481632189735,417.96302377282865,419.47116422873285,421.3164580975103,420.277735310618,424.81406607121613,426,421.0420622412977,418.7512759357636,419.2968346059314,426,10.742325561251164,44302
420.48587441188243,421.0653768317767,425.1053863545277,423.537584495959,425.32864571464404,418.21437366249245,421.6616696127188,424.1285295985538,426,426,422.66242966957515,426,17.65335239867909,48269
423.43886736040184,420.08084563604086,426,422.56386490394266,422.1839516222206,419.43087601475855,419.1153522283258,426,419.1234282857449,426,426,420.44593655973284,15.357805157418625,50103
420.6633284610858,420.24750563352353,426,418.0291555005303,416.1332692624942,422.97187336683146,418.1094235334088,416.70642636473616,417.48365469266855,420.0205557399096,419.61665749385674,426,16.197007491142358,51977
421.7719643638349,425.7261394051983,421.44109368908937,417.4651374649736,422.80712229268045,416.83783438403793,422.89861812413795,417.1327425498891,416.0014177759896,420.7489088858285,420.23088789371224,425.46172806289746,15.138573569467553,52091
422.98611328485043,418.0811289146423,416.9020660540828,420.75153141198814,416.4325706396983,421.19186956479757,421.8269111489318,419.22311391324695,424.96989242441356,419.7202717890557,416.4672708578384,416.4188277683004,14.097890479290072,55692
421.9102439483435,419.7892022477574,420.10905495108335,424.74035199742707,419.43171111836205,421.58059564974775,425.92690776715403,421.57709510896007,417.6579023657324,422.20385627672624,418.59508366426115,425.4579108032785,10.50105777405679,59691
418.81973384978033,418.91752665412787,425.5655266733526,418.0672716243524,422.3261552697948,419.68752593496475,417.2358280504726,422.1321368575962,419.91309229185117,423.5558304635068,420.8622575343031,419.5963210133731,8.431160654120504,62573
426,416.2587108689209,425.4026877643278,417.53292716862967,420.10748872498687,419.9769215415042,426,423.06277629125157,426,419.4207007576413,421.44012526737293,426,20.64711897453344,67957
418.66220303535465,422.94697554203583,422.5828947896702,420.53128282401633,423.04410399115153,418.9381759147104,426,426,421.1641927760576,416.81150341778823,418.42520939576553,426,15.165763279611383,72333
416.5994362854787,424.4524973937422,419.22475142544624,417.1142429243654,418.5454146344187,421.9227582570942,419.01869779480614,424.0677901188342,417.4105835731339,417.51370846300955,420.2838970579751,418.50535846698523,12.658067866826968,73822
424.21805911164074,419.57448853678295,418.01048734437535,425.3502185968855,420.84529654269,420.43738469247205,419.6660499043996,424.4066228119874,420.17621673425936,417.6556931259066,420.42846245236694,425.29704350503846,10.71337677799329,75424
419.3618974570227,416.12463657267693,423.5137008401024,424.3159673667817,423.58615780964675,419.5443953603515,416.7498249380837,416.2475937388493,420.8364963101204,426,420.41028997191376,421.7762975940756,14.995807017193329,78986
418.81973384978033,420.6742099702678,425.5655266733526,418.0672716243524,422.3261552697948,420.25382076583037,417.2358280504726,423.7914966810076,420.72768540879963,426,421.53754286824704,419.5963210133731,10.861792474910544,83136
423.4190362780908,416.7249167638824,424.9567746176593,416.5974497593025,420.8391991442538,420.180882292756,419.1572857152422,425.7737280705201,420.1447374800612,419.1245726391198,417.58906839255616,422.6743806121406,13.167878207736067,85961
417.69142974357237,417.39344670517573,417.4227758118767,417.23906209073095,423.64664289857524,420.71217209998025,421.70730489458737,424.4989797017569,422.6963045290396,418.62307224360416,422.3633755675501,421.08307080056824,10.171513737670466,86464
425.92518261664316,420.4147218392236,422.69174997237377,424.10968651261675,422.18154834521266,419.9082214042356,423.12678714366956,424.47400022196257,420.30331010555426,422.2858074562383,420.60239252685267,424.1205563221109,8.774596920397016,90076
416.8843042585943,419.3596191208643,417.03470893423014,420.74315297186627,421.8438649873142,420.1568686528873,424.5244938469213,424.41554950273394,420.8322950576095,422.08667045626584,422.1169489274189,422.09325328234775,8.144191139825125,91863
417.02287576513413,420.05886885843205,419.31231068669564,424.71404330726176,422.52631752045676,420.45358219444455,424.57523096235116,422.90752882915626,420.4332658273255,422.03056969953104,419.9843125382854,419.53616722315417,7.19826674815522,93643
416.01044078946325,421.5777770012599,418.0450148483925,423.6232745763675,420.6926546413786,421.3156104528231,417.2954084638776,418.70114772366946,420.42697055796174,417.24260413866034,419.21874269257444,418.8924376524747,10.192891456167672,96748
424.0345743183452,424.3733255558686,416.088105479199,418.0515309369362,422.45160262414714,419.05955137672436,420.82465046428615,420.43778644963106,420.44670127595253,418.0773480348026,425.9854113191925,423.04928272279807,12.306673031502214,97062
418.22101150140713,424.912493364016,423.49023881620224,420.7234261510821,423.9628235408248,420.8593862163079,425.92807639667774,424.08061074527865,425.85173913781364,424.5923882903899,422.51679088032887,424.9661513873664,16.176864282041606,97407
417.1369155124573,421.2169911777618,425.6681059593317,426,417.0220354356056,420.35659322600196,426,420.4665724962534,420.1330436847627,416.05406936142845,426,418.50238494889675,20.167120251435335,100173
416.6609781360576,419.80855799307875,420.3387948830693,417.1491295764824,418.1104568494862,419.11788626967353,425.4962915404723,423.1910250713485,420.3957904392322,422.7747874351311,420.404901973922,419.13223062690656,9.984107381867034,103027
416.6609781360576,419.80855799307875,420.3387948830693,417.1491295764824,422.11212768412014,420.8057670244012,425.4962915404723,423.1910250713485,420.43848448376093,422.7747874351311,420.9682382699212,426,11.416273979270045,105744
419.7522571301409,420.78457977052943,417.37703480458543,420.6753699352967,422.48473052668703,419.80499072400255,420.2293231518816,422.3010312034554,421.3204250086364,421.91614291939345,421.18347322609753,417.7837947108096,3.9928993004032236,107342
422.06222461813377,420.62714177154936,417.0159731738595,423.3476733583518,423.01070238826344,419.83732209980695,417.39003742734985,419.3429947615868,423.07557189775514,421.40756898961087,422.18989056577993,417.1736282923423,8.067690607805162,111294
418.7835615168599,421.3826827562955,416.4784851831923,419.179248938195,420.9869044278077,420.2654751338598,421.3604448765905,418.4624964463123,420.6648452518432,421.13793062405887,420.87307699362003,419.93406621589503,4.58939892496619,115768
419.7046139364441,420.90188702807836,416.6566848484952,420.09130528379757,422.292092977162,419.6186976334602,421.2484542521261,419.2275928975724,422.00447671343073,422.0068498065218,420.2313105276296,416.0596622529945,6.854035354066582,118901
425.60591547624995,421.7452234851852,417.00343326677216,416.1850358827282,421.2771360996099,419.9421301436856,420.66693555581446,425.12765808527195,420.2949295551452,422.8835393232245,421.14715863059735,417.94555306801067,11.666092255698459,121714
416.6465075416146,421.5363406069454,418.1553696886515,422.8758224123976,420.5152858528481,420.3301721256773,420.72296433527345,422.0547866375409,419.96497447271685,422.4358358921905,421.1610313864077,418.67673324142976,5.147926655767151,123287
418.3119983799584,420.65434358277224,416.12611335750165,426,422.6634411163981,419.54505236663056,420.01050093223824,426,421.1549969807879,421.64556671283435,422.08564420508264,419.09698409369025,11.640069560829943,126720
423.26729530578956,420.117000069972,416.14101455571534,420.0971778173826,419.62475076198655,420.3655269884977,420.32026873067446,420.8321528665664,420.3653541232302,418.91530886141476,421.8119586187491,416.7798352168647,6.991517090928937,130533
418.7835615168599,421.3826827562955,416.4784851831923,420.40663947947934,421.8003250125308,420.2654751338598,421.3604448765905,421.72673190047516,421.27160506123437,421.13793062405887,420.87307699362003,420.95824691845536,3.458614070506883,133422
418.13120148516157,425.27154471956175,425.04929020430376,420.2291430132991,423.33598574649886,416.8586559881979,416.5745227181431,422.9650232810837,417.998896233009,420.9990626483232,420.9596683199168,424.4394953758774,13.92364918389012,133806
420.06119941175405,420.61477413502166,416.01557010388706,420.38716913984774,422.97830114681545,420.0204419465435,419.921500220435,420.9149777418393,421.30922551560315,421.263417809158,421.9349596596033,422.13374314922584,4.325299617399651,136527
416.6521501339404,421.17795823973563,418.2252519637204,419.90994094411633,419.12568912569327,420.00388142516914,419.8919153488204,421.46014723507017,421.99543040911436,420.95210770918754,421.76520918744853,419.966319376079,4.502821714289894,138178
418.7835615168599,423.35170844538567,416.4784851831923,420.33712895605333,420.9869044278077,420.2654751338598,421.3604448765905,420.82490386080093,420.6648452518432,421.66719130264266,420.87307699362003,419.93406621589503,4.2003430901359025,142956
416.36804238876465,421.0482167881389,418.4021663473251,420.65770243079817,422.23203710126785,420.43172850109306,421.22663707678976,422.18126363243385,420.87298823949055,421.33280941207624,420.58862191010337,420.3188661752289,4.027769640491897,146976
420.0829760521243,421.0482167881389,418.4021663473251,420.73790468360556,422.23203710126785,420.43172850109306,421.22663707678976,422.18126363243385,420.87298823949055,421.33280941207624,420.58862191010337,420.3188661752289,1.4579671983137814,150179
421.4543850552843,421.0482167881389,420.0043357776711,420.73790468360556,422.23203710126785,420.43172850109306,421.22663707678976,422.18126363243385,420.87298823949055,421.33280941207624,420.58862191010337,421.1901132855095,0.6288694651466358,153565
422.6966922491833,421.04805831478006,420.2027795494474,420.76426360410983,425.25402863157706,420.4622038091724,420.79646491195484,421.10873491783764,420.57051439345577,421.2970491978868,420.48484983476493,420.8684606157964,2.879066519269145,155239
421.68465750974633,420.99286163938217,420.23414427887514,421.10224357683614,420.9500824220561,420.35446997277245,421.87668729134674,421.045075107374,420.95903095604143,421.4749519521129,420.7355545700886,420.76795645139066,0.3319687172242993,157373
421.8406924205103,421.2137409465116,421.0702675076418,421.714489778086,420.87750910311166,419.4762343977451,420.6697888714981,421.0171239796843,420.92388155883083,421.3200191516931,420.54044890936234,420.6299943065477,0.5221469459538639,160829
422.70931960896746,421.3240435015155,420.93600973268957,420.29506114373993,421.10010124042844,420.3611406631526,420.3650013209045,420.9186362806356,421.2941985145586,420.83432296836884,420.8970411986866,421.02218025229416,0.5676609435349746,164023
421.8406924205103,421.2137409465116,421.0702675076418,421.714489778086,420.87750910311166,421.07846853429885,420.71965882535034,421.0171239796843,420.92388155883083,421.3200191516931,420.8974999477666,420.87596444922247,0.20343133098958788,167592
421.8406924205103,421.2137409465116,421.0702675076418,421.714489778086,421.2163900695113,421.07846853429885,420.9690428500912,421.0171239796843,420.92388155883083,421.3200191516931,421.5129615581089,420.87596444922247,0.23903056050312443,170798
421.8406924205103,421.2137409465116,421.0702675076418,421.714489778086,421.2608404146813,421.07846853429885,421.0388840572045,421.0171239796843,420.92388155883083,421.3200191516931,420.8974999477666,420.87596444922247,0.20594051412808767,172966
421.8406924205103,421.69049427984487,421.0702675076418,421.714489778086,420.87750910311166,421.02836737889874,420.95287711950283,421.0171239796843,420.92388155883083,421.3200191516931,421.1520699808639,420.6299943065477,0.26973005574200215,177921
421.8406924205103,421.2137409465116,421.0702675076418,421.714489778086,420.937928153871,420.8315610738633,420.9367756006587,421.0171239796843,420.92388155883083,421.3200191516931,421.0875017908444,421.26921974519104,0.20710358584437927,182425
