x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
1,-1,-2,-1,0,1,0,-2,0,1,-2,-2,1,1,-2,0.9529580094272475,8
2,1,1,-1,0,1,1,-1,1,-2,1,1,0,0,2,1.1182049055314263,13
2,-2,-2,2,0,-2,-1,-2,-2,-1,-1,-2,-1,-1,-2,1.013555817197867,17
-1,1,1,2,2,0,0,1,2,-2,1,0,0,0,0,0.9391491678316402,21
2,1,2,-2,1,0,1,0,1,2,2,2,0,-2,-1,1.033588435308143,25
0,2,-2,1,-1,1,-2,0,1,-2,2,2,1,1,0,0.9912475087704055,29
2,2,-1,1,-2,-1,0,1,0,-2,-1,1,0,-2,0,1.0228411558126043,34
2,1,-1,-2,0,0,-2,0,-2,0,0,-2,1,0,-2,1.0641492172413782,38
1,-1,-1,1,1,2,2,2,0,0,-1,0,-1,2,-2,0.9358505847324622,43
-2,1,1,-1,2,0,-1,-2,0,1,1,2,2,1,0,1.0709027875967525,47
1,2,0,-2,-1,2,1,1,2,0,2,-2,-2,2,-1,0.9998491241638214,51
1,2,-2,2,2,1,-2,0,-1,-1,-2,-1,-1,-2,1,1.0043853776739156,55
2,0,-1,-2,2,-1,-2,0,2,0,-2,1,2,-1,-2,1.043842586909968,60
1,-1,-1,1,-1,-1,-1,1,-2,2,2,-1,2,2,-2,0.9388648227045805,64
2,-1,-2,-2,0,-1,-2,1,-1,0,-1,2,1,2,2,1.0320551169201868,69
-2,1,0,0,2,0,0,-2,2,1,-2,1,0,0,1,1.091844819231438,73
-2,0,-1,2,-1,2,-1,-1,-2,-2,-1,-1,2,0,-2,1.0520042789120425,908
-2,1,2,0,1,-2,-2,1,0,-1,1,0,-2,0,-2,1.043407635603907,1736
0,0,-1,1,0,-2,-1,-1,2,0,2,-2,-2,2,2,0.8565274391951735,2564
-2,-2,2,1,-1,1,-1,-1,-2,0,2,1,1,2,2,1.0161675967126673,3504
