x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
-2,2,-1,-1,-1,-2,-2,-2,1,1,1,-2,-2,1,0,1.0183525100567994,8
-1,-2,0,1,-1,0,0,-1,-2,0,1,-1,-1,-2,-2,0.9733667022639865,13
0,-1,2,2,-1,0,-1,2,-2,2,-2,0,-1,-1,-1,0.9579711235465149,17
-2,2,2,2,-1,-1,1,-2,1,-1,-2,2,1,0,0,1.013440056159704,21
2,1,-1,1,-1,-2,0,-2,1,1,2,2,1,-2,-1,1.062159933942128,26
2,2,1,2,0,-2,2,1,-1,-2,1,1,1,2,1,1.0164172159477491,30
1,-2,-2,1,-2,1,0,2,0,2,2,-1,1,-2,2,1.00326697986646,35
0,2,2,2,-2,1,-1,1,0,2,2,-2,2,-2,0,1.0028035585152253,39
-1,-2,-1,-2,-1,2,2,1,2,1,-1,2,-2,-2,1,1.0029547465078286,44
-1,-1,-1,2,0,-1,2,1,0,1,-2,2,1,-1,0,0.9351096930974138,48
-1,0,-1,-1,0,-2,1,0,-2,-1,1,0,0,2,1,0.8547029957776809,52
0,1,-2,-1,2,1,1,2,-2,2,0,1,-2,0,0,0.9507037691169615,57
-1,2,2,0,-1,-1,2,-2,0,2,-1,0,0,2,0,0.9966673207086884,61
2,-2,-2,-1,0,2,0,-1,0,-1,-1,-1,2,-2,1,1.0165989487091258,66
2,2,1,1,-1,-2,-2,-2,-1,-2,0,1,-1,1,-1,1.0186807783154055,71
-1,-1,0,1,-1,-2,-1,-2,-2,-1,-1,1,-2,0,2,0.9275164911749865,75
-2,1,-2,0,0,-2,1,0,-2,-2,1,2,0,2,-1,1.0423418633306187,976
-2,0,2,2,2,-2,1,-2,-2,-1,1,0,-1,2,2,1.0241292420440964,1818
0,0,-1,-2,1,-1,0,-1,-2,0,-2,-2,0,-1,1,0.827732288270115,2798
0,1,-1,-2,1,-1,0,-1,-2,0,-2,-2,0,-1,1,0.8706030576228567,3722
0,-1,-2,-2,1,-2,2,0,-2,2,-2,-2,1,1,1,0.9799844967869249,4661
1,-1,1,-2,0,-1,2,2,-2,1,-1,-1,-2,1,1,0.9560780528032335,4685
