x1,x2,value,Timestamp
-3.551539979170034,0.2596861171275062,42.76931418058912,8
-0.28227633602328517,4.926858450137955,37.40525483633665,15
-4.05486482287448,-1.5577969460921919,38.80480772713233,21
0.36205961022566235,4.804597567501027,46.3250820935114,1634
-0.28360114103736667,-0.6156592776295042,30.02869153434753,3297
-0.27940431867267446,-2.4623380433120037,37.699529327697434,4953
-0.2867557019690574,-0.8161924275800727,18.99722649420144,7585
-0.4511214530426386,-0.8658898260870034,23.83042554210511,9601
0.10599905861573689,-0.8080036420371908,9.236852224770342,11356
0.32996745282012707,-0.8587869981139216,19.34680767364979,13254
0.10117622702260487,-0.7665972532751812,11.510451510612606,15027
-0.012116142760068449,-0.908359178321061,2.4666365429786232,17239
-0.0026960181562847296,-1.0573293530452519,1.761162431601754,19357
-0.03318916532889915,-1.0089157560991744,1.2513439278166274,21662
5.0,-4.998834590737257,49.98861535809272,23837
5.0,2.018804499247361,29.14529010083029,26015
-4.998480052385911,5.0,49.985258853879316,28285
-4.8526500945823,-4.946998324725301,52.55866783763129,33714
5.0,5.0,50.0,39323
-0.24711668865167535,-1.432881380262132,31.0569294601071,44876
5.0,-0.3193414616760739,39.32229634872972,49815
3.243590619021372,2.2023587880407725,32.01977742276119,55029
0.0357413794716237,-0.9666489563622696,1.4055428905920664,59554
1.628272862412615,-4.9523862473270945,44.54574950916813,63940
0.018063286244050403,-0.993660004533873,1.0599561613736483,68059
-1.6065477908275785,-4.989487537734769,45.33935978806468,72745
-2.298267806811998,3.138317623842932,31.662220580420872,77529
2.9900581808617783,-2.251245239915336,24.106296833158392,81929
2.7271803888116857,-1.1104176948993705,22.411054206718962,88249
2.0449209681452594,-1.8616863933975134,11.587733401776596,92626
1.877548180553104,-2.482624871911499,32.44571152130597,97318
1.906163717242972,-1.3555079018663605,23.313433843095755,102188
2.510116113085303,-1.7869288730755342,37.17405900824466,106589
1.49804707838876,-1.7968456426828472,32.57096491260501,111457
2.8966376968739747,-0.3335552100269066,25.549638815203963,116016
3.6163917343337104,-2.695525189469716,51.14345432815202,121059
3.5200176956457856,-1.0741308955561308,34.53056582713474,125422
2.1337436436051114,-0.406488032513562,26.368965237013807,130021
2.339614198972514,0.733620410524968,32.37712288570559,134826
2.6499674720164554,5.0,47.90183346655745,138978
0.5192886109495012,2.082070222554613,25.83166441011682,143033
